"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20223","A","골목상권","3110893","관악소방서(문영여고)","2788678599","671106551","358479949","222404127","326447866","458962476","122674719","90773011","412169543","125660357"
"20223","A","골목상권","3110892","관악구 중앙길","18367420721","4912069789","2242994065","1421444190","2346996838","2912837290","681102333","602869357","2452002796","795104063"
"20223","A","골목상권","3110891","구암초등학교","8772832934","2356099540","1032693643","596011972","1132899931","1387428625","301711612","259577455","1343060722","363349434"
"20223","A","골목상권","3110890","봉천역 1번(관악초등학교)","8565150007","2364468550","1068227778","700424772","1106026992","1326151768","323339777","302155210","988971234","385383926"
"20223","A","골목상권","3110889","봉천역 6번","8467798144","2248004594","1021673272","647648795","1086178790","1383573186","311524681","266781512","1142793206","359620108"
"20223","A","골목상권","3110888","청룡동주민센터","10504709433","2892804887","1308937539","838498279","1364486192","1645247221","389352646","366175147","1227010223","472197299"
"20223","A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","7980556979","1799609974","1083844957","557312145","925891400","1056997879","317628720","303512128","1529769310","405990466"
"20223","A","골목상권","3110886","관악해태어린이공원","11231827380","2554712404","1512474742","810921352","1309503355","1526922304","445333913","426370691","2081553638","564034981"
"20223","A","골목상권","3110885","영락고등학교","13454015037","3405659829","1711918621","1031694228","1671768696","2026041536","516975881","470907925","2001052035","617996286"
"20223","A","골목상권","3110884","봉천역 4번(봉천110안전센터)","9377260153","2498199136","1138318134","727292108","1199718160","1527610360","354552879","299974729","1234168492","397426155"
"20223","A","골목상권","3110883","은천초등학교(은천교앞)","14740997659","3824729185","1829023720","1149491795","1838393075","2408979402","558796106","486326770","1993894328","651363278"
"20223","A","골목상권","3110882","신성초등학교","14396405407","3481543393","1871895537","1049579838","1759465574","2039910139","558047961","517309314","2433837140","684816511"
"20223","A","골목상권","3110881","구립대학경로당(관악산샘말공원)","16690364637","4166105971","2158446326","1226635381","2051454530","2414926485","645488721","597078100","2642256554","787972569"
"20223","A","골목상권","3110880","신림역 1번","8908062169","2278198764","1144175195","725618152","1071592955","1372717022","356378719","321248971","1225723357","412409034"
"20223","A","골목상권","3110879","신림현대아파트","10028705940","2722740911","1230271054","753244678","1325250900","1514049460","368516680","333898766","1342922957","437810534"
"20223","A","골목상권","3110878","미림여고","5920073569","1530714390","744065464","470258444","738363997","962276828","241124086","194801681","776380575","262088104"
"20223","A","골목상권","3110877","신림역 8번","15755721474","4048751567","1996039216","1281977622","1900312256","2505869513","613575406","552038045","2139139538","718018311"
"20223","A","골목상권","3110876","서원동주민센터(신관중학교)","9372495336","2515152923","1171014469","711120642","1205784754","1435364649","338732713","323998446","1247195792","424130948"
"20223","A","골목상권","3110875","보라매동주민센터(당곡고등학교)","10622958899","2776114579","1324614953","853126006","1307572609","1716507156","397952300","362199907","1408198693","476672696"
"20223","A","골목상권","3110874","원신초등학교(구세군관악영문교회)","8136132133","2258004755","982082148","596214410","1122284649","1216809367","309212361","260027410","1050673530","340823503"
"20223","A","골목상권","3110873","당곡중학교","13327496341","3387558856","1646795007","1036557180","1650383414","2218634301","528666314","421044669","1864252881","573603719"
"20223","A","골목상권","3110872","신림초등학교","8095833339","2279063154","977066752","603025859","1083485068","1237360690","277932081","271419974","1019539148","346940613"
"20223","A","골목상권","3110871","신원동주민센터","7421023650","2068986528","909853830","553916168","980373286","1085385246","262267435","259924677","977742091","322574389"
"20223","A","골목상권","3110870","신림주공2단지(광신고등학교)","2541920599","813968593","289082711","172818882","399318343","343238873","81741487","79262785","262458777","100030148"
"20223","A","골목상권","3110869","신림역 5번(신림동주민센터, 신림동별빛거리)","15389645731","3981730977","1959973315","1303493767","1814634125","2438072091","599621398","557056027","2025403538","709660493"
"20223","A","골목상권","3110868","남부초등학교","11075284532","3005866624","1374431816","899486480","1369531588","1723334641","398142875","392812520","1413686747","497991241"
"20223","A","골목상권","3110867","국제신학대학원대학교(남서울중학교)","9279888551","2592714010","1124570206","728605851","1197627806","1437523464","326796867","317894585","1154635328","399520434"
"20223","A","골목상권","3110866","난우중학교","8037927004","2341807706","934150965","556552146","1171631316","1213793032","268033587","248924050","981427353","321606849"
"20223","A","골목상권","3110865","남강고등학교(남강중학교)","15417733812","4154101752","1841485751","1091741473","2092696690","2516209152","549142903","462006503","2068006550","642343038"
"20223","A","골목상권","3110864","신림우방아파트","10951480386","3017064430","1348392970","871702158","1382424842","1696374496","385280686","382743309","1380363509","487133986"
"20223","A","골목상권","3110863","난우초등학교","12798545437","3320051725","1549328607","917586485","1671883465","2148530441","478200750","378674415","1794113951","540175598"
"20223","A","골목상권","3110862","난곡초등학교(난곡동벽화마을)","7685807263","2149685669","907794081","534673451","1069272495","1200525386","269462159","233378692","1008209638","312805692"
"20223","A","골목상권","3110861","관악구신사동주민센터","12980489249","3545480583","1587641687","999837175","1661035516","2079963869","469933738","429625493","1643245702","563725486"
"20223","A","골목상권","3110860","호림박물관(성보고등학교)","7241925454","1948974778","880119228","545856438","932915607","1166329974","264327950","233004985","960324107","310072387"
"20223","A","골목상권","3110859","난향초등학교","3676153104","1074933333","428299289","256576318","533302966","551931502","128050291","113115716","443301895","146641794"
"20223","A","골목상권","3110858","신대방역 1번","5241583745","1460379342","639606905","409143495","677855912","826554225","188233873","176756973","635775684","227277336"
"20223","A","골목상권","3110857","미성동주민센터","7986272925","2157844017","961369529","563524826","1064940038","1274773306","304792552","239950907","1091047145","328030605"
"20223","A","골목상권","3110856","미성초등학교","10059412012","2663209552","1225151020","740374612","1309050914","1660159741","379302899","307829094","1344450298","429883882"
"20223","A","골목상권","3110855","신대방역 2번","11744123004","3178757412","1433831792","896280357","1513544757","1899939990","436051090","378718529","1500529614","506469463"
"20223","A","골목상권","3110854","조원동주민센터","7340865503","1969454167","903631808","555845087","962023270","1214081118","296373196","228214320","899207936","312034601"
"20223","A","골목상권","3110853","KT구로지사","8298400136","2093301250","1046870589","673300635","986265341","1392621725","359514319","268120024","1116042368","362363885"
"20223","A","골목상권","3110852","이수역 9번","5214767999","1449344556","633618876","405769642","683895440","831804898","182713002","174852002","626351157","226418426"
"20223","A","골목상권","3110851","경문고등학교(동작동성당)","9404162545","2514613895","1121737120","675593385","1238271216","1541687357","321552960","286098162","1304264796","400343654"
"20223","A","골목상권","3110850","사당역 10번","14976608373","3966810377","1846675964","1177331548","1879629648","2479112070","552195082","495960278","1918937254","659956152"
"20223","A","골목상권","3110849","이수역 10번","10181288050","2758820085","1222178307","753487892","1339506840","1664270717","352421051","321296038","1334073013","435234107"
"20223","A","골목상권","3110848","양지어린이공원","13123682335","3567441982","1587498915","998845043","1695084543","2134800422","456979601","429478621","1687787378","565765830"
"20223","A","골목상권","3110847","예술인마을","12608115200","3207994396","1555850616","969005962","1562315825","2153555530","494934613","392399003","1727629445","544429810"
"20223","A","골목상권","3110846","남성역 1번","15340583946","3990326325","1853857865","1128587243","1947348506","2555983443","570617745","469444275","2179200581","645217963"
"20223","A","골목상권","3110845","사당종합체육관","5092289596","1312163902","620005472","374794876","664765952","883396100","182995008","149553838","680271656","224342792"
"20223","A","골목상권","3110844","흑석2치안센터","4049322220","1046201471","490295922","303179519","539958435","710850749","141810711","119561902","518545963","178917548"
"20223","A","골목상권","3110843","사당5동주민센터","4487994310","1139587329","551393023","337666201","556817954","749813150","184653313","135793318","644291754","187978268"
"20223","A","골목상권","3110842","흑리단길","4449246223","1173098649","542403842","343321577","589943298","753276533","164375769","136927582","552165040","193733933"
"20223","A","골목상권","3110841","중대부중","5851162392","1574415049","706621228","441053186","768401547","954322612","212000391","184008286","761866289","248473804"
"20223","A","골목상권","3110840","중앙대학교","4226368443","1072511641","549562268","310189052","536163215","613833989","171718647","149304681","625599688","197485262"
"20223","A","골목상권","3110839","숭실대입구역 4번","7527375818","1859079430","946180294","543681371","921389567","1186861486","287474091","243841386","1201203460","337664733"
"20223","A","골목상권","3110838","상도1동주민센터앞","4836013282","1142022573","599631866","381561014","569038776","853886047","190491540","147222778","739471566","212687122"
"20223","A","골목상권","3110837","숭실대입구역 1번","17048395905","4168862232","2100589672","1249543616","2072454944","2847153346","639650651","524739054","2697973691","747428699"
"20223","A","골목상권","3110836","상도역 5번","13799843727","3310994202","1736574720","1063007587","1669086464","2326480104","556888643","434594955","2086656070","615560982"
"20223","A","골목상권","3110835","상도역 1번","7911791079","1945456744","980171750","604377155","964240413","1312154303","307337795","250349299","1201342667","346360953"
"20223","A","골목상권","3110834","동작구자원봉사센터","9226478081","2316950281","1157279520","678060245","1150987129","1482941249","362021964","291201320","1373619313","413417060"
"20223","A","골목상권","3110833","상도역 2번","8504686915","2117256486","1032718473","628969860","1046996660","1417149929","313179547","262120718","1321277755","365017487"
"20223","A","골목상권","3110832","노량진초등학교","8859273184","2385611054","1099892281","638801993","1188591077","1292762724","322816891","299836679","1235125830","395834655"
"20223","A","골목상권","3110831","상도4동주민센터","9184459724","2317339591","1109711093","673946660","1156161455","1564127947","341698510","272931886","1361038303","387504279"
"20223","A","골목상권","3110830","상도초등학교","11949427268","3086662309","1436539023","873553451","1525555444","2001192902","433152926","362138045","1728244498","502388670"
"20223","A","골목상권","3110829","장승배기역 5번","8903054091","2479371466","1075783293","673865404","1213362334","1361468953","319634401","292277442","1106763749","380527049"
"20223","A","골목상권","3110828","노량진역 6번","11370928099","3105750895","1388478740","830077450","1524577386","1738919102","411466375","368718727","1510456117","492483307"
"20223","A","골목상권","3110827","NH농협은행 상도동지점","9695401438","2597503771","1166072898","725795112","1275633133","1581804385","355703453","303037296","1284034916","405816474"
"20223","A","골목상권","3110826","장승배기역 4번","10924581837","2852329347","1328048317","832958595","1409190974","1818005246","417472957","337032114","1467284981","462259306"
"20223","A","골목상권","3110825","신대방삼거리역 1번","19147852900","4848452740","2334465329","1418326862","2422539712","3285959284","729290004","574398554","2721618551","812801864"
"20223","A","골목상권","3110824","대방역 3번","5494605626","1352687274","665653962","392201611","659343512","922120016","204995399","158457683","903730709","235415460"
"20223","A","골목상권","3110823","신대방삼거리역 3번","11726102136","2906701579","1451720811","904186402","1433993208","2003042812","497632188","352882491","1682609222","493333423"
"20223","A","골목상권","3110822","신대방삼거리역 4번(대림초등학교)","9379144104","2319972640","1147290591","707592575","1145006893","1598405495","363388277","282553263","1416549151","398385219"
"20223","A","골목상권","3110821","보라매역 2번","8539003319","2188542327","1043507215","648601335","1059268228","1429580380","329329967","263593272","1213575060","363005535"
"20223","A","골목상권","3110820","성남고등학교","8841196886","2262722472","1067693393","641847320","1110322479","1463046773","319815131","265176293","1333394275","377178750"
"20223","A","골목상권","3110819","신대방역 4번","11291384272","3098258856","1360557004","841177918","1479564650","1790644621","396634901","359319710","1479531139","485695473"
"20223","A","골목상권","3110818","신대방역 3번","6498111418","1798681361","783749104","490939468","848071855","1016757196","233345080","210786491","838499865","277280998"
"20223","A","골목상권","3110817","대방역 4번","6637628557","1740807400","817952441","504799716","835881633","1039772237","252450428","217605761","938869374","289489567"
"20223","A","골목상권","3110816","대방역 6번","5294398314","1378511961","652132985","405398387","659473073","829070069","204639286","173813626","762330143","229028784"
"20223","A","골목상권","3110815","공군호텔","9966868342","2692286341","1205792476","728999965","1302348181","1548756324","348912021","319092220","1387550991","433129823"
"20223","A","골목상권","3110814","서울지방병무청","10385314478","2757625125","1249152608","749496269","1343483267","1672850568","362399469","315255461","1486930980","448120731"
"20223","A","골목상권","3110813","보라매역 6번","5799631490","1533862245","701872267","429445257","746321602","939290714","218371099","178782095","809003099","242683112"
"20223","A","골목상권","3110812","신길6동주민센터","4972144874","1321290213","597352552","358962337","641487394","809450592","177587481","152075131","704003898","209935276"
"20223","A","골목상권","3110811","보라매역 4번","4396106347","1190707304","530970268","321857640","580091113","703547251","165503932","135756147","584779719","182892973"
"20223","A","골목상권","3110810","영신초등학교","10388040887","3076224028","1240016860","753949319","1485702194","1513181405","348198511","343810823","1183355847","443601900"
"20223","A","골목상권","3110809","장훈고등학교","5598038545","1629075253","667423463","406534534","790614861","858849986","185770597","179134090","640129159","240506602"
"20223","A","골목상권","3110808","신길역 1번","4479542888","1161732687","556738534","365443139","543043879","725244814","179108487","147446484","603026638","197758226"
"20223","A","골목상권","3110807","신길역 3번","2804709769","701992127","353595786","251821793","317689188","469786517","124122653","94476240","367600929","123624536"
"20223","A","골목상권","3110806","서울시립영등포장애인복지관","970384602","241654223","124783834","91871303","109019723","163250325","44811943","33367153","117371348","44254750"
"20223","A","골목상권","3110805","신길새마을금고신길4동지점","4375703764","1274266786","508234868","309252652","624332049","650282010","150528383","133615538","550101142","175090336"
"20223","A","골목상권","3110804","신풍역 1번","6034429009","1702995867","718201998","428131122","832384921","933023629","218038178","186243690","768611511","246798093"
"20223","A","골목상권","3110803","신길2동우편취급국","8045543583","2324235609","960439815","588454361","1122074227","1248466898","274572721","256645079","927802128","342852745"
"20223","A","골목상권","3110802","신길동홍어거리","6781960269","2045899438","796066169","488083422","994804483","1006437972","225076123","217843270","726893791","280855601"
"20223","A","골목상권","3110801","신풍역 6번(신길6동공영주차장)","2814282066","839222667","328630282","196361760","412641329","417841657","93675817","87931431","324033569","113943554"
"20223","A","골목상권","3110800","영등포동성당","3979197441","1057858603","502615638","339923120","507155798","660019815","175540784","130467284","430003897","175612502"
"20223","A","골목상권","3110799","영등포본동주민센터","4385660397","1270259171","525818248","324974470","609242693","676672353","153982658","141577925","496515058","186617821"
"20223","A","골목상권","3110798","신풍역 2번","4000805735","1134005851","470408839","274095986","553445543","609630396","137832713","121312311","537879518","162194578"
"20223","A","골목상권","3110797","KT대방빌딩","4299770783","1179936528","507531008","289688010","574296560","673663926","142376657","126489766","625186736","180601592"
"20223","A","골목상권","3110796","한림대학교한강성심병원","4418375075","1118373638","560706140","395103353","519478395","741733362","199553875","147842954","540640243","194943115"
"20223","A","골목상권","3110795","도림초등학교","7198742962","2149742285","840486588","525370144","1043519376","1063496661","246776542","231391460","806880358","291079548"
"20223","A","골목상권","3110794","영동초등학교","7464301578","1769564876","950090680","625789007","851227787","1283481412","324164553","239998198","1083567169","336417896"
"20223","A","골목상권","3110793","대림썬프라자","4479234507","1266297682","527001264","306180296","622239533","689403155","152118557","134407743","597692218","183894059"
"20223","A","골목상권","3110792","영등포역 2번","8867465252","2564959464","1050672091","633705398","1227213340","1348916748","298759029","280882325","1087305037","375051820"
"20223","A","골목상권","3110791","신풍역 3번","3327660183","989505130","385231338","228252195","484226242","491138273","110319220","103882991","402848710","132256084"
"20223","A","골목상권","3110790","대림1동주민센터","7651745662","2260593330","889085774","523273341","1106681609","1126659838","254971548","235903314","947744615","306832293"
"20223","A","골목상권","3110789","대림성모병원","7465184271","2042685652","892104284","530733519","1012364014","1203096678","262530185","224260252","980750839","316658848"
"20223","A","골목상권","3110788","영등포시장역 3번","4452705940","1215414705","561327942","375022579","577499658","731163437","189864656","148614157","456414027","197384779"
"20223","A","골목상권","3110787","신길3동주민센터","6467342645","1967499755","749856887","470485870","952407863","933589917","216243756","209328523","708118487","259811587"
"20223","A","골목상권","3110786","당산역 8번","5236474321","1289674452","652475450","427971248","636601684","903467789","202624804","166148785","720653188","236856921"
"20223","A","골목상권","3110785","영등포푸르지오아파트","11365932747","3275657400","1342693514","804463300","1568846322","1733817712","377629140","359342465","1425894897","477587997"
"20223","A","골목상권","3110784","신대림초등학교","4697730515","1347790326","556536677","325100415","663941005","727267144","165225662","143561740","576087319","192220227"
"20223","A","골목상권","3110783","영등포시장역 1번","6539513087","1716313247","815653853","524820691","826501805","1108078275","261592630","208578826","787090379","290883381"
"20223","A","골목상권","3110782","영등포시장역 4번","4942993740","1343929084","618738338","392578196","650967222","822266921","203622090","158215907","534932824","217743158"
"20223","A","골목상권","3110781","대림한신아파트","6979755358","2049595265","817195263","481952384","1010446096","1042834659","241372362","214774716","841702081","279882532"
"20223","A","골목상권","3110780","신길대성유니드아파트","5147622976","1546476253","595650194","357002730","755370136","752533891","171393754","162054975","602334754","204806289"
"20223","A","골목상권","3110779","대림갑을명가아파트","4001191518","1208865048","465232731","273434404","593151120","577785742","135068049","124314856","464419815","158919753"
"20223","A","골목상권","3110778","구로디지털단지역 4번","10536725158","2870342589","1268723661","769436332","1393910037","1686359344","394126915","325073774","1388814675","439937831"
"20223","A","골목상권","3110777","구로세무서","3110799744","830588247","373847203","221348744","400175035","500733556","110084405","94512464","445512313","133997777"
"20223","A","골목상권","3110776","도신초등학교","8258943509","2391627402","972338267","580051852","1173235241","1251728949","289606423","255582716","1010744169","334028490"
"20223","A","골목상권","3110775","대동초등학교","5173127966","1487206982","614386567","362419504","730141606","809659396","181100835","160703515","614916684","212592877"
"20223","A","골목상권","3110774","당산반도유보라팰리스아파트","7547016380","1904560298","919135713","575226638","914326671","1290259520","275362227","232878403","1104883674","330383236"
"20223","A","골목상권","3110773","당산역 13번","3225787217","802347454","403972936","270956273","362444062","532875749","131323251","107321223","472648216","141898053"
"20223","A","골목상권","3110772","신우어린이공원","4648286284","1314347201","548613281","320549688","634291334","721181959","155053869","142440092","618758989","193049871"
"20223","A","골목상권","3110771","대림역 11번","4198171564","1126006116","503384049","313201546","552014975","680428250","159781435","127543877","562886241","172925075"
"20223","A","골목상권","3110770","영등포구청역 6번","7457085735","2063708293","890819089","555256451","997055853","1187543693","266087322","232980524","949402394","314232116"
"20223","A","골목상권","3110769","대림차이나타운(대림역 12번)","5492715570","1504838232","660917914","391380668","736496182","895796982","198812294","167435658","707096060","229941580"
"20223","A","골목상권","3110768","도림2동유수지내체육시설","6777270656","1890918397","815802591","493599949","915743476","1087223216","237385348","211602223","834696602","290298854"
"20223","A","골목상권","3110767","도림동주민센터","4485698970","1212401220","542941114","337389067","586274771","730566897","163584451","141246826","578959480","192335144"
"20223","A","골목상권","3110766","대림역 5번","7891591362","1997416848","956163959","607690632","978341692","1311848327","322212816","235303530","1159196614","323416944"
"20223","A","골목상권","3110765","문래동사거리","2751638503","747969983","329976697","207607415","365155314","443428042","102090438","87027094","353751209","114632311"
"20223","A","골목상권","3110764","문래역 3번","2957999412","834521320","351008733","214537065","397165077","452632460","104541985","93970896","387757300","121864576"
"20223","A","골목상권","3110763","영등포구청역 2번","3584662080","938471557","431740167","270131152","451281945","586945300","135780498","109011235","510227546","151072680"
"20223","A","골목상권","3110762","선유도역 1번","7544205723","1953514266","922332413","580716950","901903311","1212515138","284700738","242090442","1123285189","323147276"
"20223","A","골목상권","3110761","문래동남성맨션","2036054398","574062667","236273280","142146544","281133728","309893001","73820261","62875773","276657199","79191945"
"20223","A","골목상권","3110760","선유도역 6번","7529172400","1958120418","903691898","535442673","910496360","1193370038","262675297","230088284","1212793154","322494278"
"20223","A","골목상권","3110759","문래예술촌(문래창작촌)","9831344764","2591435504","1171468809","704926202","1290870390","1625390188","358236444","289648566","1388788078","410580583"
"20223","A","골목상권","3110758","문래소공원","4309474498","1223192794","501596137","302685743","584875892","646694600","154117643","133575470","595288004","167448215"
"20223","A","골목상권","3110757","양평역 2번","4805784308","1365999955","568537306","355309633","659072585","732570533","180844761","152792509","600771061","189885965"
"20223","A","골목상권","3110756","문래중학교","4991781507","1402500563","585700867","349164979","677032447","764596986","181952677","153040008","682350552","195442428"
"20223","A","골목상권","3110755","동일여자고등학교","6482140004","1880568852","764186348","442907182","927400715","979716476","235939526","196222029","799143876","256055000"
"20223","A","골목상권","3110754","삼성산자연공원(서울금천초등학교)","9503570818","2714738048","1124146427","666848782","1359298925","1467447530","347903489","288889623","1152512848","381785146"
"20223","A","골목상권","3110753","시흥동 은행나무사거리","9277764034","2758370691","1082457757","642600035","1373395191","1381650226","325809645","285038356","1060078586","368363547"
"20223","A","골목상권","3110752","한울중학교","12335217524","3496861818","1456280869","866463285","1744535077","1926161347","416540611","378280079","1535298753","514795685"
"20223","A","골목상권","3110751","난곡중학교","11535858183","3085662531","1406670519","846337999","1548151129","1927246838","441741524","345380416","1439765104","494902123"
"20223","A","골목상권","3110750","시흥4동주민센터(서울신흥초등학교)","10082896188","2924503223","1175479397","697728013","1453485409","1527911260","333253998","311863535","1248397425","410273928"
"20223","A","골목상권","3110749","금산초등학교(금천고등학교)","5027438599","1311395428","616081499","374409166","667851290","828417162","218790589","147702963","657272188","205518314"
"20223","A","골목상권","3110748","백산초등학교","6541042547","1905317886","764341295","455096279","945211218","982310940","229184847","199754082","796906583","262919417"
"20223","A","골목상권","3110747","석수역 1번 출입구","1472911048","381405398","184924143","112757557","197981570","249339477","70232120","43215319","172483640","60571824"
"20223","A","골목상권","3110746","금천금빛공원(은행나무사거리서측)","5889902533","1660942392","693815153","418890140","829758352","918214800","207999316","179344511","741247775","239690094"
"20223","A","골목상권","3110745","독산동정훈단지","8059456753","2311560488","953259390","574443519","1154480214","1255905039","272092882","251060769","948375100","338279352"
"20223","A","골목상권","3110744","독산동성당","13674974481","3914405128","1628212595","978927912","1958444333","2136749665","489346013","422999217","1576532538","569357080"
"20223","A","골목상권","3110743","시흥초등학교(시흥1동우체국)","11282526330","3274572852","1315070772","793027569","1627659944","1706652056","380546846","349638791","1378970625","456386875"
"20223","A","골목상권","3110742","KT금천빌딩(금천구시설관리공단)","4427965790","1203238048","530148602","309966405","592948739","704961456","163656649","131380604","607686176","183979111"
"20223","A","골목상권","3110741","독산2동주민센터","9765691984","2790305803","1154636650","698475927","1389051325","1516749820","337135871","304177888","1169672335","405486365"
"20223","A","골목상권","3110740","금천해태공원","13978677916","3926832934","1644409585","979011074","1933209591","2171770701","478946494","428257081","1841258408","574982048"
"20223","A","골목상권","3110739","시흥3동 우편취급국","2756970340","738345069","334674506","203696158","374228821","447106223","114432334","81917180","349183682","113386367"
"20223","A","골목상권","3110738","문성초등학교","11065138240","3098209852","1339933224","807565500","1536321057","1767224204","418944604","342373906","1287380892","467185001"
"20223","A","골목상권","3110737","금천세무서","8721235686","2343063282","1071795109","660980402","1143069315","1436041034","344969631","271648560","1075791574","373876779"
"20223","A","골목상권","3110736","독산119안전센터","8145762977","2339325211","971049918","587004827","1165076869","1260273269","299073361","254082900","934230660","335645962"
"20223","A","골목상권","3110735","말미고개","11485536024","3197070550","1363051608","812418255","1570977818","1803211680","404912955","353466473","1503171579","477255106"
"20223","A","골목상권","3110734","금천파출소","2154358856","542513679","261496569","163279706","269879297","355525324","92548271","62853007","320659669","85603334"
"20223","A","골목상권","3110733","금천어울림복지센터","6311271477","1669713920","753013693","441291472","809622824","1013435441","232968410","187092829","943385793","260747095"
"20223","A","골목상권","3110732","가산초등학교(세일중학교)","11175236189","2845653016","1415404782","905543764","1339636494","1858584799","474004645","366231533","1473521603","496655553"
"20223","A","골목상권","3110731","금천구청역 1번 출입구","5998486492","1605546051","712247392","421174297","780157441","953321695","218598684","178252287","882901224","246287421"
"20223","A","골목상권","3110730","서울축산농협 독산역지점(독산파출소)","7567388076","1949990369","922569897","561224386","943002562","1235017816","298974998","231327214","1106505517","318775317"
"20223","A","골목상권","3110729","가산동우체국","9978626842","2530356675","1256061524","825129665","1200743193","1659074464","427754512","324347697","1316405917","438753195"
"20223","A","골목상권","3110728","두산초등학교","5219158649","1270572864","657130135","412612040","615498687","883780550","235825356","160425694","761999939","221313384"
"20223","A","골목상권","3110727","독산역 1번 출입구","7070633867","1794787457","866725264","519909770","859480852","1166346772","281070620","214024517","1068212041","300076574"
"20223","A","골목상권","3110726","금천철쭉어린이공원(금하마을)","1764501112","534235153","205520354","121230790","259001874","252756521","55347895","54937266","207089946","74381313"
"20223","A","골목상권","3110725","가산동주민센터","5301736370","1334760854","663445742","446207635","641383890","896714008","238816822","166070394","688150625","226186400"
"20223","A","골목상권","3110724","금천구립가산도서관","6411392714","1604350251","820733766","533007981","757820381","1073415382","287752030","209770091","840170493","284372339"
"20223","A","골목상권","3110723","가산디지털단지역 1번 출입구","4216232541","1178527173","519871294","333242322","571281821","675788735","177281518","135098851","446167843","178972984"
"20223","A","골목상권","3110722","G타워","8190084362","1988513403","1046021607","702637421","898318889","1367531841","370282061","274368449","1179191903","363218788"
"20223","A","골목상권","3110721","가리봉파출소","7398998185","1856643384","932182517","636782172","862627023","1231256692","329028353","243767600","983660239","323050205"
"20223","A","골목상권","3110720","대림역 2번","9907551622","2582315837","1192465191","747559201","1270446083","1615078730","400526015","294873348","1402924240","401362977"
"20223","A","골목상권","3110719","영서중학교","6500071813","1756622163","768893426","444114305","851256961","1033906702","235087104","194920947","953440350","261829855"
"20223","A","골목상권","3110718","한국SGI본부","9421112734","2330135006","1163332253","735173832","1151352510","1594619048","413857814","274301640","1364780870","393559761"
"20223","A","골목상권","3110717","남구로역 2번","17752687312","4759939771","2131782494","1292088663","2311946479","2881259260","655800142","543653963","2433034031","743182509"
"20223","A","골목상권","3110716","구로나눔길","6426025471","1716559771","765069077","494371534","842328256","1018875802","255769782","194768023","880730520","257552706"
"20223","A","골목상권","3110715","구로구민회관","7784225096","1927061586","940244463","634705354","946563384","1259700846","351232311","232724793","1187503108","304489251"
"20223","A","골목상권","3110714","구로4동주민센터","13438382840","3744590403","1586736585","945410931","1828869564","2109992559","479604948","409075316","1789050842","545051692"
"20223","A","골목상권","3110713","구로보건소","14867521262","3886397876","1808519948","1128749832","1906867904","2407778222","621336256","445614687","2052478541","609777996"
"20223","A","골목상권","3110712","남구로역 5번","14194751155","3992423632","1676852199","981757816","1945965247","2245257383","479110201","436136366","1848718628","588529683"
"20223","A","골목상권","3110711","구로초등학교","9804398676","2883782763","1160935206","705518351","1400753269","1463181408","354256850","311893800","1125822154","398254875"
"20223","A","골목상권","3110710","남구로역 3번","13020075602","3738616947","1551108960","947836259","1824591312","2026551575","463938559","409895168","1512384568","545152254"
"20223","A","골목상권","3110709","구로119안전센터","5380420811","1649365554","620725902","369940280","793129150","768467441","172129663","174046839","617567714","215048268"
"20223","A","골목상권","3110708","화원어린이공원","4325603158","1203872979","521434275","312641952","587625902","679598477","169299487","132551895","541819840","176758351"
"20223","A","골목상권","3110707","구로창업지원센터","8531209808","2216497752","1011726310","572991531","1065990272","1396923362","287604899","246976721","1369628153","362870808"
"20223","A","골목상권","3110706","그라운드 고척","4823854470","1353972097","575881797","330388992","659473419","753555261","171141570","145064879","634553907","199822548"
"20223","A","골목상권","3110705","고산초등학교","2217279218","615313287","269445490","154083749","300851359","351357704","86367309","66040399","283006112","90813809"
"20223","A","골목상권","3110704","고척중학교","2393321023","665881701","289132157","162456398","324179202","378962432","87700337","70456309","314645990","99906497"
"20223","A","골목상권","3110703","개봉역","11212504875","3055981965","1343598989","774682641","1494733526","1805753359","398702816","327491304","1536338630","475221645"
"20223","A","골목상권","3110702","개봉초등학교","6900157163","1841820774","822050300","479992967","914227237","1138997800","234416608","201739169","972162212","294750096"
"20223","A","골목상권","3110701","고척동성당","6166809495","1648202257","728760420","419978497","796658376","977237511","222279358","178999608","941942743","252750725"
"20223","A","골목상권","3110700","고척초등학교","9866651685","2799794124","1154872886","675135388","1368950895","1508074494","342011721","294463915","1325510328","397837934"
"20223","A","골목상권","3110699","덕의초등학교","6494226922","1768391531","764023833","444470394","858413282","1018988605","232095670","190831288","954036203","262976116"
"20223","A","골목상권","3110698","개웅초등학교(개웅중학교)","12167965177","3155594747","1458443879","865096417","1609305536","2084835331","418593029","357501291","1697616827","520978120"
"20223","A","골목상권","3110697","개봉3동주민센터","5679071556","1514377029","674034235","388240960","754446387","931370605","191200411","167114254","820577063","237710612"
"20223","A","골목상권","3110696","오류동역 1번","10231387164","2693172348","1230933472","734880379","1364879599","1737280309","368952886","302580076","1365825476","432882619"
