"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권배후지_코드","상권배후지_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20211","A","골목상권","3110532","아현역 2번","18106335","8967101","9139234","1980235","2824891","3966457","3654703","2726584","2953465","3986027","4033829","2697357","2651020","2794816","1943288","2791485","2894901","2857049","2803563","2689039","2062721","2007575"
"20211","A","골목상권","3110531","홍지문","189921","87458","102463","28653","25847","24834","29154","30577","50857","43740","39754","24678","25275","32537","23938","27116","27655","27390","27553","27296","26323","26588"
"20211","A","골목상권","3110530","아현역 1번","2891470","1314539","1576930","472542","399463","541690","470116","438238","569419","696572","602636","368358","373591","499857","350455","415137","415812","416081","414319","410945","413733","405445"
"20211","A","골목상권","3110529","홍제3동주민센터","4396966","2027884","2369082","703192","503430","546068","633673","728881","1281723","1039362","866028","531783","564168","805901","589723","622763","622286","622499","623143","627572","642370","636335"
"20211","A","골목상권","3110528","서울여자간호대학교","4804819","2238753","2566067","806783","550349","584628","686173","773780","1403105","1172753","951776","575446","600035","863603","641206","675292","673811","675463","677180","683443","708268","711361"
"20211","A","골목상권","3110527","홍제역 2번","3936018","1802138","2133880","577890","498456","503839","556493","662337","1137005","876520","767850","494596","527571","753359","516123","560701","555487","558452","556251","557989","581315","565823"
"20211","A","골목상권","3110526","봉원사","268616","106179","162436","26667","87014","44573","34073","31877","44412","49736","62269","44734","44140","41738","25998","40986","42689","42693","41351","39143","31586","30168"
"20211","A","골목상권","3110525","홍은종합사회복지관","3997356","1821114","2176242","668358","449054","528604","598752","646882","1105707","996017","781669","463317","490391","718177","547786","564193","563223","562291","562587","567883","587406","589776"
"20211","A","골목상권","3110524","연희세브란스병원","262446","109171","153275","18685","79059","47156","36899","34575","46071","38207","62221","49539","49245","41177","22057","41535","43805","43767","42213","39066","27439","24620"
"20211","A","골목상권","3110523","홍제성원아파트","1083310","498149","585162","164486","136053","152421","160984","180081","289286","299164","229037","123139","122263","171109","138599","152843","151054","151578","151862","152134","160373","163466"
"20211","A","골목상권","3110522","홍제역 3번","3492952","1578504","1914448","500856","473993","470137","485506","583755","978705","827519","700525","434461","448068","631912","450466","497555","493205","493689","493726","494686","513083","507008"
"20211","A","골목상권","3110521","홍제역 4번","3069629","1381754","1687876","418377","411328","392286","420536","514834","912271","698397","618042","393001","402195","562059","395937","442594","441149","440467","438536","439974","441466","425442"
"20211","A","골목상권","3110520","경의중앙 신촌역","4266093","1810423","2455672","387623","1824341","717109","462275","383571","491174","913410","815012","585909","622416","838108","491238","604334","611667","615846","610073","602581","623770","597822"
"20211","A","골목상권","3110519","서대문구보건소별관","2404003","1064511","1339493","462202","283758","300937","388882","350623","617599","682469","498711","259807","256376","375410","331230","340315","338847","340186","340890","341063","347333","355370"
"20211","A","골목상권","3110518","서대문구청","1095744","491214","604530","182102","161686","157552","190165","178805","225436","278288","237778","135064","133274","173075","138266","157563","157852","157005","157122","155629","152683","157891"
"20211","A","골목상권","3110517","서대문소방서","1084279","487478","596802","177183","195762","160844","188696","163004","198789","277960","227168","136657","132788","174161","135545","155785","157159","156584","157327","154679","150044","152705"
"20211","A","골목상권","3110516","정원여중","2147815","962965","1184851","394132","262986","274539","339722","318980","557455","601092","460517","238214","233571","329982","284440","300900","297916","299473","301664","302105","317223","328534"
"20211","A","골목상권","3110515","홍은중학교","692310","299635","392676","92310","81202","93982","102214","114416","208184","204268","150140","71866","68979","103009","94048","96545","94719","94585","96044","97089","104466","108864"
"20211","A","골목상권","3110514","서대문우체국","4239160","1988755","2250406","387098","1744711","781236","449700","374546","501873","957898","819251","556902","576302","842007","486801","596563","605369","607183","602680","603105","625244","599017"
"20211","A","골목상권","3110513","연희파출소","1540788","704929","835859","201772","350426","262211","239475","210804","276099","352481","310792","207938","207100","274128","188352","220160","221665","222581","222317","218878","217959","217227"
"20211","A","골목상권","3110512","연희지하차도","2902480","1301525","1600956","418680","390414","421082","499019","457513","715774","834324","622866","325165","314888","429622","375615","411181","412546","409522","412027","411906","417832","427467"
"20211","A","골목상권","3110511","연희초등학교","2486826","1182758","1304068","232488","839592","440189","297504","266583","410471","625309","517630","306672","300519","419712","316985","352793","356161","356188","354595","350313","358598","358180"
"20211","A","골목상권","3110510","홍연시장","3091146","1383972","1707175","410238","430147","457524","526883","472472","793882","868767","648933","346265","341014","480057","406110","434967","434345","432867","436338","436852","453432","462346"
"20211","A","골목상권","3110509","연희대우아파트앞","4781857","2172055","2609803","460707","1609250","981484","626183","451019","653215","1119030","937051","607805","651491","894531","571948","663824","668428","671751","669010","675067","726465","707311"
"20211","A","골목상권","3110508","서연중학교","2908357","1312495","1595864","324749","615688","559247","458009","374842","575822","726834","598212","360487","361455","495768","365603","410667","410061","412240","411316","411688","426114","426273"
"20211","A","골목상권","3110507","명지대학교","5809562","2656531","3153030","832872","1108382","829278","911780","816682","1310566","1523008","1189723","680555","682209","975738","758329","820287","815542","814010","820062","820744","852370","866547"
"20211","A","골목상권","3110506","연희임광아파트","2379215","1067771","1311443","211846","593932","507989","375674","259956","429819","583154","483428","292335","309752","422025","288522","328669","329737","331372","332229","335044","360963","361202"
"20211","A","골목상권","3110505","홍남교남측","2344691","1067289","1277400","320977","333315","392419","397586","342050","558344","591454","483723","280341","285270","401043","302859","328440","324842","325378","327121","330735","350124","358052"
"20211","A","골목상권","3110504","명지전문대","992922","472577","520345","204753","148239","136552","158122","134461","210795","279510","211945","115027","107004","149685","129751","141597","141648","141093","142076","140756","141257","144496"
"20211","A","골목상권","3110503","명지대학교교회","5037803","2300768","2737035","810915","1151678","680119","689362","684073","1021654","1411995","1069943","574296","546158","775266","660145","713923","712676","709040","714678","711503","725708","750276"
"20211","A","골목상권","3110502","남가좌파출소","4200131","1910915","2289216","582048","668437","661838","688059","603617","996132","1032278","837764","501216","518176","754152","556544","590587","584776","584844","588758","590968","625036","635162"
"20211","A","골목상권","3110501","연희어린이공원","2780152","1261942","1518210","340400","493483","562755","481405","348153","553957","743083","588042","324094","328819","446302","349813","389326","390033","388277","389647","391877","412372","418620"
"20211","A","골목상권","3110500","남가좌동현대아파트","2056885","934365","1122521","377125","228641","349243","360103","289558","452216","528802","405675","238585","243830","364836","275159","285884","284303","283432","285051","287860","311831","318522"
"20211","A","골목상권","3110499","연가초등학교","8942286","4019885","4922400","1409702","1576848","1326078","1301509","1261000","2067145","2600964","1892935","968709","922905","1349264","1207508","1262192","1251664","1247406","1257491","1258833","1308863","1355838"
"20211","A","골목상권","3110498","증산역 1번","7348533","3358690","3989843","929262","1061394","1199744","1180780","1117016","1860337","1918045","1473164","836833","853757","1273019","993715","1035905","1029425","1031528","1031256","1040019","1083459","1096940"
"20211","A","골목상권","3110497","가좌역 3번","1493598","683302","810297","350649","168131","218311","272105","195531","288871","378771","303684","177219","180145","257631","196147","213452","214023","213428","212246","211753","216004","212691"
"20211","A","골목상권","3110496","모래내우체국","7134403","3214635","3919769","1224608","880196","1026825","1124066","1036007","1842700","1921248","1431923","782994","797908","1215817","984512","1005778","993257","991653","998177","1006330","1057193","1082014"
"20211","A","골목상권","3110495","북가좌2동주민센터","6698406","3046559","3651846","1029121","866625","1006778","1083371","984554","1727956","1741239","1344267","760342","778231","1169423","904904","945854","935056","934023","935236","945454","990389","1012393"
"20211","A","골목상권","3110494","증산3교남측","1636770","749024","887746","253546","205415","231500","262906","248961","434441","458596","342221","177510","173631","261018","223795","232264","230480","229396","229039","230984","239765","244843"
"20211","A","골목상권","3110493","북가좌초등학교","1615142","732714","882430","300067","188187","218768","258016","242156","407948","457335","336069","172672","167298","257312","224455","230120","227962","226612","226709","228672","235535","239534"
"20211","A","골목상권","3110492","하나고등학교","268952","125539","143412","52026","27773","27135","40942","50736","70337","83378","61416","29246","26459","34916","33537","36629","36671","36457","36272","36686","41473","44764"
"20211","A","골목상권","3110491","불광중학교","1326407","599866","726543","229046","135758","181832","214082","204581","361109","375587","279853","143860","139604","206491","181014","187121","184984","184837","185684","187929","194008","201845"
"20211","A","골목상권","3110490","녹번동근린공원","3675401","1616793","2058608","482266","491954","600214","561261","561000","978706","1079627","774845","394771","381663","548700","495798","528852","526843","521503","523314","523828","521491","529570"
"20211","A","골목상권","3110489","불광역 3번","2173707","970559","1203148","233393","321242","341513","305239","346518","625804","582957","455821","251136","249798","349164","284831","308159","307450","306183","306818","307652","316786","320659"
"20211","A","골목상권","3110488","우리은행응암동지점","2535844","1131575","1404268","462640","300702","429654","409781","383340","549726","611911","525025","310077","316884","450678","321268","364562","361831","359829","361152","360015","361725","366727"
"20211","A","골목상권","3110487","불광역 8번","3354083","1499714","1854369","334142","497307","538171","479267","554491","950706","874647","653958","391645","414256","578201","441377","475624","473848","478428","473448","472991","494206","485540"
"20211","A","골목상권","3110486","은평구청","2835938","1249714","1586224","465621","357795","466937","458149","422909","664528","751823","586070","330537","331536","470810","365161","408846","406991","403195","404428","403459","403020","405998"
"20211","A","골목상권","3110485","연신내우체국","3647970","1673927","1974043","525940","435351","478826","532398","583428","1092028","1070312","761306","384571","374345","554728","502706","513819","509484","508413","513229","517257","532992","552775"
"20211","A","골목상권","3110484","역촌역 3번","5214456","2340252","2874204","601609","703452","829679","763421","838497","1477796","1419761","1074227","595728","590851","841888","692000","739451","735997","735167","736699","738694","760246","768203"
"20211","A","골목상권","3110483","연천초등학교","3097056","1427463","1669592","412024","407948","419584","436086","491415","930001","885717","621528","331989","332327","496331","429164","435419","431229","429934","433015","435447","457665","474348"
"20211","A","골목상권","3110482","연신초등학교","2534439","1173382","1361057","365655","323890","346632","379175","407997","711090","758006","538108","266016","254036","373942","344333","356350","351913","350719","355392","358000","372817","389250"
"20211","A","골목상권","3110481","불광역 7번","6101486","2729214","3372273","731457","850902","1058926","922437","961252","1576512","1708063","1225669","674651","684250","984309","824543","860110","856057","861644","859072","862007","899061","903536"
"20211","A","골목상권","3110480","연신내역 3번","3540184","1625434","1914751","434503","540905","524787","491994","545704","1002292","981482","701917","390617","402454","585973","477742","498806","496172","496666","496965","497850","525248","528479"
"20211","A","골목상권","3110479","연신내역 2번","5151867","2376184","2775683","672812","684059","706664","735549","835674","1517108","1453900","1045427","559662","554655","830331","707891","725623","717411","716051","721699","727055","760974","783054"
"20211","A","골목상권","3110478","응암1동주민센터","3563026","1602575","1960451","665353","407086","569665","602172","496894","821854","1037119","730718","384856","372775","547549","490011","510557","508110","504734","506400","506748","510835","515641"
"20211","A","골목상권","3110477","은평세무서","3737289","1674731","2062558","567421","478619","590119","597531","575609","927990","973184","759068","444108","447246","629791","483894","531036","528837","526801","529124","528650","545697","547143"
"20211","A","골목상권","3110476","역촌역 2번","2220356","1021604","1198753","295200","268821","371745","342852","345574","596164","607811","461677","253064","249263","357253","291287","312020","309197","309417","309875","311861","330991","336996"
"20211","A","골목상권","3110475","백련산해모로아파트","4732585","2117328","2615258","932732","531373","814090","834967","599860","1019563","1419777","981545","495595","477472","706830","651369","671761","668551","664536","666869","666902","690364","703604"
"20211","A","골목상권","3110474","세명컴퓨터고등학교","4577410","2130190","2447218","547877","712465","714601","662763","725254","1214450","1361801","942056","484458","461369","703860","623865","644908","635974","635517","639404","645941","679220","696444"
"20211","A","골목상권","3110473","구산역 1번","7236836","3200757","4036078","1117127","1000961","1152517","1121011","1046973","1798248","1982311","1474489","804874","806756","1193813","974593","1016381","1011746","1012980","1017326","1023637","1072387","1082379"
"20211","A","골목상권","3110472","연신내역 4번","5378359","2421400","2956959","708500","915722","817012","777405","791043","1368677","1410435","1075948","616447","638936","932948","703645","757990","754688","758027","758470","760875","800062","788248"
"20211","A","골목상권","3110471","응암동우체국","5339797","2457143","2882656","826990","576384","952106","952018","742832","1289469","1429775","1077752","599438","610426","896902","725506","751005","745858","747878","748614","753289","790368","802788"
"20211","A","골목상권","3110470","신진과학기술고등학교","4964669","2206663","2758006","854976","606989","886387","894325","635438","1086553","1548567","999770","496345","492896","733753","693337","706477","704946","703508","703619","701579","724082","720457"
"20211","A","골목상권","3110469","응암정보도서관","11151724","5086763","6064961","1553953","1686813","1772654","1735323","1650958","2752024","3127911","2280938","1228632","1207633","1787001","1519610","1573790","1566777","1564699","1570233","1573840","1630351","1672037"
"20211","A","골목상권","3110468","응암역 3번","10517221","4705586","5811635","1645182","1427230","1699649","1731333","1568301","2445528","2857106","2121645","1176571","1189785","1753766","1418350","1489380","1472198","1471992","1474518","1482812","1561516","1564805"
"20211","A","골목상권","3110467","은평요양병원","4376287","2010450","2365838","498380","699419","681033","642500","687976","1166978","1227244","886526","472940","468485","719042","602050","615220","608606","607980","610582","616062","650041","667793"
"20211","A","골목상권","3110466","구산역 2번","5130868","2287919","2842951","824600","668046","784224","825307","762862","1265830","1488752","1076775","561722","540163","783083","680373","726273","719146","716474","719401","726434","755361","767778"
"20211","A","골목상권","3110465","연신내역 7번","7488618","3423329","4065289","1015606","1254031","1128516","1137420","1140347","1812698","1703896","1469579","905781","957207","1448833","1003322","1060090","1055239","1057561","1058780","1061780","1102607","1092560"
"20211","A","골목상권","3110464","연신내역 5번","5468526","2478946","2989581","809011","907595","803422","849434","796678","1302387","1417900","1100496","625401","646075","960950","717704","771178","765781","767282","770896","772317","811484","809585"
"20211","A","골목상권","3110463","응암3동주민센터","3455745","1593807","1861938","446633","415235","584408","590053","501019","918398","930566","696860","381716","389621","579575","477403","490595","488733","489267","487146","491289","503427","505290"
"20211","A","골목상권","3110462","갈현건영아파트","5579306","2535731","3043576","713275","844954","818636","808547","884396","1509497","1685346","1184934","580867","548100","824283","755777","783055","772064","769823","776814","783353","828565","865633"
"20211","A","골목상권","3110461","새절역 2번","2889903","1350368","1539535","309803","383706","458943","464501","458702","814247","707503","571952","333802","350553","527318","398775","408538","408042","409586","406427","411225","423555","422533"
"20211","A","골목상권","3110460","구산역 4번","5416980","2413716","3003265","881574","759964","755914","881898","801235","1336395","1430790","1088394","613686","630390","929719","724001","767994","762782","761409","765130","767207","796057","796401"
"20211","A","골목상권","3110459","응암역 2번","6424136","2895298","3528838","1131985","851865","980613","1040450","931642","1487582","1719436","1289325","708759","718850","1095490","892276","914435","903110","905716","905970","909553","939300","946053"
"20211","A","골목상권","3110458","선일여고","6050721","2738987","3311733","1004746","914581","849735","939217","896571","1445871","1615590","1251465","680237","678631","1012069","812727","857882","852891","851485","857892","857675","879416","893476"
"20211","A","골목상권","3110457","예일여고","4150684","1830040","2320644","738566","540440","557006","674159","625980","1014531","1065031","851536","491533","501031","701338","540215","588987","586636","584963","588643","587657","603925","609876"
"20211","A","골목상권","3110456","구산보건지소","6210375","2702530","3507845","1193593","796788","837041","1000130","924231","1458590","1809571","1320123","681994","645120","928286","825281","878646","871223","866431","875441","879070","904195","935366"
"20211","A","골목상권","3110455","역촌노인복지관","7290257","3263729","4026527","1413804","901336","1017189","1172711","1075460","1709756","2115627","1514857","780243","755352","1128605","995573","1035454","1019729","1019451","1025971","1032763","1062709","1094182"
"20211","A","골목상권","3110454","선정중학교","4809899","2170167","2639732","877584","630371","668200","803158","682197","1148387","1430410","1015175","503992","476695","725681","657945","677852","670903","668898","677502","678997","704859","730888"
"20211","A","골목상권","3110453","신사1동주민센터","6851127","3122318","3728810","1032010","896879","1105718","1129276","986095","1701150","1895641","1404610","743324","741383","1123559","942611","972232","962062","959436","963956","968233","1006096","1019112"
"20211","A","골목상권","3110452","새절역 3번","4225098","1974008","2251090","508157","555047","630963","650711","677321","1202901","1102989","850077","470060","483410","732877","585688","596138","595218","595755","594591","600201","618231","624965"
"20211","A","골목상권","3110451","증산역 4번","6208522","2837996","3370525","866990","821007","955911","991735","946318","1626562","1704171","1267329","687841","685484","1025156","838541","876879","870189","870047","870659","878418","911713","930618"
"20211","A","골목상권","3110450","시립서북병원","6498101","2907925","3590176","1305912","777650","889119","1010939","963023","1551461","1947628","1379612","689469","648667","956996","875730","919307","907736","904603","912550","916858","948731","988315"
"20211","A","골목상권","3110449","증산역 3번","3673375","1679252","1994122","547726","481197","555134","598183","539803","951332","1027657","768273","407791","398995","582422","488237","520221","515042","514320","514281","518579","538942","551990"
"20211","A","골목상권","3110448","상신초등학교입구","3757543","1722797","2034746","657395","462692","577579","576379","555418","928079","1088161","784484","393943","383064","593380","514511","526239","516256","512981","521678","524219","566836","589332"
"20211","A","골목상권","3110447","구산초등학교","2087994","922193","1165801","388602","225783","265776","314753","315359","577720","576256","439396","234360","230815","332527","274640","292705","290482","289900","292715","292493","309534","320162"
"20211","A","골목상권","3110446","내를건너서숲으로도서관","1845602","881597","964004","346553","212633","247563","278156","276665","484031","533736","391891","201181","195370","280302","243121","259734","258673","257159","259452","259618","268855","282107"
"20211","A","골목상권","3110445","덕산중학교","2876380","1318283","1558097","548620","326039","430583","431419","443753","695965","878250","601301","290834","274398","428987","402611","404861","398077","396004","400542","404328","426817","445753"
"20211","A","골목상권","3110444","수색성당","1202647","569572","633075","171895","151358","171356","193550","192887","321600","313465","255993","137745","138805","197684","158955","171519","171068","170544","169676","170846","174542","174454"
"20211","A","골목상권","3110443","수색역 1번","621334","310697","310637","64143","79868","109798","104716","104826","157983","131628","133342","81219","83592","114403","77148","90054","91393","91195","90559","89490","85967","82671"
"20211","A","골목상권","3110442","화랑대철도공원","908820","404126","504694","229518","128728","79038","158770","127978","184788","261727","201783","104338","96008","131440","113524","128089","127830","128125","128093","128486","131919","136277"
"20211","A","골목상권","3110441","영신여고","2870006","1294711","1575294","903202","297741","227450","550600","444533","446482","763277","589580","332965","327892","469786","386506","405701","400993","404826","404448","403422","418818","431800"
"20211","A","골목상권","3110440","상계3동4동주민센터","4279101","2022519","2256584","517984","489094","456411","585905","743083","1486625","1236607","881280","447211","437489","678131","598383","598783","591201","591100","594931","603854","640489","658745"
"20211","A","골목상권","3110439","당고개역 5번","3806804","1776672","2030132","460798","424373","416158","529301","669425","1306747","857557","757877","476489","506236","729018","479629","531938","526814","527658","530228","535805","573555","580805"
"20211","A","골목상권","3110438","경춘선숲길 우측","5793799","2822772","2971028","864278","1422828","735348","734735","749962","1286648","1560018","1159341","651513","658425","984759","779743","814989","810683","811809","813414","813013","853651","876242"
"20211","A","골목상권","3110437","당고개역 2번","5688096","2628821","3059275","804414","599399","641072","802192","962963","1878057","1197088","1127767","752644","803037","1122361","685200","784304","775500","775391","782513","789759","878687","901943"
"20211","A","골목상권","3110436","상계제일중학교","2826463","1293482","1532981","508893","319323","283625","446190","450138","818294","746794","565157","320196","325731","486616","381968","399651","398116","395800","398320","401282","413340","419952"
"20211","A","골목상권","3110435","서울과학기술대","1123063","538656","584408","182695","230565","155200","142708","159167","252726","334979","234830","118628","110586","168147","155894","160906","161701","160903","160074","160020","156943","162517"
"20211","A","골목상권","3110434","태릉입구역 4번","3334972","1577646","1757326","393937","662596","481543","457733","514389","824772","848470","675524","396825","406313","572839","435001","469618","468115","470939","470096","470861","492443","492898"
"20211","A","골목상권","3110433","공릉역 2번","5629133","2738400","2890732","752411","1347190","744660","735759","750696","1298418","1526803","1107685","636535","647747","959078","751286","792482","788078","790072","790587","790775","833913","843228"
"20211","A","골목상권","3110432","대진고등학교","1649959","763394","886564","287072","291562","191176","240259","286393","353496","395519","355598","218175","217729","265884","197055","238174","237976","239561","237899","234104","230156","232093"
"20211","A","골목상권","3110431","상계역","3871728","1771616","2100112","634422","458473","416378","584262","637716","1140476","921640","752763","467005","492424","727012","510884","546893","543636","542998","544850","547959","571753","573639"
"20211","A","골목상권","3110430","중계초등학교","2653786","1204131","1449655","497458","303578","257355","425555","430391","739448","685482","525593","300991","308991","465211","367520","378676","378046","376611","377460","378825","382761","381408"
"20211","A","골목상권","3110429","공릉동 국수거리","7395261","3526403","3868859","969653","1154455","1096505","1128241","1149893","1896512","1798800","1468116","884530","919057","1331760","992999","1049067","1045020","1045946","1043959","1053385","1088535","1069347"
"20211","A","골목상권","3110428","상계5동주민센터","7760068","3553455","4206612","1289722","937316","852210","1112831","1277036","2290954","1983139","1556392","911341","931474","1359782","1017940","1090117","1078610","1076791","1089378","1091607","1153685","1179884"
"20211","A","골목상권","3110427","노원 을지대학교병원","1257187","563705","693483","186164","205830","170145","196378","219711","278959","315744","267341","155458","154076","201772","162797","182103","181517","182609","181301","178079","174995","176582"
"20211","A","골목상권","3110426","상계2동주민센터","9853552","4461656","5391896","1745363","1296044","1077497","1510143","1671649","2552858","2611246","2008923","1137328","1148698","1653347","1294010","1394399","1386773","1385802","1389028","1394888","1442339","1460324"
"20211","A","골목상권","3110425","계상초등학교","8355518","3827313","4528206","1321880","1050886","931501","1205552","1405491","2440209","1969936","1657496","1045190","1091849","1530821","1060225","1173183","1163719","1160783","1171085","1176610","1246968","1263171"
"20211","A","골목상권","3110424","상계초등학교","7973905","3664333","4309572","1235970","1060917","943700","1144902","1351779","2236638","1878351","1582973","1008728","1052363","1458515","992978","1120765","1115743","1112886","1117976","1126287","1187927","1192321"
"20211","A","골목상권","3110423","석계역 2번","3178583","1593845","1584738","461635","551713","409164","489061","448630","818379","750580","630825","379215","399029","602768","416163","449186","449025","448469","448168","449958","467612","466163"
"20211","A","골목상권","3110422","노원역 9번","5742911","2674386","3068525","985289","935226","767555","809603","914963","1330274","1280440","1092652","727832","776884","1146606","718498","806226","803357","803778","799228","814926","866613","848782"
"20211","A","골목상권","3110421","석계역 1번","3006208","1473563","1532646","399417","511302","405499","454822","440517","794652","687216","600583","370816","394756","574200","378637","423890","423385","423043","421970","424248","447382","442291"
"20211","A","골목상권","3110420","광운대역 1번","3192472","1694740","1497732","523410","727574","390249","450346","387543","713350","811321","655484","382548","374999","545061","423055","455477","458381","456599","456467","450959","450329","464259"
"20211","A","골목상권","3110419","수락산디자인거리","3892566","1787632","2104933","641248","469122","479978","531381","659291","1111546","939327","786383","477942","487539","701510","499867","544356","538836","538640","543561","549141","582355","595676"
"20211","A","골목상권","3110418","광운대학교 남단","2940915","1501312","1439603","462511","557767","384313","419452","394724","722150","777691","612378","351833","344917","474433","379665","419671","422606","421720","418835","417806","416579","423698"
"20211","A","골목상권","3110417","월계역 3번","1777534","816291","961243","324626","214219","234416","252474","264919","486879","580047","377336","168264","156182","239848","255859","255696","252934","254131","253787","255697","251400","253890"
"20211","A","골목상권","3110416","노원초등학교","2616095","1199391","1416704","505905","307604","319734","341274","433011","708566","691790","525016","306441","306374","445683","340791","363638","360551","359613","362878","367408","394298","407710"
"20211","A","골목상권","3110415","수락산역 4번","6033162","2816371","3216791","1035483","742092","816991","866672","976092","1595831","1501287","1210995","726275","735996","1068893","789714","849068","841056","839362","844482","851005","895288","912903"
"20211","A","골목상권","3110414","장석교회","2276539","1033516","1243025","441463","235147","271015","367082","313805","648027","673394","487028","244484","231962","335607","304062","321800","318278","318326","318615","320118","332356","347048"
"20211","A","골목상권","3110413","누원고등학교","2329973","1107152","1222821","358642","240176","291774","312520","360844","766018","635983","485412","261392","258432","378685","310070","328301","325254","325763","329059","331575","340718","349301"
"20211","A","골목상권","3110412","창동중학교","1487461","695699","791763","307412","162320","172902","228054","247657","369116","393174","314608","173569","167135","236855","202121","213062","210789","210567","210741","213648","213629","215023"
"20211","A","골목상권","3110411","도봉역 3번","2908008","1408916","1499092","374713","328961","372892","415144","481556","934741","739878","598906","351939","349518","489763","378005","415391","413889","413573","414476","416662","415245","418772"
"20211","A","골목상권","3110410","방학역 2번","3645359","1802964","1842394","490155","467930","472262","558334","623571","1033108","845025","724970","463970","483820","665568","462006","521428","521741","523590","519872","519973","520958","517796"
"20211","A","골목상권","3110409","창동역 2번","3680927","1692728","1988199","606774","511872","513535","547912","572835","927999","820993","735583","466322","486144","703885","467999","520947","519304","518966","518503","521229","543492","538485"
"20211","A","골목상권","3110408","가인초등학교","3447873","1618486","1829387","551648","455644","482984","500563","556725","900310","810073","693963","425624","435554","625568","457090","489503","486934","487156","487129","488663","504134","504353"
"20211","A","골목상권","3110407","도봉역 2번","3125159","1520255","1604903","395356","351222","378537","431441","527093","1041509","794387","640572","378520","378053","532174","401453","441240","439633","438292","440707","443134","456882","465270"
"20211","A","골목상권","3110406","도봉산역 1번","1339765","652965","686802","195498","132804","152820","179548","218720","460374","367247","279352","150284","150862","210346","181673","187545","187238","187624","188685","189139","196218","203319"
"20211","A","골목상권","3110405","방학역 1번","5539580","2675312","2864270","706757","674868","666091","783788","959336","1748740","1556202","1149547","625056","615124","870117","723535","784543","779749","777584","782542","785554","806488","823121"
"20211","A","골목상권","3110404","신창초등학교","7628452","3562666","4065787","1240244","902942","871728","1202478","1279328","2131732","2190381","1588787","841233","815079","1176082","1016892","1074880","1061026","1057590","1070127","1073073","1122320","1169434"
"20211","A","골목상권","3110403","방학1동주민센터","5661979","2689516","2972463","737627","671351","711257","807716","999504","1734525","1479875","1143202","671394","683550","954155","729803","796909","792951","792056","798399","802508","836319","842837"
"20211","A","골목상권","3110402","도봉구 정병원","3945174","1855151","2090025","565694","482751","535323","556900","662033","1142473","997588","792882","469622","478976","681759","524346","556363","556425","556155","557906","559540","578671","580112"
"20211","A","골목상권","3110401","도봉구민회관","2866658","1326310","1540348","433890","380742","425094","427687","445655","753591","687761","565668","350262","358656","523628","380684","405900","403030","403922","404413","405886","421751","421756"
"20211","A","골목상권","3110400","도봉구보건소","5093503","2368413","2725090","772904","642360","719905","726952","809688","1421696","1266119","1021461","611948","623543","896245","674188","721592","718669","717516","719008","721737","745397","749585"
"20211","A","골목상권","3110399","창2동주민센터","9047912","4179185","4868729","1408147","1153050","1284692","1374321","1433595","2394107","2562460","1881122","983816","972505","1424818","1223189","1272393","1258635","1254267","1265014","1273386","1336220","1387997"
"20211","A","골목상권","3110398","쌍문2동우체국","4294420","1954434","2339986","680028","539762","618372","625383","667926","1162949","1098398","868353","508158","506712","738378","574423","609726","606677","605445","608979","611739","624578","627277"
"20211","A","골목상권","3110397","도봉산입구","3292573","1595088","1697485","470427","335107","391557","421967","535527","1137988","925301","686117","367107","361783","513474","438793","462376","461172","461331","464819","467442","480785","494648"
"20211","A","골목상권","3110396","쌍문역1번(쌍리단길)","5340205","2471011","2869195","629963","791836","775275","791351","865471","1486311","1399249","1112124","608804","603333","893356","723340","759620","765468","760251","763309","764561","764002","762997"
"20211","A","골목상권","3110395","신한은행 방학동지점","2666230","1243353","1422876","360490","296584","338210","376191","465574","829181","599011","504763","332167","356377","516347","357566","372106","372502","373877","377309","377964","396873","395598"
"20211","A","골목상권","3110394","방학중학교","5730363","2704874","3025489","784395","665187","674534","799217","986815","1820217","1592112","1161946","641227","636125","928897","770057","803799","799223","797749","807330","810957","845211","866097"
"20211","A","골목상권","3110393","국민은행방학지점","2459595","1120265","1339330","370600","273650","300467","324808","401260","788811","609374","478921","291267","301092","447186","331756","343398","340753","342422","344322","347479","366002","375220"
"20211","A","골목상권","3110392","발바닥공원","1689029","724449","964579","295012","184115","216897","226356","269895","496753","469606","334753","182773","187283","284673","229941","237582","233642","233661","235509","237405","253801","257426"
"20211","A","골목상권","3110391","샘말어린이공원","2185248","1034644","1150604","315254","257509","250081","304508","360812","697086","655313","461872","230989","217394","318197","301484","306552","306416","305378","309685","309068","318867","329281"
"20211","A","골목상권","3110390","방학초등학교","3958769","1805177","2153592","589665","434741","466324","530067","650212","1287761","996852","777916","466831","479949","702780","534441","553209","549866","552062","556051","560133","587495","599952"
