"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20214","A","골목상권","3110253","중곡초등학교","826748","396020","430727","149604","90668","132084","134606","133009","186776","252020","169646","85810","84405","123657","111208","116546","116113","114254","115450","114991","121974","127418"
"20214","A","골목상권","3110252","장안제일시장","891172","426012","465161","123744","101254","136749","134430","158377","236617","237839","182801","100871","102136","150010","117516","125618","124439","125741","126885","124898","130504","133086"
"20214","A","골목상권","3110251","장안중학교","660853","309193","351660","115426","83310","104046","90399","102201","165472","170329","132568","75735","76883","114158","91180","95758","95338","94250","93796","94331","92882","94498"
"20214","A","골목상권","3110250","화랑대역 7번","457986","216222","241764","105295","54413","59712","78943","63560","96062","98654","91958","59920","64834","86999","55622","63889","63451","63644","63321","61982","68968","72734"
"20214","A","골목상권","3110249","중화역 1번","2188222","1017373","1170850","411548","271591","288888","297434","335540","583223","635378","464334","245835","228424","325438","288814","314997","311778","313281","308929","310797","308000","320442"
"20214","A","골목상권","3110248","먹골파출소","566898","269016","297882","74342","86388","94404","95983","81108","134674","174158","118203","57723","54880","84118","77815","80931","79340","79744","79883","80392","82582","84026"
"20214","A","골목상권","3110247","먹골역 1번","2198058","986033","1212025","282424","309794","323646","323625","345932","612635","615245","448069","235148","236212","360584","302800","313609","308157","306581","306188","306753","325391","331379"
"20214","A","골목상권","3110246","월드순복음교회","1337986","654128","683858","145197","199545","211264","218282","237476","326223","343323","267598","159916","164199","228390","174562","192075","191453","190569","190165","190067","193226","190431"
"20214","A","골목상권","3110245","KB국민은행 중화동지점","551260","259863","291397","65199","69642","82802","79666","91743","162207","166445","114649","55952","55060","84390","74762","77561","76324","76313","76152","76001","82227","86680"
"20214","A","골목상권","3110244","중화역 4번","957239","456856","500385","145486","119955","130274","135255","163935","262336","172417","186778","128242","139104","206472","124227","138766","137655","138300","136755","137841","135019","132904"
"20214","A","골목상권","3110243","중랑노인종합복지관","1054400","503954","550446","177843","123484","136847","156416","188743","271064","277514","209257","121589","126144","181034","138861","148103","147051","145904","146381","145750","156889","164321"
"20214","A","골목상권","3110242","면목5동주민센터","771474","366224","405249","109627","89205","119497","118449","130916","203778","254718","162156","73101","69199","106536","105764","109183","107943","106634","105600","106908","115477","119726"
"20214","A","골목상권","3110241","먹골역 5번","1157164","541873","615290","159398","144236","177961","173869","202230","299468","277897","224734","141728","146069","210324","156411","166321","166390","166531","165510","166646","163767","161998"
"20214","A","골목상권","3110240","태릉시장 특화거리","732342","353888","378454","76068","88318","93701","101246","134855","238153","194280","144033","82077","85671","129193","97086","103802","101829","102373","101966","101654","108229","112489"
"20214","A","골목상권","3110239","중랑역 2번","239948","116170","123780","18194","33495","33686","34189","45316","75071","62254","48216","26206","27145","43554","32576","33573","33795","33649","33498","33331","35388","36713"
"20214","A","골목상권","3110238","배꽃어린이공원","90792","43594","47198","10386","10067","15031","13522","17233","24552","25824","18334","9373","9446","14761","13055","12848","12683","12637","12650","12650","13465","13859"
"20214","A","골목상권","3110237","메가박스 상봉","1044658","502789","541868","123737","146025","151913","162797","195571","264615","269547","206346","121731","123446","181283","142305","149506","147386","149061","147940","148146","150856","151765"
"20214","A","골목상권","3110236","신묵초등학교","2005544","944879","1060666","283124","256282","308816","298115","334301","524908","603133","408570","208986","204488","302749","277622","286034","283877","282903","283971","282151","292773","293834"
"20214","A","골목상권","3110235","세화어린이공원","289780","141395","148387","29163","34399","36613","40210","54666","94728","86531","57353","28877","29220","46933","40869","41476","40405","40365","40259","40397","42370","44508"
"20214","A","골목상권","3110234","중랑역 4번","316726","154391","162336","27096","54277","53376","47221","56512","78244","66265","60855","39083","42046","65616","42863","44851","43166","43544","43504","44262","48272","49127"
"20214","A","골목상권","3110233","중랑역 1번","1254411","607589","646821","114320","179233","189571","176530","232678","362079","334055","251465","136694","140029","221935","170235","177571","172687","173562","173170","174499","188104","194819"
"20214","A","골목상권","3110232","동대부고","883996","447458","436539","201828","79192","141844","162443","122193","176499","224238","182404","107554","108893","149220","111688","125503","125687","125930","125400","124904","126880","129694"
"20214","A","골목상권","3110231","장안교","49092","23174","25917","10681","4997","6478","8092","7435","11408","8599","10478","7217","7815","9583","5401","6889","6803","6807","6765","6746","7421","7661"
"20214","A","골목상권","3110230","장안현대홈타운1차아파트","1049429","505008","544421","161256","158335","213741","184168","142308","189623","286257","204007","119013","121654","180307","138191","147484","146155","147469","147099","147555","157359","156310"
"20214","A","골목상권","3110229","장평중학교","1826770","904012","922758","261142","216035","351980","308087","262338","427188","487366","389998","228049","217238","278264","225854","263791","266786","267417","266168","265014","247273","250321"
"20214","A","골목상권","3110228","장안근린공원","1618831","770640","848190","230067","190433","243927","263909","270393","420101","372581","320337","201096","210280","307319","207219","228341","228219","228303","227443","227302","237240","241983"
"20214","A","골목상권","3110227","답십리공원","620480","289815","330663","82688","71956","94428","101409","105186","164810","128980","125262","81960","86183","122630","75463","87546","87270","87056","86850","87182","91627","92949"
"20214","A","골목상권","3110226","장안1동주민센터","2488982","1239575","1249407","218786","376383","501189","446250","395790","550584","642071","506651","291207","291024","424490","333539","355904","355050","355124","353993","353907","357138","357866"
"20214","A","골목상권","3110225","촬영소사거리","409572","196204","213367","46841","41068","69147","70379","68351","113786","107342","76799","49034","52852","72716","50828","57756","57457","57070","56984","56646","61324","62334"
"20214","A","골목상권","3110224","외대앞역 2번","603685","278859","324826","72217","143223","84849","84360","84299","134738","126652","118468","75715","80249","122999","79603","85508","85150","84728","85196","85571","88946","88585"
"20214","A","골목상권","3110223","군자초등학교","352697","173846","178851","26950","59276","71256","57004","57175","81034","116075","78712","37310","33478","43450","43673","50410","50817","51101","50932","50474","48990","49971"
"20214","A","골목상권","3110222","회기역 2번","58505","27483","31022","6490","20479","8055","6573","6558","10350","12914","13425","7937","7473","10001","6755","8316","8342","8387","8398","8230","8576","8256"
"20214","A","골목상권","3110221","의릉","254168","117259","136909","35157","41324","31652","43249","31832","70955","56937","48805","31104","32416","49865","35040","35794","35735","35587","35734","35594","37033","38692"
"20214","A","골목상권","3110220","외대앞역 1번","1138248","544401","593848","147785","397528","135020","146377","125602","185936","256819","221789","147877","150172","215437","146154","163680","163376","163677","163137","163471","161672","159236"
"20214","A","골목상권","3110219","삼육보건대학교","1706423","843232","863192","195598","637312","211699","195230","176837","289747","518240","373810","182190","167956","235820","228410","246097","245110","241972","241797","233159","240236","258053"
"20214","A","골목상권","3110218","답십리사거리","1251356","584122","667234","185633","141052","191073","199706","200498","333393","367533","246044","129971","133340","202170","172299","176411","175330","173643","174207","175674","186006","190085"
"20214","A","골목상권","3110217","자동차부품상가","625086","317503","307582","59609","73619","113374","116994","103497","157994","137684","134885","86261","87069","107490","71697","89711","89956","89344","89830","89711","88634","87900"
"20214","A","골목상권","3110216","전농중학교","340763","161442","179321","91140","36604","41347","61211","45773","64686","60917","66197","49138","52898","71859","39754","48324","47669","47956","47968","48028","50585","50232"
"20214","A","골목상권","3110215","회기역 1번","710376","295173","415204","68153","346489","87199","57429","56045","95061","210698","160741","75141","68233","102556","93007","101392","101446","101439","100581","100574","102333","102611"
"20214","A","골목상권","3110214","경희대후문","1483300","696858","786442","199152","743892","142640","115191","104714","177711","424882","318650","168337","160411","213276","197743","212407","214562","213640","213038","206568","207060","216024"
"20214","A","골목상권","3110213","청량초등학교","545589","254419","291171","85746","247469","63488","47018","43940","57928","138793","118250","69819","66105","86445","66177","77587","80181","79538","78700","77254","73695","78633"
"20214","A","골목상권","3110212","답십리초등학교","895595","418431","477164","173636","98365","137678","148556","130615","206745","243496","175057","95963","98158","154661","128259","127631","127543","125223","125428","128213","129680","131878"
"20214","A","골목상권","3110211","전곡마을마당공원","2272396","1067935","1204461","401055","357012","306071","343039","329207","536012","524437","466825","302931","298108","400492","279603","324647","328005","330450","327324","326541","317371","318058"
"20214","A","골목상권","3110210","서울시립대","2228489","1116856","1111634","314993","752669","269129","225626","242372","423701","648554","500375","245097","222641","317450","294371","317956","321304","320460","318828","313959","312362","323620"
"20214","A","골목상권","3110209","답십리 장령당공원","343244","163365","179879","41514","54702","66762","51120","53729","75418","82562","71956","42513","42601","59576","44037","49122","48775","48612","49129","48833","49055","49718"
"20214","A","골목상권","3110208","시조사삼거리","379113","167393","211720","63317","115821","43950","46193","41215","68617","92178","79057","47041","46460","66968","47411","54082","53734","53733","53721","53441","55078","55324"
"20214","A","골목상권","3110207","시립대앞사거리","606462","304156","302305","59324","136479","84241","81653","90826","153936","167954","141537","66428","61640","88809","80093","86538","87367","88146","87830","87405","85679","83494"
"20214","A","골목상권","3110206","텃골근린공원","1624479","803060","821420","268265","219670","234701","251927","240743","409175","507244","332353","160819","157707","241616","224741","228563","224910","224395","223661","224594","243949","254409"
"20214","A","골목상권","3110205","경희대삼거리","1999843","902633","1097210","254340","753775","257579","210320","190563","333266","510135","413269","247239","236669","334606","257925","284700","288862","289526","288480","286128","281080","281067"
"20214","A","골목상권","3110204","간데메공원","1484050","702148","781900","242252","170973","279472","269001","218489","303864","397595","307107","171323","169576","243481","194968","210961","210120","210415","209599","208192","215138","219623"
"20214","A","골목상권","3110203","떡전교사거리","666993","315932","351060","77922","83005","78008","94373","109768","223918","159219","144440","88322","84029","111124","79858","94607","94667","94707","94262","94613","96896","97240"
"20214","A","골목상권","3110202","전농1동주민센터(전농시장)","597078","297131","299946","70264","81434","83731","96491","98186","166970","121376","124622","83582","85569","112261","69668","84534","83667","84240","84366","85391","89382","85497"
"20214","A","골목상권","3110201","전농119안전센터","147577","71754","75823","19759","17993","22485","24724","22946","39670","40719","30172","15933","15917","24136","20700","20842","20854","21079","20934","20885","21323","21659"
"20214","A","골목상권","3110200","동대문경찰서","440738","216083","224656","42022","50434","52665","56511","73748","165358","110828","91387","53340","54841","76148","54195","61976","61392","60962","60664","61086","66412","68246"
"20214","A","골목상권","3110199","홍릉시장","452125","224646","227477","34818","46960","53617","58443","78508","179780","88108","92577","64074","65986","87330","54048","63596","63933","63601","63479","63710","67089","66714"
"20214","A","골목상권","3110198","동대문중앙새마을금고본점","274551","143938","130612","14113","22619","28093","35971","51531","122225","44187","59504","49734","50115","45859","25152","40047","40363","40350","40745","40571","38811","33665"
"20214","A","골목상권","3110197","세종대왕기념관교차로","311430","154623","156807","26225","41705","42231","40568","48986","111716","103159","67079","29806","27450","40238","43698","43882","44401","44442","44128","43397","44041","47139"
"20214","A","골목상권","3110196","홍릉근린공원","379129","177054","202075","36978","39157","48196","46884","59536","148378","107898","78969","42614","42028","58241","49380","53535","53491","53132","52936","52677","55421","57939"
"20214","A","골목상권","3110195","동대문구청","1508190","749832","758359","112827","221357","249491","217913","239605","466999","373664","320101","192468","187238","246601","188119","217744","217235","216243","216496","214530","214736","211206"
"20214","A","골목상권","3110194","홍파초등학교","597579","294194","303384","60492","77997","75573","79210","97660","206646","121529","127651","82231","84798","108486","72884","86991","87234","87019","86741","85455","82626","81512"
"20214","A","골목상권","3110193","고려대역 4번","740891","354145","386747","80156","161931","109490","83790","92308","213217","280131","152086","66199","60669","87315","94491","104764","103686","103469","103476","103038","109583","112875"
"20214","A","골목상권","3110192","동의보감타워","279312","133417","145895","19095","40141","42848","40926","45941","90363","54838","53659","47381","49226","46957","27250","40169","40413","40749","40897","40939","41112","35033"
"20214","A","골목상권","3110191","고려대역 6번","1144571","547983","596587","120667","392303","147661","118611","134142","231188","287025","251955","139039","138433","185534","142584","163967","164036","165547","165136","162113","161926","161847"
"20214","A","골목상권","3110190","고대앞사거리","1377244","667990","709253","187445","492880","148375","137823","139926","270797","364153","293188","167303","165097","219723","167780","194629","195579","195333","194233","191398","200479","205590"
"20214","A","골목상권","3110189","제기동역 1번","1055448","494912","560537","120337","189162","151363","145705","152996","295887","248241","227675","145509","140369","167385","126268","154019","154577","153584","154081","152526","145847","140817"
"20214","A","골목상권","3110188","용두동신동아아파트","806050","401972","404079","79056","112342","141222","135899","140086","197444","177064","166178","109220","111175","143143","99270","117086","119240","118685","117493","117756","108995","106796"
"20214","A","골목상권","3110187","제기동역 6번","2813554","1339463","1474092","271038","459749","486037","452391","457253","687085","747963","610179","341550","331909","435198","346754","407206","405717","405738","404818","400729","393188","396157"
"20214","A","골목상권","3110186","종암초등학교","154418","79078","75340","24669","38174","18667","19860","20003","33047","41836","32723","17994","17882","24248","19736","22353","22495","22396","22355","22146","21353","21320"
"20214","A","골목상권","3110185","용두초등학교","596249","298955","297295","57032","91825","96499","94965","105993","149937","154281","124679","72530","71462","94267","79031","87046","87493","87695","87557","86695","80648","79115"
"20214","A","골목상권","3110184","용두사거리","289733","145497","144237","28888","61621","55643","43460","44325","55798","59865","60652","42576","40737","52019","33885","42481","42802","43251","42894","42348","38971","36987"
"20214","A","골목상권","3110183","한국의류시험연구원","466267","231612","234655","33921","94242","86419","68790","77417","105476","68293","99780","80585","79920","90178","47509","69777","71622","71717","71474","70423","58789","52464"
"20214","A","골목상권","3110182","용두희망어린이공원","868257","466038","402219","87271","237442","126081","117024","122756","177683","206244","192942","119664","112250","137041","100119","126749","130160","129843","128990","126694","114845","110977"
"20214","A","골목상권","3110181","신설동역 9번","1041450","543494","497955","65564","180128","205439","192823","168203","229294","158381","234179","190362","187443","178833","92250","153610","155215","158760","157351","156421","131575","128514"
"20214","A","골목상권","3110180","광진정보도서관","243214","118561","124653","22195","33301","41185","44018","44206","58309","54325","49170","33901","34618","43829","27369","35122","35300","36016","36309","36578","33849","30039"
"20214","A","골목상권","3110179","광나루역 1번","549974","256147","293828","108373","73295","74986","89520","86201","117598","113064","118185","82156","85474","93637","57457","79006","80176","81148","81268","80048","74910","73417"
"20214","A","골목상권","3110178","장로회신학대학교","338545","155608","182937","57894","51768","51202","52425","52648","72609","92839","72906","41255","38998","51469","41079","47338","47037","47686","47719","47384","49878","51504"
"20214","A","골목상권","3110177","동의초등학교","90059","41365","48694","15451","12047","12600","15202","13251","21509","29009","19663","9259","8701","12085","11343","12668","12392","12289","12276","12285","13664","14484"
"20214","A","골목상권","3110176","해오름공원","1535982","709450","826533","178869","196051","215526","221011","286433","438093","471228","305696","153334","154149","237133","214443","218262","212801","214848","213458","213641","226353","236617"
"20214","A","골목상권","3110175","푸른동산공원","1172201","524590","647610","213160","185167","191628","203387","163895","214965","326578","237656","128329","132240","193757","153640","167602","164789","163942","163704","164254","172604","175304"
"20214","A","골목상권","3110174","아차산역 1번","907681","403645","504035","139761","110970","123052","130415","143761","259721","253659","175717","92792","98010","157367","130135","128381","126729","126199","126074","126531","134287","139481"
"20214","A","골목상권","3110173","구남초등학교","407702","196505","211197","47771","55588","74647","59495","76337","93864","125203","88873","43267","39564","57166","53630","58147","59332","58532","59023","58291","56981","57397"
"20214","A","골목상권","3110172","광진초등학교","807123","363994","443129","145617","117560","119358","142472","123522","158595","216631","165506","88785","88460","133149","114594","116020","115127","115204","115577","115146","114728","115323"
"20214","A","골목상권","3110171","중곡4동주민센터","293723","137622","156100","27669","40794","46703","43084","54375","81099","108351","63370","25369","22814","34314","39506","41892","41140","41317","40929","40784","42669","44992"
"20214","A","골목상권","3110170","동대부여고","3026421","1354549","1671873","437103","534769","569233","503408","404579","577331","969534","648802","300480","280014","417295","410295","432213","426980","424021","421251","422041","441301","458612"
"20214","A","골목상권","3110169","성동초등학교","600333","292748","307584","88690","94844","106997","91452","88416","129933","155188","130961","72012","68110","97971","76090","86279","87010","86687","86653","87048","83516","83138"
"20214","A","골목상권","3110168","대원고등학교","462610","213713","248897","99537","63393","69856","63390","69069","97367","104731","101779","62317","57731","79351","56702","66956","68002","66290","66873","66840","63164","64484"
"20214","A","골목상권","3110167","용마초등학교","1848130","843639","1004492","286812","260643","340970","283765","284015","391924","596504","389804","181420","169408","257885","253111","264355","258997","259446","258967","258295","268878","279194"
"20214","A","골목상권","3110166","구의1동주민센터","2052424","945718","1106706","221159","439706","405544","309111","286126","390777","575215","427576","229044","219169","321743","279678","296223","293733","294307","293457","291980","289277","293446"
"20214","A","골목상권","3110165","국립정신건강센터","735689","335497","400194","105725","113126","125567","109140","122875","159258","245271","158349","70007","62396","95290","104375","106779","106538","105286","105327","105107","102457","104198"
"20214","A","골목상권","3110164","아차산역 5번","428676","189658","239018","68764","66769","80648","67439","57191","87866","101475","91139","56674","56066","71318","52004","61400","60639","61501","62252","60934","61301","60649"
"20214","A","골목상권","3110163","성자초등학교","737560","341238","396322","130965","94681","128250","116749","100305","166610","211033","153242","81142","77900","113715","100528","106160","106256","105807","106024","106925","103059","103328"
"20214","A","골목상권","3110162","군자역 4번","525267","242558","282710","84966","87677","102927","79738","72435","97523","155681","107026","54827","53995","80647","73090","75543","74744","75111","75039","74567","73850","76413"
"20214","A","골목상권","3110161","중곡역 3번","955014","450492","504523","120898","129564","168158","143113","160387","232894","262586","196136","108075","107808","156936","123476","134770","131906","131516","130918","132594","143354","149955"
"20214","A","골목상권","3110160","광진경찰서","763018","365240","397780","119814","136146","137247","127067","112425","130320","276196","172993","71387","58877","83472","100092","109880","109717","107598","108413","107068","107891","112451"
"20214","A","골목상권","3110159","구의역 4번","3443534","1605521","1838012","371651","625580","604727","534757","547279","759538","906807","696116","391150","398519","585729","465214","492287","489794","490248","489878","489275","494507","497546"
"20214","A","골목상권","3110158","중곡3동주민센터","2649907","1274855","1375051","326973","344507","440703","401129","466123","670473","826130","506514","253895","257945","414107","391314","378657","371643","371777","371445","373513","387914","394957"
"20214","A","골목상권","3110157","자양동우체국","1258107","567566","690541","212470","171362","238472","205694","168216","261893","392753","260651","125325","123192","183880","172306","178763","177573","176146","176720","176373","182626","189908"
"20214","A","골목상권","3110156","군자역 5번","1075205","496150","579055","115111","233028","247148","170356","124246","185318","357515","229367","104129","97570","140223","146403","152998","151848","151901","151769","151266","155944","159483"
"20214","A","골목상권","3110155","광진구청","853043","401236","451807","132444","270413","144283","114627","94161","97112","218121","187408","109659","106734","128848","102274","125157","128894","128516","128227","123557","109374","109319"
"20214","A","골목상권","3110154","광진정말공원","2024595","928714","1095881","245372","318607","343871","329739","324349","462656","583499","410666","214285","217709","326826","271609","286990","283040","280527","280627","281652","301154","310605"
"20214","A","골목상권","3110153","중곡1동주민센터","296971","140373","156597","27291","65337","65361","43746","43268","51968","72604","58425","34531","35462","55284","40665","42595","42745","42568","42576","42683","42297","41507"
"20214","A","골목상권","3110152","중곡어린이공원","264963","129797","135168","38305","35100","43434","41676","44429","62020","96613","56438","23609","22162","31386","34754","38098","36962","37233","37203","37282","38890","39293"
"20214","A","골목상권","3110151","자양한강도서관","1324362","617437","706924","199665","186818","242326","233538","194252","267764","397410","279553","136839","134207","201204","175149","188318","184474","182338","183332","183923","197603","204375"
"20214","A","골목상권","3110150","중곡1동 마을마당","1929040","940084","988956","206007","342913","380293","287316","298257","414255","612762","408267","190763","181127","270478","265641","277199","272900","272381","271419","272117","278762","284262"
"20214","A","골목상권","3110149","세종대학교","244268","116550","127717","26783","65395","48322","31999","30758","41011","77247","54496","26129","23584","31283","31531","35389","35628","35114","35249","34536","33480","34873"
"20214","A","골목상권","3110148","어린이대공원역 3번","497479","249700","247779","36582","211419","81934","52525","50986","64032","126283","103702","62294","61717","79882","63601","70966","71755","71512","71611","70595","71098","69945"
"20214","A","골목상권","3110147","능동우편취급국","985280","489697","495583","106776","247487","181035","144182","121523","184277","296610","207623","102535","96508","145661","136343","140741","139985","139130","138763","137336","142477","146849"
"20214","A","골목상권","3110146","신자초등학교","1594941","747302","847638","320675","186844","266540","262004","235254","323624","492987","314838","157105","155860","246298","227853","228338","225055","225286","224512","225972","231791","233988"
"20214","A","골목상권","3110145","장안초등학교","217461","109380","108082","24442","77786","43829","21875","22584","26946","74212","45975","21380","20080","27177","28637","30969","30818","30966","30769","30556","31134","32249"
"20214","A","골목상권","3110144","어린이대공원역 4번","368051","171390","196662","23985","181096","65821","34055","27878","35216","108818","79554","39770","37386","54319","48206","52438","51967","51900","51690","51744","53987","54325"
"20214","A","골목상권","3110143","뚝섬유원지역 1번","196403","91579","104823","39915","25877","29430","32482","32177","36523","53594","39490","22276","23432","33114","24498","27603","27299","27698","27361","27446","29343","29653"
"20214","A","골목상권","3110142","화양사거리","1790086","871338","918748","136054","771731","331352","192298","150680","207970","551893","391595","189507","175284","247727","234079","256370","254810","253224","253904","251616","257570","262592"
"20214","A","골목상권","3110141","건대입구역 1번","1898613","902362","996252","173767","763808","338244","213333","180497","228964","485108","360458","207282","224794","362259","258712","265217","265112","267312","267598","274625","285286","273462"
"20214","A","골목상권","3110140","건대입구역 6번","2059379","968020","1091358","175091","437051","319741","286608","367026","473860","558578","413237","224951","231629","353263","277721","289187","286167","285799","285469","286625","308678","317452"
"20214","A","골목상권","3110139","자양4동주민센터","2027370","959934","1067435","235858","285217","339981","333890","356228","476195","537278","422694","217309","219673","354593","275820","290660","293018","291758","292525","292426","284464","282520"
"20214","A","골목상권","3110138","송정체육공원","1297670","657410","640259","100113","304952","255322","203198","186513","247573","363709","286917","149158","143369","190311","164206","186880","187099","186100","186446","185072","181366","184707"
"20214","A","골목상권","3110137","성수초등학교","1397441","737958","659483","104805","295670","324849","260812","214519","196787","273054","319561","235224","228554","212498","128549","211636","228581","228881","228272","218543","144709","136818"
"20214","A","골목상권","3110136","경수초등학교","1260191","668526","591664","118195","231907","249695","206525","222975","230893","225384","269090","208401","207984","224914","124417","187641","196878","195820","196112","192343","150175","141220"
"20214","A","골목상권","3110135","성동세무서","208898","111973","96924","14071","40161","47402","38237","34303","34724","38737","47700","33664","33746","34602","20447","31282","32703","32583","32456","31346","24493","24035"
"20214","A","골목상권","3110134","성수119안전센터","1501879","777423","724456","172257","196869","269578","237113","295717","330343","360346","311327","183997","194108","260949","191152","212979","212494","212836","212402","212438","218456","220274"
"20214","A","골목상권","3110133","서울교통공사","532765","261227","271539","54218","100725","77133","80330","91291","129068","159000","116096","58268","55672","74721","69007","77307","76033","76925","76532","75709","74009","76250"
"20214","A","골목상권","3110132","성수2가3동주민센터","589914","310798","279116","55265","100146","134556","103288","91311","105347","139368","129448","85149","83472","89111","63365","87469","90609","89275","90226","87795","72919","71619"
"20214","A","골목상권","3110131","성수동카페거리","830886","437610","393278","63897","196873","212039","148359","111066","98650","125180","172860","154070","158532","152201","68044","125256","136062","136692","136267","130850","88804","76955"
"20214","A","골목상권","3110130","답십리역 6번","504050","241066","262983","49871","97844","72253","75874","79682","128525","127588","102177","58628","60219","88630","66808","71010","71605","70679","69917","70376","73966","76495"
"20214","A","골목상권","3110129","성원어린이공원","264664","132096","132569","28556","45497","53815","50526","39949","46321","66322","55759","36478","35964","40662","29478","39321","40189","39709","39931","39274","33573","32668"
"20214","A","골목상권","3110128","성원중학교","1361533","677998","683535","167772","184012","228619","215277","262636","303215","353611","276610","166580","168404","223359","172969","195306","195738","196225","196204","194877","192251","190931"
"20214","A","골목상권","3110127","성수1가1동주민센터","158788","77581","81206","21787","26374","37773","28663","20121","24069","38607","36205","23221","21053","23387","16314","23036","23873","23894","23964","23195","20333","20491"
"20214","A","골목상권","3110126","서울숲역 1번","329719","159185","170534","25835","77176","84356","53052","39937","49364","55513","63414","56075","60578","62769","31370","47631","50687","50898","50557","49711","41098","39136"
"20214","A","골목상권","3110125","사근동살곶이상점가","977969","476981","500988","156017","427842","92968","82479","72703","145960","301063","215764","109279","97302","128351","126211","140913","141773","142359","140595","137529","135530","139270"
"20214","A","골목상권","3110124","뚝섬역교차로","572597","284421","288174","59969","114883","120740","94274","79019","103709","91245","119876","87980","92305","117600","63590","82698","86237","86410","86252","85061","74759","71179"
"20214","A","골목상권","3110123","마장역 3번","842714","411068","431646","113868","159274","127271","118114","118456","205732","203719","178473","105765","105350","144447","104958","119328","120923","121935","122027","120535","119581","118387"
"20214","A","골목상권","3110122","마장역 2번","313010","153049","159962","43642","39995","57021","53853","46708","71791","57117","64464","45280","47236","63055","35859","44482","44387","44529","44644","44594","45720","44656"
"20214","A","골목상권","3110121","한양대역 4번","138451","71985","66465","20304","47414","20587","16794","15183","18169","39518","30305","16167","15480","19973","17010","19806","20312","20279","20396","19921","19150","18587"
"20214","A","골목상권","3110120","서울숲카페거리","375056","179759","195296","51575","68470","82347","60424","51020","61218","104597","78194","49084","47091","54226","41864","52198","53233","53306","54860","53844","54243","53372"
"20214","A","골목상권","3110119","마장지하차도","155218","73545","81674","19263","29316","29154","23694","23519","30273","28384","32112","22608","24189","30709","17216","21944","22168","22522","22573","22389","22473","21150"
"20214","A","골목상권","3110118","왕십리역 9번","665864","317383","348480","115134","123570","102461","103362","95201","126135","155551","136483","84159","85073","120689","83909","95645","98372","97242","99275","97712","90549","87069"
"20214","A","골목상권","3110117","성동구보건소","497338","240529","256811","50129","80137","91522","75040","91665","108846","118363","113093","64700","61718","80647","58818","71355","71267","71804","72116","71423","70284","69088"
"20214","A","골목상권","3110116","청계천박물관","667453","333968","333484","83812","82405","105245","111034","113765","171190","166754","153869","88353","83807","99509","75159","96578","97438","97809","98616","96635","89852","90525"
"20214","A","골목상권","3110115","상왕십리역 3번","1082213","490186","592028","137636","200991","185375","160331","178047","219831","236038","218743","146527","151169","201339","128398","155592","155277","154687","154465","154814","154476","152904"
"20214","A","골목상권","3110114","왕십리파출소","454412","209590","244822","55420","60492","71949","73545","85178","107827","104033","91023","57686","59340","84875","57455","65201","64385","64622","64389","64328","66087","65399"
"20214","A","골목상권","3110113","응봉산","176133","83923","92212","36866","17720","24157","27328","27576","42487","43813","40103","22501","21120","27878","20718","25161","24950","24822","24660","25115","25338","26085"
"20214","A","골목상권","3110112","행당역 2번","906992","415348","491643","166137","133928","149512","146404","132987","178024","268184","189177","98909","92997","136524","121200","130735","126776","127608","130140","129424","130375","131935"
"20214","A","골목상권","3110111","대현산장미원","440092","199928","240165","61269","49866","80465","76725","64161","107607","139271","89842","41653","41403","64883","63040","61668","60944","60794","60057","60280","67438","68914"
"20214","A","골목상권","3110110","상왕십리역 6번","1017878","448195","569683","135475","188013","198664","158792","142258","194675","254761","203649","118586","129895","187980","123008","138294","136461","135165","135503","135652","163651","173149"
"20214","A","골목상권","3110109","금호삼성래미안아파트","288893","133142","155751","58362","25967","49527","56166","41462","57406","57669","52839","40660","47188","60916","29622","38751","37931","38160","38579","38812","48573","48086"
"20214","A","골목상권","3110108","성동구립금호도서관","86786","37956","48830","12250","8284","16645","15380","11866","22362","18890","17479","10639","11988","16889","10901","12062","11931","11803","11884","11932","13429","13743"
"20214","A","골목상권","3110107","금호사거리","120550","55335","65214","18698","11224","20282","19951","18331","32064","18170","22849","17366","20575","27709","13881","16643","16351","16526","16478","16678","18930","18944"
"20214","A","골목상권","3110106","금북초등학교","150519","65905","84614","23337","14385","28448","27286","21477","35586","41094","29981","16847","17206","25630","19762","21283","21108","20979","20988","21177","22315","22669"
"20214","A","골목상권","3110105","금동어린이공원","885658","407240","478418","147337","96036","142727","144407","138333","216817","245907","173339","92244","95357","152883","125928","125231","123329","123865","123021","123738","132495","133978"
"20214","A","골목상권","3110104","신금호역 4번","1279412","582340","697071","226043","139931","191552","199800","196139","325948","412369","270304","122955","117452","180593","175740","183091","179784","179900","179028","179827","185134","192649"
