"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20231","11440","마포구","CS200031","세탁소","248.0","198.0","50.0","1.6","4.0","1.2","3.0"
"20231","11440","마포구","CS200030","피부관리실","470.0","449.0","21.0","5.7","27.0","2.8","13.0"
"20231","11440","마포구","CS200029","네일숍","363.0","359.0","4.0","5.5","20.0","1.9","7.0"
"20231","11440","마포구","CS200028","미용실","1183.0","1102.0","81.0","2.0","24.0","2.7","32.0"
"20231","11440","마포구","CS200027","모터사이클수리","21.0","20.0","1.0","4.8","1.0","0.0","0.0"
"20231","11440","마포구","CS200026","자동차미용","63.0","56.0","7.0","3.2","2.0","4.8","3.0"
"20231","11440","마포구","CS200025","자동차수리","132.0","115.0","17.0","3.8","5.0","3.8","5.0"
"20231","11440","마포구","CS200024","스포츠클럽","215.0","209.0","6.0","6.0","13.0","2.8","6.0"
"20231","11440","마포구","CS200023","통신기기수리","28.0","28.0","0.0","3.6","1.0","3.6","1.0"
"20231","11440","마포구","CS200022","복권방","32.0","32.0","0.0","3.1","1.0","6.3","2.0"
"20231","11440","마포구","CS200021","기타오락장","119.0","107.0","12.0","1.7","2.0","2.5","3.0"
"20231","11440","마포구","CS200020","전자게임장","10.0","8.0","2.0","0.0","0.0","10.0","1.0"
"20231","11440","마포구","CS200019","PC방","46.0","41.0","5.0","8.7","4.0","8.7","4.0"
"20231","11440","마포구","CS200018","볼링장","5.0","5.0","0.0","0.0","0.0","0.0","0.0"
"20231","11440","마포구","CS200017","골프연습장","76.0","71.0","5.0","6.6","5.0","5.3","4.0"
"20231","11440","마포구","CS200016","당구장","135.0","134.0","1.0","3.7","5.0","4.4","6.0"
"20231","11440","마포구","CS200015","세무사사무소","311.0","311.0","0.0","0.3","1.0","0.3","1.0"
"20231","11440","마포구","CS200014","회계사사무소","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20231","11440","마포구","CS200013","기타법무서비스","118.0","118.0","0.0","1.7","2.0","1.7","2.0"
"20231","11440","마포구","CS200012","법무사사무소","77.0","77.0","0.0","1.3","1.0","2.6","2.0"
"20231","11440","마포구","CS200011","변리사사무소","22.0","22.0","0.0","0.0","0.0","0.0","0.0"
"20231","11440","마포구","CS200010","변호사사무소","102.0","102.0","0.0","4.9","5.0","2.0","2.0"
"20231","11440","마포구","CS200009","동물병원","52.0","52.0","0.0","0.0","0.0","0.0","0.0"
"20231","11440","마포구","CS200008","한의원","165.0","165.0","0.0","1.8","3.0","1.8","3.0"
"20231","11440","마포구","CS200007","치과의원","207.0","207.0","0.0","1.4","3.0","1.0","2.0"
"20231","11440","마포구","CS200006","일반의원","429.0","429.0","0.0","1.4","6.0","1.2","5.0"
"20231","11440","마포구","CS200005","스포츠 강습","437.0","413.0","24.0","4.3","19.0","2.3","10.0"
"20231","11440","마포구","CS200004","컴퓨터학원","35.0","35.0","0.0","0.0","0.0","2.9","1.0"
"20231","11440","마포구","CS200003","예술학원","684.0","655.0","29.0","3.8","26.0","2.9","20.0"
"20231","11440","마포구","CS200002","외국어학원","140.0","140.0","0.0","3.6","5.0","3.6","5.0"
"20231","11440","마포구","CS200001","일반교습학원","973.0","875.0","98.0","5.0","49.0","2.4","23.0"
"20231","11440","마포구","CS100010","커피-음료","2449.0","2079.0","370.0","5.5","135.0","5.2","127.0"
"20231","11440","마포구","CS100009","호프-간이주점","1418.0","1290.0","128.0","4.4","63.0","4.3","61.0"
"20231","11440","마포구","CS100008","분식전문점","628.0","487.0","141.0","3.8","24.0","5.4","34.0"
"20231","11440","마포구","CS100007","치킨전문점","300.0","102.0","198.0","3.7","11.0","5.7","17.0"
"20231","11440","마포구","CS100006","패스트푸드점","444.0","274.0","170.0","7.0","31.0","4.7","21.0"
"20231","11440","마포구","CS100005","제과점","537.0","439.0","98.0","3.9","21.0","3.5","19.0"
"20231","11440","마포구","CS100004","양식음식점","857.0","787.0","70.0","4.8","41.0","4.4","38.0"
"20231","11440","마포구","CS100003","일식음식점","678.0","584.0","94.0","4.1","28.0","2.5","17.0"
"20231","11440","마포구","CS100002","중식음식점","368.0","321.0","47.0","3.8","14.0","3.5","13.0"
"20231","11440","마포구","CS100001","한식음식점","3059.0","2658.0","401.0","3.6","110.0","4.0","122.0"
"20231","11410","서대문구","CS300043","전자상거래업","725.0","724.0","1.0","11.0","80.0","5.5","40.0"
"20231","11410","서대문구","CS300042","주유소","31.0","31.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300041","예술품","58.0","58.0","0.0","1.7","1.0","3.4","2.0"
"20231","11410","서대문구","CS300040","재생용품 판매점","18.0","18.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300039","모터사이클및부품","17.0","17.0","0.0","5.9","1.0","0.0","0.0"
"20231","11410","서대문구","CS300038","자동차부품","38.0","38.0","0.0","2.6","1.0","0.0","0.0"
"20231","11410","서대문구","CS300037","중고차판매","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300036","조명용품","105.0","105.0","0.0","1.9","2.0","2.9","3.0"
"20231","11410","서대문구","CS300035","인테리어","125.0","125.0","0.0","0.8","1.0","1.6","2.0"
"20231","11410","서대문구","CS300034","악기","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300033","철물점","75.0","75.0","0.0","1.3","1.0","4.0","3.0"
"20231","11410","서대문구","CS300032","가전제품","42.0","42.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300031","가구","128.0","128.0","0.0","0.8","1.0","4.7","6.0"
"20231","11410","서대문구","CS300030","중고가구","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300029","애완동물","61.0","56.0","5.0","8.2","5.0","1.6","1.0"
"20231","11410","서대문구","CS300028","화초","166.0","160.0","6.0","1.8","3.0","3.6","6.0"
"20231","11410","서대문구","CS300027","섬유제품","37.0","37.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300026","완구","15.0","15.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300025","자전거 및 기타운송장비","16.0","16.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300024","운동/경기용품","50.0","50.0","0.0","4.0","2.0","6.0","3.0"
"20231","11410","서대문구","CS300023","미용재료","24.0","24.0","0.0","0.0","0.0","8.3","2.0"
"20231","11410","서대문구","CS300022","화장품","299.0","273.0","26.0","2.3","7.0","3.3","10.0"
"20231","11410","서대문구","CS300021","문구","120.0","104.0","16.0","2.5","3.0","4.2","5.0"
"20231","11410","서대문구","CS300020","서적","145.0","143.0","2.0","2.8","4.0","2.8","4.0"
"20231","11410","서대문구","CS300019","의료기기","70.0","67.0","3.0","0.0","0.0","1.4","1.0"
"20231","11410","서대문구","CS300018","의약품","214.0","202.0","12.0","1.9","4.0","2.3","5.0"
"20231","11410","서대문구","CS300017","시계및귀금속","80.0","77.0","3.0","1.3","1.0","1.3","1.0"
"20231","11410","서대문구","CS300016","안경","74.0","49.0","25.0","0.0","0.0","2.7","2.0"
"20231","11410","서대문구","CS300015","가방","71.0","71.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300014","신발","79.0","78.0","1.0","0.0","0.0","5.1","4.0"
"20231","11410","서대문구","CS300013","유아의류","27.0","26.0","1.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300012","한복점","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS300011","일반의류","734.0","732.0","2.0","2.5","18.0","4.5","33.0"
"20231","11410","서대문구","CS300010","반찬가게","203.0","196.0","7.0","3.9","8.0","3.9","8.0"
"20231","11410","서대문구","CS300009","청과상","205.0","205.0","0.0","3.9","8.0","5.4","11.0"
"20231","11410","서대문구","CS300008","수산물판매","104.0","103.0","1.0","1.9","2.0","1.0","1.0"
"20231","11410","서대문구","CS300007","육류판매","138.0","137.0","1.0","2.9","4.0","5.1","7.0"
"20231","11410","서대문구","CS300006","미곡판매","60.0","60.0","0.0","1.7","1.0","1.7","1.0"
"20231","11410","서대문구","CS300005","주류도매","25.0","25.0","0.0","4.0","1.0","0.0","0.0"
"20231","11410","서대문구","CS300004","핸드폰","150.0","149.0","1.0","0.7","1.0","4.0","6.0"
"20231","11410","서대문구","CS300003","컴퓨터및주변장치판매","112.0","112.0","0.0","0.0","0.0","1.8","2.0"
"20231","11410","서대문구","CS300002","편의점","325.0","74.0","251.0","4.9","16.0","4.3","14.0"
"20231","11410","서대문구","CS300001","슈퍼마켓","352.0","249.0","103.0","2.0","7.0","4.5","16.0"
"20231","11410","서대문구","CS200047","가정용품임대","31.0","31.0","0.0","0.0","0.0","6.5","2.0"
"20231","11410","서대문구","CS200046","의류임대","30.0","30.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200045","비디오/서적임대","7.0","6.0","1.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200044","여행사","227.0","227.0","0.0","1.8","4.0","2.6","6.0"
"20231","11410","서대문구","CS200043","건축물청소","126.0","124.0","2.0","7.1","9.0","3.2","4.0"
"20231","11410","서대문구","CS200042","통번역서비스","68.0","68.0","0.0","1.5","1.0","4.4","3.0"
"20231","11410","서대문구","CS200041","사진관","217.0","214.0","3.0","4.6","10.0","3.2","7.0"
"20231","11410","서대문구","CS200040","녹음실","33.0","33.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200039","DVD방","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200038","독서실","107.0","83.0","24.0","4.7","5.0","9.3","10.0"
"20231","11410","서대문구","CS200037","노래방","125.0","121.0","4.0","4.0","5.0","3.2","4.0"
"20231","11410","서대문구","CS200036","고시원","25.0","25.0","0.0","0.0","0.0","4.0","1.0"
"20231","11410","서대문구","CS200035","게스트하우스","40.0","39.0","1.0","7.5","3.0","7.5","3.0"
"20231","11410","서대문구","CS200034","여관","112.0","110.0","2.0","4.5","5.0","3.6","4.0"
"20231","11410","서대문구","CS200033","부동산중개업","1087.0","1086.0","1.0","1.7","18.0","3.0","33.0"
"20231","11410","서대문구","CS200032","가전제품수리","83.0","83.0","0.0","2.4","2.0","3.6","3.0"
"20231","11410","서대문구","CS200031","세탁소","178.0","150.0","28.0","1.7","3.0","2.2","4.0"
"20231","11410","서대문구","CS200030","피부관리실","155.0","154.0","1.0","3.2","5.0","2.6","4.0"
"20231","11410","서대문구","CS200029","네일숍","131.0","129.0","2.0","3.1","4.0","3.8","5.0"
"20231","11410","서대문구","CS200028","미용실","647.0","588.0","59.0","1.7","11.0","1.4","9.0"
"20231","11410","서대문구","CS200027","모터사이클수리","21.0","21.0","0.0","4.8","1.0","4.8","1.0"
"20231","11410","서대문구","CS200026","자동차미용","39.0","38.0","1.0","0.0","0.0","2.6","1.0"
"20231","11410","서대문구","CS200025","자동차수리","107.0","92.0","15.0","1.9","2.0","0.9","1.0"
"20231","11410","서대문구","CS200024","스포츠클럽","101.0","97.0","4.0","3.0","3.0","0.0","0.0"
"20231","11410","서대문구","CS200023","통신기기수리","12.0","12.0","0.0","0.0","0.0","8.3","1.0"
"20231","11410","서대문구","CS200022","복권방","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200021","기타오락장","40.0","35.0","5.0","5.0","2.0","5.0","2.0"
"20231","11410","서대문구","CS200020","전자게임장","5.0","5.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200019","PC방","49.0","42.0","7.0","2.0","1.0","8.2","4.0"
"20231","11410","서대문구","CS200018","볼링장","5.0","5.0","0.0","20.0","1.0","0.0","0.0"
"20231","11410","서대문구","CS200017","골프연습장","29.0","29.0","0.0","0.0","0.0","3.4","1.0"
"20231","11410","서대문구","CS200016","당구장","97.0","96.0","1.0","4.1","4.0","6.2","6.0"
"20231","11410","서대문구","CS200015","세무사사무소","51.0","51.0","0.0","7.8","4.0","2.0","1.0"
"20231","11410","서대문구","CS200014","회계사사무소","7.0","7.0","0.0","0.0","0.0","14.3","1.0"
"20231","11410","서대문구","CS200013","기타법무서비스","22.0","22.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200012","법무사사무소","11.0","11.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200011","변리사사무소","6.0","6.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200010","변호사사무소","21.0","21.0","0.0","9.5","2.0","0.0","0.0"
"20231","11410","서대문구","CS200009","동물병원","25.0","25.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200008","한의원","90.0","90.0","0.0","1.1","1.0","1.1","1.0"
"20231","11410","서대문구","CS200007","치과의원","138.0","138.0","0.0","0.0","0.0","0.0","0.0"
"20231","11410","서대문구","CS200006","일반의원","217.0","217.0","0.0","2.3","5.0","2.8","6.0"
"20231","11410","서대문구","CS200005","스포츠 강습","237.0","232.0","5.0","4.6","11.0","2.1","5.0"
"20231","11410","서대문구","CS200004","컴퓨터학원","11.0","11.0","0.0","9.1","1.0","9.1","1.0"
"20231","11410","서대문구","CS200003","예술학원","315.0","302.0","13.0","3.5","11.0","3.8","12.0"
"20231","11410","서대문구","CS200002","외국어학원","79.0","77.0","2.0","2.5","2.0","2.5","2.0"
"20231","11410","서대문구","CS200001","일반교습학원","646.0","586.0","60.0","4.5","29.0","2.6","17.0"
"20231","11410","서대문구","CS100010","커피-음료","892.0","687.0","205.0","4.8","43.0","5.9","53.0"
"20231","11410","서대문구","CS100009","호프-간이주점","593.0","527.0","66.0","3.4","20.0","2.7","16.0"
"20231","11410","서대문구","CS100008","분식전문점","393.0","299.0","94.0","4.1","16.0","3.3","13.0"
"20231","11410","서대문구","CS100007","치킨전문점","214.0","84.0","130.0","5.6","12.0","7.0","15.0"
"20231","11410","서대문구","CS100006","패스트푸드점","237.0","92.0","145.0","3.8","9.0","5.5","13.0"
"20231","11410","서대문구","CS100005","제과점","249.0","184.0","65.0","4.8","12.0","3.2","8.0"
"20231","11410","서대문구","CS100004","양식음식점","272.0","232.0","40.0","6.3","17.0","4.0","11.0"
"20231","11410","서대문구","CS100003","일식음식점","195.0","176.0","19.0","4.6","9.0","3.6","7.0"
"20231","11410","서대문구","CS100002","중식음식점","200.0","180.0","20.0","5.0","10.0","3.5","7.0"
"20231","11410","서대문구","CS100001","한식음식점","1622.0","1414.0","208.0","3.1","51.0","3.7","60.0"
"20231","11380","은평구","CS300043","전자상거래업","1031.0","1031.0","0.0","11.0","113.0","5.6","58.0"
"20231","11380","은평구","CS300042","주유소","42.0","42.0","0.0","7.1","3.0","2.4","1.0"
"20231","11380","은평구","CS300041","예술품","35.0","35.0","0.0","0.0","0.0","2.9","1.0"
"20231","11380","은평구","CS300040","재생용품 판매점","48.0","48.0","0.0","0.0","0.0","2.1","1.0"
"20231","11380","은평구","CS300039","모터사이클및부품","26.0","26.0","0.0","11.5","3.0","7.7","2.0"
"20231","11380","은평구","CS300038","자동차부품","68.0","68.0","0.0","7.4","5.0","4.4","3.0"
"20231","11380","은평구","CS300037","중고차판매","8.0","8.0","0.0","12.5","1.0","0.0","0.0"
"20231","11380","은평구","CS300036","조명용품","181.0","181.0","0.0","2.2","4.0","1.7","3.0"
"20231","11380","은평구","CS300035","인테리어","172.0","172.0","0.0","0.6","1.0","3.5","6.0"
"20231","11380","은평구","CS300034","악기","19.0","19.0","0.0","0.0","0.0","10.5","2.0"
"20231","11380","은평구","CS300033","철물점","104.0","104.0","0.0","1.0","1.0","1.0","1.0"
"20231","11380","은평구","CS300032","가전제품","86.0","86.0","0.0","2.3","2.0","0.0","0.0"
"20231","11380","은평구","CS300031","가구","106.0","106.0","0.0","1.9","2.0","3.8","4.0"
"20231","11380","은평구","CS300030","중고가구","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS300029","애완동물","89.0","85.0","4.0","7.9","7.0","2.2","2.0"
"20231","11380","은평구","CS300028","화초","148.0","148.0","0.0","2.0","3.0","2.7","4.0"
"20231","11380","은평구","CS300027","섬유제품","94.0","94.0","0.0","3.2","3.0","5.3","5.0"
"20231","11380","은평구","CS300026","완구","24.0","24.0","0.0","4.2","1.0","0.0","0.0"
"20231","11380","은평구","CS300025","자전거 및 기타운송장비","31.0","31.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS300024","운동/경기용품","160.0","160.0","0.0","0.6","1.0","2.5","4.0"
"20231","11380","은평구","CS300023","미용재료","53.0","53.0","0.0","1.9","1.0","3.8","2.0"
"20231","11380","은평구","CS300022","화장품","389.0","346.0","43.0","3.1","12.0","2.8","11.0"
"20231","11380","은평구","CS300021","문구","130.0","117.0","13.0","2.3","3.0","0.8","1.0"
"20231","11380","은평구","CS300020","서적","139.0","137.0","2.0","2.2","3.0","2.2","3.0"
"20231","11380","은평구","CS300019","의료기기","119.0","118.0","1.0","5.0","6.0","0.8","1.0"
"20231","11380","은평구","CS300018","의약품","300.0","274.0","26.0","2.3","7.0","0.7","2.0"
"20231","11380","은평구","CS300017","시계및귀금속","108.0","105.0","3.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS300016","안경","92.0","65.0","27.0","4.3","4.0","4.3","4.0"
"20231","11380","은평구","CS300015","가방","81.0","80.0","1.0","2.5","2.0","6.2","5.0"
"20231","11380","은평구","CS300014","신발","130.0","124.0","6.0","2.3","3.0","3.8","5.0"
"20231","11380","은평구","CS300013","유아의류","91.0","83.0","8.0","1.1","1.0","1.1","1.0"
"20231","11380","은평구","CS300012","한복점","7.0","7.0","0.0","14.3","1.0","0.0","0.0"
"20231","11380","은평구","CS300011","일반의류","1105.0","1101.0","4.0","2.9","32.0","3.3","37.0"
"20231","11380","은평구","CS300010","반찬가게","293.0","279.0","14.0","2.0","6.0","5.5","16.0"
"20231","11380","은평구","CS300009","청과상","199.0","199.0","0.0","3.0","6.0","4.5","9.0"
"20231","11380","은평구","CS300008","수산물판매","141.0","140.0","1.0","2.8","4.0","2.8","4.0"
"20231","11380","은평구","CS300007","육류판매","246.0","245.0","1.0","4.9","12.0","3.7","9.0"
"20231","11380","은평구","CS300006","미곡판매","66.0","66.0","0.0","1.5","1.0","4.5","3.0"
"20231","11380","은평구","CS300005","주류도매","26.0","26.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS300004","핸드폰","287.0","284.0","3.0","1.7","5.0","4.2","12.0"
"20231","11380","은평구","CS300003","컴퓨터및주변장치판매","156.0","156.0","0.0","0.6","1.0","2.6","4.0"
"20231","11380","은평구","CS300002","편의점","360.0","86.0","274.0","4.2","15.0","4.4","16.0"
"20231","11380","은평구","CS300001","슈퍼마켓","430.0","279.0","151.0","2.3","10.0","4.0","17.0"
"20231","11380","은평구","CS200047","가정용품임대","34.0","34.0","0.0","0.0","0.0","5.9","2.0"
"20231","11380","은평구","CS200046","의류임대","12.0","12.0","0.0","0.0","0.0","16.7","2.0"
"20231","11380","은평구","CS200045","비디오/서적임대","9.0","5.0","4.0","0.0","0.0","11.1","1.0"
"20231","11380","은평구","CS200044","여행사","94.0","94.0","0.0","2.1","2.0","5.3","5.0"
"20231","11380","은평구","CS200043","건축물청소","259.0","251.0","8.0","5.0","13.0","2.3","6.0"
"20231","11380","은평구","CS200042","통번역서비스","65.0","65.0","0.0","9.2","6.0","0.0","0.0"
"20231","11380","은평구","CS200041","사진관","196.0","194.0","2.0","5.6","11.0","1.0","2.0"
"20231","11380","은평구","CS200040","녹음실","31.0","30.0","1.0","3.2","1.0","3.2","1.0"
"20231","11380","은평구","CS200039","DVD방","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200038","독서실","109.0","98.0","11.0","2.8","3.0","4.6","5.0"
"20231","11380","은평구","CS200037","노래방","231.0","227.0","4.0","4.3","10.0","3.5","8.0"
"20231","11380","은평구","CS200036","고시원","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200035","게스트하우스","35.0","35.0","0.0","8.6","3.0","5.7","2.0"
"20231","11380","은평구","CS200034","여관","81.0","79.0","2.0","1.2","1.0","8.6","7.0"
"20231","11380","은평구","CS200033","부동산중개업","1776.0","1775.0","1.0","2.3","41.0","3.5","63.0"
"20231","11380","은평구","CS200032","가전제품수리","163.0","163.0","0.0","1.2","2.0","0.6","1.0"
"20231","11380","은평구","CS200031","세탁소","264.0","220.0","44.0","0.8","2.0","4.2","11.0"
"20231","11380","은평구","CS200030","피부관리실","257.0","248.0","9.0","3.5","9.0","1.6","4.0"
"20231","11380","은평구","CS200029","네일숍","195.0","192.0","3.0","4.1","8.0","2.1","4.0"
"20231","11380","은평구","CS200028","미용실","1084.0","1019.0","65.0","1.5","16.0","1.7","18.0"
"20231","11380","은평구","CS200027","모터사이클수리","26.0","26.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200026","자동차미용","68.0","61.0","7.0","1.5","1.0","2.9","2.0"
"20231","11380","은평구","CS200025","자동차수리","170.0","145.0","25.0","2.4","4.0","1.2","2.0"
"20231","11380","은평구","CS200024","스포츠클럽","121.0","112.0","9.0","0.8","1.0","1.7","2.0"
"20231","11380","은평구","CS200023","통신기기수리","15.0","15.0","0.0","6.7","1.0","6.7","1.0"
"20231","11380","은평구","CS200022","복권방","58.0","58.0","0.0","1.7","1.0","1.7","1.0"
"20231","11380","은평구","CS200021","기타오락장","36.0","34.0","2.0","2.8","1.0","8.3","3.0"
"20231","11380","은평구","CS200020","전자게임장","20.0","20.0","0.0","10.0","2.0","15.0","3.0"
"20231","11380","은평구","CS200019","PC방","56.0","53.0","3.0","1.8","1.0","5.4","3.0"
"20231","11380","은평구","CS200018","볼링장","5.0","5.0","0.0","40.0","2.0","0.0","0.0"
"20231","11380","은평구","CS200017","골프연습장","45.0","44.0","1.0","0.0","0.0","2.2","1.0"
"20231","11380","은평구","CS200016","당구장","152.0","150.0","2.0","2.0","3.0","1.3","2.0"
"20231","11380","은평구","CS200015","세무사사무소","55.0","55.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200014","회계사사무소","5.0","5.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200013","기타법무서비스","32.0","32.0","0.0","3.1","1.0","3.1","1.0"
"20231","11380","은평구","CS200012","법무사사무소","34.0","34.0","0.0","0.0","0.0","8.8","3.0"
"20231","11380","은평구","CS200011","변리사사무소","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200010","변호사사무소","12.0","12.0","0.0","16.7","2.0","0.0","0.0"
"20231","11380","은평구","CS200009","동물병원","44.0","43.0","1.0","0.0","0.0","0.0","0.0"
"20231","11380","은평구","CS200008","한의원","162.0","162.0","0.0","1.9","3.0","1.2","2.0"
"20231","11380","은평구","CS200007","치과의원","198.0","198.0","0.0","1.0","2.0","0.0","0.0"
"20231","11380","은평구","CS200006","일반의원","350.0","350.0","0.0","0.3","1.0","0.9","3.0"
"20231","11380","은평구","CS200005","스포츠 강습","324.0","315.0","9.0","4.6","15.0","4.9","16.0"
"20231","11380","은평구","CS200004","컴퓨터학원","15.0","15.0","0.0","6.7","1.0","0.0","0.0"
"20231","11380","은평구","CS200003","예술학원","467.0","446.0","21.0","2.8","13.0","2.1","10.0"
"20231","11380","은평구","CS200002","외국어학원","83.0","83.0","0.0","4.8","4.0","2.4","2.0"
"20231","11380","은평구","CS200001","일반교습학원","1047.0","929.0","118.0","4.9","51.0","3.4","36.0"
"20231","11380","은평구","CS100010","커피-음료","868.0","671.0","197.0","5.1","44.0","4.5","39.0"
"20231","11380","은평구","CS100009","호프-간이주점","656.0","572.0","84.0","4.7","31.0","3.8","25.0"
"20231","11380","은평구","CS100008","분식전문점","466.0","364.0","102.0","5.4","25.0","6.2","29.0"
"20231","11380","은평구","CS100007","치킨전문점","307.0","125.0","182.0","4.2","13.0","6.5","20.0"
"20231","11380","은평구","CS100006","패스트푸드점","223.0","92.0","131.0","5.8","13.0","4.9","11.0"
"20231","11380","은평구","CS100005","제과점","282.0","211.0","71.0","7.4","21.0","6.4","18.0"
"20231","11380","은평구","CS100004","양식음식점","190.0","154.0","36.0","5.3","10.0","3.2","6.0"
"20231","11380","은평구","CS100003","일식음식점","169.0","147.0","22.0","4.7","8.0","4.1","7.0"
"20231","11380","은평구","CS100002","중식음식점","171.0","148.0","23.0","7.0","12.0","8.2","14.0"
"20231","11380","은평구","CS100001","한식음식점","2064.0","1791.0","273.0","4.0","82.0","4.9","101.0"
"20231","11350","노원구","CS300043","전자상거래업","930.0","929.0","1.0","9.8","91.0","4.9","46.0"
"20231","11350","노원구","CS300042","주유소","36.0","36.0","0.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300041","예술품","21.0","21.0","0.0","0.0","0.0","4.8","1.0"
"20231","11350","노원구","CS300040","재생용품 판매점","64.0","64.0","0.0","1.6","1.0","0.0","0.0"
"20231","11350","노원구","CS300039","모터사이클및부품","15.0","15.0","0.0","6.7","1.0","0.0","0.0"
"20231","11350","노원구","CS300038","자동차부품","91.0","91.0","0.0","1.1","1.0","1.1","1.0"
"20231","11350","노원구","CS300037","중고차판매","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300036","조명용품","179.0","179.0","0.0","2.2","4.0","2.2","4.0"
"20231","11350","노원구","CS300035","인테리어","175.0","175.0","0.0","1.7","3.0","1.1","2.0"
"20231","11350","노원구","CS300034","악기","22.0","22.0","0.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300033","철물점","78.0","78.0","0.0","1.3","1.0","1.3","1.0"
"20231","11350","노원구","CS300032","가전제품","67.0","67.0","0.0","3.0","2.0","1.5","1.0"
"20231","11350","노원구","CS300031","가구","139.0","139.0","0.0","3.6","5.0","0.7","1.0"
"20231","11350","노원구","CS300030","중고가구","3.0","3.0","0.0","0.0","0.0","33.3","1.0"
"20231","11350","노원구","CS300029","애완동물","73.0","62.0","11.0","5.5","4.0","2.7","2.0"
"20231","11350","노원구","CS300028","화초","146.0","145.0","1.0","4.1","6.0","4.1","6.0"
"20231","11350","노원구","CS300027","섬유제품","111.0","111.0","0.0","3.6","4.0","1.8","2.0"
"20231","11350","노원구","CS300026","완구","31.0","30.0","1.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300025","자전거 및 기타운송장비","35.0","35.0","0.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300024","운동/경기용품","111.0","111.0","0.0","2.7","3.0","3.6","4.0"
"20231","11350","노원구","CS300023","미용재료","32.0","32.0","0.0","0.0","0.0","0.0","0.0"
"20231","11350","노원구","CS300022","화장품","451.0","400.0","51.0","2.2","10.0","2.7","12.0"
"20231","11350","노원구","CS300021","문구","148.0","136.0","12.0","5.4","8.0","2.0","3.0"
"20231","11350","노원구","CS300020","서적","199.0","195.0","4.0","3.5","7.0","2.5","5.0"
"20231","11350","노원구","CS300019","의료기기","129.0","128.0","1.0","1.6","2.0","0.8","1.0"
"20231","11350","노원구","CS300018","의약품","322.0","306.0","16.0","1.6","5.0","0.9","3.0"
"20231","11350","노원구","CS300017","시계및귀금속","107.0","103.0","4.0","1.9","2.0","2.8","3.0"
"20231","11350","노원구","CS300016","안경","114.0","86.0","28.0","0.0","0.0","0.9","1.0"
"20231","11350","노원구","CS300015","가방","124.0","124.0","0.0","0.8","1.0","6.5","8.0"
"20231","11350","노원구","CS300014","신발","137.0","135.0","2.0","0.7","1.0","6.6","9.0"
