"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20241","A","골목상권","3110998","은곡마을(은곡마을공원)","293491998","73776810","34989139","19806089","35516782","49420372","9839438","8502097","49046216","12595055"
"20241","A","골목상권","3110997","대청초등학교","7111260999","1642914131","888063639","555360381","815115871","1251073315","312328636","205634012","1139153125","301617889"
"20241","A","골목상권","3110996","대치2동주민센터","1301041080","305997687","162410347","89601717","151326635","220474866","53935397","36101880","226029735","55162816"
"20241","A","골목상권","3110995","봉은사역 4번","1661967619","379831245","210604133","124208911","193167747","295676403","75023071","46555505","265998439","70902165"
"20241","A","골목상권","3110994","개포고등학교","402347163","97572318","49511431","28962441","48913433","69884592","15715409","11490675","63021528","17275336"
"20241","A","골목상권","3110993","개포지하차도 북측","533227058","123827008","66394432","40637289","64262257","100748223","18922271","15420850","78165391","24849337"
"20241","A","골목상권","3110992","도곡초등학교","3923283050","937593874","478638464","275807739","431995113","651824652","129811783","117895983","725606753","174108689"
"20241","A","골목상권","3110991","삼성중앙역 5번","324397156","67684921","42205966","26033213","35043141","58484050","18506116","8712763","54804288","12922698"
"20241","A","골목상권","3110990","청담역 12번","67387498","15630056","8456711","5341252","7975041","12541899","2728033","1971456","9708487","3034563"
"20241","A","골목상권","3110989","대치동아우편취급국","1239122785","271503392","152706198","95545273","126416235","215348116","48015513","36719891","239642235","53225932"
"20241","A","골목상권","3110988","청담역 3번","842352089","198138633","108637329","63753122","104200135","154295177","39690798","23557597","113280596","36798702"
"20241","A","골목상권","3110987","영동대교남단","268225986","59091812","35330113","20700675","30384036","48352446","14898971","7404483","40990790","11072660"
"20241","A","골목상권","3110986","삼성중앙역 7번","382757355","95009946","46454294","28782840","43740505","65104733","12773568","12227896","61781693","16881880"
"20241","A","골목상권","3110985","청담근린공원","693886792","160835694","86734168","52776922","79917072","124508430","29255885","20306676","109531986","30019959"
"20241","A","골목상권","3110984","포이초등학교(개포목련어린이공원)","1995713025","471761705","248526502","149646467","233510127","350604435","83169438","58149253","314687930","85657168"
"20241","A","골목상권","3110983","국립국악고등학교","989441993","235287125","120479413","71031504","116330907","175799381","35866672","28538478","163187933","42920580"
"20241","A","골목상권","3110982","강남구보훈회관","499785342","119154831","60237944","36558099","57191492","87968931","16832460","15023406","84891801","21926378"
"20241","A","골목상권","3110981","국악고교사거리","895864770","207906896","111935813","67391314","103996115","160762137","37681337","25976200","141540050","38674908"
"20241","A","골목상권","3110980","개포지구대옆","1203372074","286828360","149049480","87221441","141838841","213601238","47259139","34781533","190450154","52341888"
"20241","A","골목상권","3110979","청담초등학교","770567910","168160301","102485289","60657477","88486545","140744462","45257755","21338179","111522894","31915008"
"20241","A","골목상권","3110978","도곡2동주민센터(대치중학교)","73170781","18300653","10264737","5767523","9117292","13205596","4643805","2226290","6435699","3209186"
"20241","A","골목상권","3110977","논현로18길","275630230","75667911","33715620","20115779","36547173","45265291","9817215","8627406","33671492","12202343"
"20241","A","골목상권","3110976","언북초등학교","1119489213","269244279","137537997","87071654","127134907","193261294","42971342","34566618","179295286","48405836"
"20241","A","골목상권","3110975","매봉역 1번","539131517","124174281","69799635","42314956","65539115","99775071","26420143","15291036","72250248","23567032"
"20241","A","골목상권","3110974","언주중학교","936652373","210856526","114995515","69607251","98867146","165360687","35838865","28052677","173154003","39919703"
"20241","A","골목상권","3110973","강남구청역 4번","1313670201","296134747","162140330","97366150","148491867","238406032","53037498","37442745","224315866","56334966"
"20241","A","골목상권","3110972","강남세브란스병원미래의학연구센터","1056500384","254740419","134175063","81321927","123322133","178787715","42928274","33632233","160413862","47178758"
"20241","A","골목상권","3110971","선정릉역 4번","3043232760","742272372","387401392","249405362","344204261","528859765","119565862","102746456","429301119","139476171"
"20241","A","골목상권","3110970","학동초등학교","823164325","189753692","103973181","64210194","92845203","147268907","34847661","24634705","129682655","35948127"
"20241","A","골목상권","3110969","베르사이유1아파트","964238180","221542825","123825827","75651935","106881520","167145930","42760241","30131793","153882114","42415995"
"20241","A","골목상권","3110968","강남구청역 2번","466605525","103739721","57832588","38720312","50754937","81201425","20666683","13859514","80581225","19249120"
"20241","A","골목상권","3110967","역삼역 8번","924042436","224952107","115536448","76369089","102770714","161460500","34563514","30835550","135933064","41621450"
"20241","A","골목상권","3110966","논현2동주민센터","1812934729","424063961","231070358","148623760","205003999","320981243","81033670","55805935","267061202","79290601"
"20241","A","골목상권","3110965","언주역 6번","1570369626","384884388","197558896","131647118","173223525","273184829","59808544","53455283","225809445","70797598"
"20241","A","골목상권","3110964","싸리고개근린공원","429284584","95630314","54377461","33151832","50157639","78358692","20737036","11757847","67238506","17875257"
"20241","A","골목상권","3110963","역삼월드메르디앙아파트","885115575","212528007","111422235","70838580","103378405","158022568","36091241","27677414","126214789","38942336"
"20241","A","골목상권","3110962","도산공원북측","85606527","19232897","10939641","7027592","10185650","15723364","4367265","2385680","12168816","3575622"
"20241","A","골목상권","3110961","언주역 3번","1444220522","345201563","182136257","119607901","162374754","253744669","59004967","46363053","211519569","64267789"
"20241","A","골목상권","3110960","은광여고","447224989","102082940","55960309","37009946","48785029","79989420","19421887","13832399","71026375","19116684"
"20241","A","골목상권","3110959","신구중학교","292962061","65441329","36055597","24155092","34381200","53878634","13106238","8369303","45506503","12068165"
"20241","A","골목상권","3110958","역삼역 4번","1067915396","257614774","138923021","92898780","121353754","191641265","48759301","35142493","132991683","48590325"
"20241","A","골목상권","3110957","언북중학교","1591782820","378039666","199470929","125805678","178795055","276443145","64429371","49447012","249424334","69927630"
"20241","A","골목상권","3110956","언주역 8번","703749157","171590408","89605882","61208994","84641041","128595293","29739726","22788168","83455871","32123774"
"20241","A","골목상권","3110955","논현초등학교","4481561126","1113491654","560784114","371708675","511906570","777581370","172001308","150201464","624213893","199672078"
"20241","A","골목상권","3110954","국기원","521453085","127026407","67738659","43999965","59328222","87739322","21239567","18278236","71527265","24575442"
"20241","A","골목상권","3110953","학동근린공원","1004338360","224352668","130422395","83159276","114658118","184983732","52537401","28927402","142880550","42416818"
"20241","A","골목상권","3110952","논현목련공원","531557003","140476719","66530435","44609245","62132304","89319670","18606545","19003174","66421414","24457497"
"20241","A","골목상권","3110951","신사은행나무공원","545918532","143622229","67976550","43962489","63348597","89906647","18804574","18658592","74514293","25124561"
"20241","A","골목상권","3110950","논현역 7번","706218394","153780071","92385195","59147756","80705387","130798482","39676100","19606311","100913777","29205315"
"20241","A","골목상권","3110949","한남IC","337670218","77535328","42130515","27333375","36918100","59171317","14480687","10161303","55581390","14358203"
"20241","A","골목상권","3110948","헌인가구단지","33867500","9624270","4164242","2643182","5118418","5812007","1151655","1015649","2731254","1606823"
"20241","A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","349773953","87820910","43203576","28132772","48834022","65330848","13211857","10075125","37200033","15964810"
"20241","A","골목상권","3110946","청계산원터골","90255485","24543421","10622543","6886099","13053673","15065999","3180539","2670498","10464033","3768680"
"20241","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","320171634","86852811","39923801","25282530","47169713","58170116","11377420","9446896","26605474","15342873"
"20241","A","골목상권","3110944","서울나래학교(염곡어린이공원)","514367518","126931099","65141464","40211390","68780192","97457182","20089113","14875489","56645257","24236332"
"20241","A","골목상권","3110943","법제교육센터(버들어린이공원)","1151902294","261995937","142890182","85841376","130288815","207773190","47056354","33329144","193662738","49064558"
"20241","A","골목상권","3110942","염곡동 구룡사(포이동성당)","5023800209","1172093424","623841371","377793128","583117208","895043190","209112206","146567551","802293520","213938611"
"20241","A","골목상권","3110941","언남고등학교","429956136","108759970","52039676","32123318","52165084","72960347","14942558","13430336","64896323","18638524"
"20241","A","골목상권","3110940","양재근린공원(양재2동주민센터)","774789640","175264960","96025618","59195180","88473048","140569907","32804513","22112692","127489128","32854594"
"20241","A","골목상권","3110939","양재역 8번(양재동우체국)","3729953536","876740434","462804168","296830210","436624159","657831021","163597937","109868672","569555095","156101840"
"20241","A","골목상권","3110938","바우뫼공원","594481106","139127608","74396690","46328976","68962981","105969795","25795550","17714257","91162581","25022668"
"20241","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","227030927","51156840","30110669","18179823","27682461","42868840","12469386","6276401","28530096","9756411"
"20241","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","623519126","139899042","77759557","48170920","71876913","110329475","29604288","17341150","103415176","25122605"
"20241","A","골목상권","3110935","한전아트센터","381275492","86420436","47052803","28433243","44791857","69108438","15994716","10639633","62897294","15937072"
"20241","A","골목상권","3110934","우면주공아파트","1477357950","381934950","177561911","108472683","189436279","243038119","56781286","43986459","215161502","60984761"
"20241","A","골목상권","3110933","한국상담대학원대학교","207442208","46411277","25402871","15286630","24055090","38677343","7516632","5788545","35195730","9108090"
"20241","A","골목상권","3110932","서울시인재개발원","389504227","85221041","49229468","31040990","42797103","69472445","18636571","11120534","65951538","16034537"
"20241","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","154085568","36728109","18646613","12018994","21002242","29249015","5879960","4336466","19620117","6604052"
"20241","A","골목상권","3110930","서초동성당","1112781483","253570723","140613666","85514168","129462019","202779621","48979271","31705459","172083374","48073182"
"20241","A","골목상권","3110929","남부터미널역 1번","2709475123","639285988","341119415","212027144","323385498","486156351","114673715","79607848","394220539","118998625"
"20241","A","골목상권","3110928","서초우방유쉘아파트","367292009","79559917","46973913","30432961","39913561","67316189","18799877","10501854","58534110","15259627"
"20241","A","골목상권","3110927","잠원역","770153802","173812439","94843643","57486775","88943458","142392638","30440742","22058661","127227938","32947508"
"20241","A","골목상권","3110926","신중초등학교","2179965263","508359397","276770078","164497665","258086217","391328102","98753098","61627312","326624623","93918771"
"20241","A","골목상권","3110925","서초중학교","1594475492","359515484","202251981","119720645","183380969","289964341","71563353","44983281","254818706","68276732"
"20241","A","골목상권","3110924","반포4동주민센터(몽마르뜨공원)","1759224731","392811658","222742357","135934973","204358705","320978253","84238950","48875339","275454741","73829755"
"20241","A","골목상권","3110923","방배역 1번","243762761","57033073","31426832","18279171","30199995","44772578","11856821","6741835","33058458","10393998"
"20241","A","골목상권","3110922","내방역 1번","1487897105","365959718","181995736","105919195","176194760","253502344","54683663","44471133","240850550","64320006"
"20241","A","골목상권","3110921","서울프랑스학교","859708712","197697693","109491743","64398707","102969666","155732953","39910472","23893262","128702967","36911249"
"20241","A","골목상권","3110920","방배역 2번(백석예술대학교)","120477869","28924209","14831491","8371142","14267742","20386521","4980134","3400240","20260178","5056212"
"20241","A","골목상권","3110919","내방역 8번","1877420052","422151827","235598070","140016917","217037280","338118851","85673884","52290214","307938828","78594181"
"20241","A","골목상권","3110918","방배역 3번","1612914452","375388599","197923609","119243078","186271178","285552980","62208072","46781735","270173297","69371904"
"20241","A","골목상권","3110917","서초소방서","687624467","151095101","89338573","52776330","78560938","126168471","35845056","19108617","105881675","28849706"
"20241","A","골목상권","3110916","내방역 4번","2268255804","541356050","277247115","166210244","262652084","395515707","84026957","67827425","376066296","97353926"
"20241","A","골목상권","3110915","서래초등학교","1095133431","236952603","139418889","79995551","121603583","194433737","53063897","29496070","195223060","44946041"
"20241","A","골목상권","3110914","내방역 6번","308997121","74596879","38118421","22745026","38053893","54741969","12393898","8868460","46129805","13348770"
"20241","A","골목상권","3110913","방현초등학교(방배119안전센터)","2505897430","612517503","308832831","180525067","304825911","425890532","100173373","72042390","394718525","106371298"
"20241","A","골목상권","3110912","방배동사이길","226217994","56725210","27151225","16083181","27213634","37458356","7854079","6761415","37420136","9550758"
"20241","A","골목상권","3110911","방배배수지체육공원","295735012","67793322","41840898","23331989","34067702","55444264","19679420","8483578","32267482","12826357"
"20241","A","골목상권","3110910","내방역 5번","1471456945","357912638","177162188","106095341","169414216","252025631","51951118","44665393","249097271","63133149"
"20241","A","골목상권","3110909","남태령역(서울전자고등학교)","408214358","101718291","50485089","31643495","52943674","74691305","14175787","12151448","51335883","19069386"
"20241","A","골목상권","3110908","구반포역","90005054","18025157","11447835","6054374","9329831","15135016","4665470","2282168","19602480","3462723"
"20241","A","골목상권","3110907","방배초등학교","1682625380","409663971","202718029","117619590","196217432","284359190","59096603","49353245","291384239","72213081"
"20241","A","골목상권","3110906","서문여고","452922873","117201296","55069786","32611168","56356780","75567874","15551361","13878011","66899602","19786995"
"20241","A","골목상권","3110905","방배노인종합복지관(이수중학교)","1839041773","453266652","224713875","130341739","220574309","311632340","70262156","54204138","296052538","77994026"
"20241","A","골목상권","3110904","이수역 5번","636487484","150711915","77220213","45397961","75562935","111050211","23648395","18142612","107736293","27016949"
"20241","A","골목상권","3110903","방배아이파크아파트","1903393564","461922059","230421636","137346500","225346831","327957119","67286155","55899096","315171787","82042381"
"20241","A","골목상권","3110902","사당역 4번","4912961309","1229228129","625401642","399167475","593456979","850087889","214823344","158240887","627052965","215501999"
"20241","A","골목상권","3110901","인헌고등학교(인헌중학교)","3411268029","875189531","415223023","258304094","430512235","579708725","130272606","105295665","472349642","144412508"
"20241","A","골목상권","3110900","낙성대역 1번(관악구민 종합체육센터)","2559831428","644520959","323789971","194757178","312339914","403509884","96718702","88017261","378808054","117369505"
"20241","A","골목상권","3110899","낙성대역 5번(관악중학교)","1514834392","413198758","196889609","137112281","178039938","239176331","55100642","59875314","160806370","74635149"
"20241","A","골목상권","3110898","청림동주민센터(상도중학교)","907899654","267063523","105663796","65291742","129490107","133784026","30105090","28481816","110842833","37176721"
"20241","A","골목상권","3110897","서울대입구역 8번","2341624487","671325856","291644833","194617391","303150670","345942082","82157757","87888788","257937948","106959162"
"20241","A","골목상권","3110896","관악우성아파트","176613792","46132608","21911633","13883477","22858197","29157462","7442469","5503941","22269223","7454782"
"20241","A","골목상권","3110895","샤로수길","5004066746","1233372975","654084931","404340412","585805276","761591480","209485282","180869401","738770671","235746318"
"20241","A","골목상권","3110894","관악동부센트레빌아파트(은천로35라길)","1315760697","339658752","156251691","91370794","168234131","221624841","43973458","39040558","200583088","55023384"
"20241","A","골목상권","3110893","관악소방서(문영여고)","129087528","30333939","17184702","11983849","14110499","22923639","6905781","4271402","15613877","5759840"
"20241","A","골목상권","3110892","관악구 중앙길","5352501127","1481834426","657244813","419640443","700553038","842062228","191653809","183062104","640546804","235903462"
"20241","A","골목상권","3110891","구암초등학교","458822062","118157497","54607775","32111502","59226520","76233567","16814313","13331099","69606952","18732837"
"20241","A","골목상권","3110890","봉천역 1번(관악초등학교)","1115579178","291563065","143884140","98382984","133101740","186178692","48533532","39391271","123244577","51299177"
"20241","A","골목상권","3110889","봉천역 6번","1033438268","277180145","125636887","79516421","133283019","170857437","37378729","33748354","131624815","44212461"
"20241","A","골목상권","3110888","청룡동주민센터","839349724","237482995","103823019","68528638","112009303","135244240","30068141","28975025","85254774","37963589"
"20241","A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","1248107544","268724276","174297389","81585479","144073395","153831823","49604084","49473915","260158658","66358525"
"20241","A","골목상권","3110886","관악해태어린이공원","3161387114","623166973","445621695","224118290","341981319","407730108","136770916","123655899","690425716","167916198"
"20241","A","골목상권","3110885","영락고등학교","2730773261","734702822","339584380","211964842","349973231","418472354","99029547","95478107","359680220","121887758"
"20241","A","골목상권","3110884","봉천역 4번(봉천110안전센터)","802692351","211964970","96997758","65034704","101033681","129888770","30363990","26258413","107284586","33865479"
"20241","A","골목상권","3110883","은천초등학교(은천교앞)","2199926468","625191175","262030958","161964022","299275554","340253914","76343281","71508956","272314483","91044125"
"20241","A","골목상권","3110882","신성초등학교","3072648126","742539793","401132955","232477835","372712592","425864960","120514527","114261101","516437214","146707149"
"20241","A","골목상권","3110881","구립대학경로당(관악산샘말공원)","6250015565","1525103593","822290828","479299613","718173238","896986558","228900474","240048314","1029214789","309998158"
"20241","A","골목상권","3110880","신림역 1번","733866266","189969791","98023814","49644555","95680571","88365958","25844183","29497114","119427130","37413150"
"20241","A","골목상권","3110879","신림현대아파트","537927829","151632795","63875739","38699483","74303619","84002132","19219792","16585175","67367474","22241620"
"20241","A","골목상권","3110878","미림여고","1009296041","249519192","127104883","77649609","130056735","180714441","45217762","29220594","126416887","43395938"
"20241","A","골목상권","3110877","신림역 8번","2583184693","651883079","340517817","203581766","310607430","383131901","101778109","97517788","367983725","126183078"
"20241","A","골목상권","3110876","서원동주민센터(신관중학교)","1007367268","254922431","129271363","79859052","120344963","155899898","37054770","36509883","145648624","47856284"
"20241","A","골목상권","3110875","보라매동주민센터(당곡고등학교)","1868276430","476978706","230499232","140209854","231860449","322319680","68489721","57719248","257381682","82817858"
"20241","A","골목상권","3110874","원신초등학교(구세군관악영문교회)","1760499859","559753034","199196534","121921260","276885086","241512364","55884103","55788213","180154704","69404561"
"20241","A","골목상권","3110873","당곡중학교","2200042860","623616625","261243699","163236802","301117406","344565676","72567720","71494043","269333348","92867541"
"20241","A","골목상권","3110872","신림초등학교","1039704333","304713848","121939567","76030264","144764103","154928782","32907269","35291753","126380007","42748740"
"20241","A","골목상권","3110871","신원동주민센터","922815612","267640622","110021199","70491957","124804196","138218743","32066739","31438180","109681357","38452619"
"20241","A","골목상권","3110869","신림역 5번(신림동주민센터, 신림동별빛거리)","5544277977","1451675199","715795928","498664017","629007819","868656211","207673272","216623506","689122356","267059669"
"20241","A","골목상권","3110868","남부초등학교","1516714989","427931584","183167083","115224358","198425278","235246816","51590035","50832921","188658503","65638411"
"20241","A","골목상권","3110867","국제신학대학원대학교(남서울중학교)","1584152445","452863804","191666770","121117467","209175774","242795274","54536662","54580104","189410825","68005765"
"20241","A","골목상권","3110866","난우중학교","1771545010","549005521","199678341","120590722","274624987","248369383","54090387","56506557","200566349","68112763"
"20241","A","골목상권","3110865","남강고등학교(남강중학교)","4723611998","1219926242","571487675","339891687","621371391","803743748","173214401","139219392","654426230","200331232"
"20241","A","골목상권","3110864","신림우방아파트","2185758672","634784689","264889735","166657634","289952721","331679536","72925308","75412559","254341436","95115054"
"20241","A","골목상권","3110863","난우초등학교","2244769445","599576938","267684066","157312183","297861702","364957870","79651497","66887421","317121266","93716502"
"20241","A","골목상권","3110862","난곡초등학교(난곡동벽화마을)","1013962155","286288900","118557291","72070422","144071002","156127825","35481371","31223490","129812581","40329273"
"20241","A","골목상권","3110861","관악구신사동주민센터","3079897741","854149885","377218935","241092660","398293664","489828980","108664775","103534755","371057366","136056721"
"20241","A","골목상권","3110860","호림박물관(성보고등학교)","1010020335","268141467","120755429","72382241","130472185","163954061","36077966","30960901","145120776","42155309"
"20241","A","골목상권","3110859","난향초등학교","919912427","299776770","103405062","64018555","147889600","122665072","29061306","29685167","88190742","35220153"
"20241","A","골목상권","3110858","신대방역 1번","278638442","87505587","33987214","23102749","37463476","38761081","8684491","10805134","25690596","12638114"
"20241","A","골목상권","3110857","미성동주민센터","2278245838","599138295","278039297","163460088","298562412","373099711","91649531","68067809","311776953","94451742"
"20241","A","골목상권","3110856","미성초등학교","2275495134","578358071","275841512","165370538","287747165","376422647","86977922","68949618","340718365","95109296"
"20241","A","골목상권","3110855","신대방역 2번","2228561226","580338897","277011687","178244773","274444324","372248579","92968005","72234257","285701779","95368925"
"20241","A","골목상권","3110854","조원동주민센터","1067787992","293345813","129532659","79359125","142473598","175985968","38666562","34009300","128659468","45755499"
"20241","A","골목상권","3110853","KT구로지사","1200761805","322091371","148561702","92007837","152496867","198753981","42925727","40491851","150064035","53368434"
"20241","A","골목상권","3110852","이수역 9번","671645110","195766323","82702044","53378365","89783740","103498789","23492470","23601429","69384850","30037100"
"20241","A","골목상권","3110851","경문고등학교(동작동성당)","1738152782","513757247","204531360","128188038","248323496","257797952","58202132","56651100","198576005","72125452"
"20241","A","골목상권","3110850","사당역 10번","3788889097","1066494605","467533927","308797549","486374664","603965267","131864135","133679221","419174514","171005215"
"20241","A","골목상권","3110849","이수역 10번","1840625390","546338388","216563988","135945457","256753324","274056539","59711716","62102812","213196615","75956551"
"20241","A","골목상권","3110848","양지어린이공원","2485009239","666684753","297891357","185609212","318595725","406857098","84082112","80576632","339096084","105616266"
"20241","A","골목상권","3110847","예술인마을","2449035949","599702275","306627425","192163295","303795279","438535554","102882631","73648706","325085926","106594858"
"20241","A","골목상권","3110846","남성역 1번","3841011054","1057587996","453119159","270833553","505111029","604107441","129301321","120876567","542638729","157435259"
"20241","A","골목상권","3110845","사당종합체육관","639100605","177104457","76293003","45143313","87516726","101769442","23134954","19360696","82645018","26132996"
"20241","A","골목상권","3110844","흑석2치안센터","211805045","62123151","24468968","15163419","30028366","31802917","6612759","6721933","26285886","8597646"
"20241","A","골목상권","3110843","사당5동주민센터","610366411","164384774","74775923","48075660","77016767","97560537","24459345","20027839","78563455","25502111"
"20241","A","골목상권","3110842","흑리단길","166950698","55567648","19396734","13443105","25939298","21875483","4987857","6191145","12583596","6965832"
"20241","A","골목상권","3110841","중대부중","1039605800","320476501","122679927","81331356","148393797","148415519","31984352","36888332","105174292","44261724"
"20241","A","골목상권","3110840","중앙대학교","1012727735","233489711","140246790","66256504","126167217","128982194","40633227","38883570","185067859","53000663"
"20241","A","골목상권","3110839","숭실대입구역 4번","1507469763","339671338","204310474","97873790","179985216","190569885","55791552","57408034","304486393","77373081"
"20241","A","골목상권","3110838","상도1동주민센터앞","132850687","35067230","16249806","10882264","16066907","21597291","4910305","4483228","17802846","5790810"
"20241","A","골목상권","3110837","숭실대입구역 1번","3135385640","738800085","395477693","249932802","367187743","530657359","128931333","100740451","484659926","138998248"
"20241","A","골목상권","3110836","상도역 5번","5584081974","1309356209","709445745","428889260","655029788","909353934","227681413","182058889","911031631","251235105"
"20241","A","골목상권","3110835","상도역 1번","548648898","141220176","68454066","43943528","68165629","93317656","22569553","17832894","69609070","23536326"
"20241","A","골목상권","3110834","동작구자원봉사센터","561537293","134738333","72178095","42420126","67700481","82937258","22494082","19691586","93413178","25964154"
"20241","A","골목상권","3110833","상도역 2번","1298518465","319611389","159525253","101305697","152286192","221524421","51283770","40595435","196976725","55409583"
"20241","A","골목상권","3110832","노량진초등학교","1596696443","422104943","203461087","113042763","214090537","224980684","56216646","56731485","230549042","75519256"
"20241","A","골목상권","3110831","상도4동주민센터","1380200649","346965780","164886040","99059054","172370478","236700221","47937447","41488085","213003052","57790492"
"20241","A","골목상권","3110830","상도초등학교","1868210442","524798712","220141300","140881639","253150335","285846268","65569941","59994138","241763936","76064173"
"20241","A","골목상권","3110829","장승배기역 5번","1448807721","412471272","174648652","108715288","200420527","224337728","54088693","46870713","167232145","60022703"
"20241","A","골목상권","3110828","노량진역 6번","3212897642","937783109","390477400","233208721","456107383","453717462","106712256","111998528","381678576","141214207"
"20241","A","골목상권","3110827","NH농협은행 상도동지점","862223470","241155787","102493713","63162018","114785729","133008076","30497099","27766095","114045159","35309794"
"20241","A","골목상권","3110826","장승배기역 4번","2033499501","540892048","247048850","156885402","261243209","335725949","74554874","65320646","264508448","87320075"
"20241","A","골목상권","3110825","신대방삼거리역 1번","4819633269","1231762320","584561688","355320501","611461012","827387547","175484066","147438912","681322092","204895131"
"20241","A","골목상권","3110824","대방역 3번","296188304","79534086","35685496","23649029","36263321","46777433","10176997","10110746","41306608","12684588"
"20241","A","골목상권","3110823","신대방삼거리역 3번","1507163509","412116927","181795801","113699033","195176318","242602974","52556033","49054105","195728405","64433913"
"20241","A","골목상권","3110822","신대방삼거리역 4번(대림초등학교)","2780941265","705566292","339845404","206935102","344238730","465569902","104707669","85719844","410053125","118305197"
"20241","A","골목상권","3110821","보라매역 2번","2924353294","758971962","353995823","217839303","368701966","487877820","108420522","90427342","415075930","123042626"
"20241","A","골목상권","3110820","성남고등학교","2408393470","576222150","292694713","179009895","280844384","407691436","92356801","71265401","406769967","101538723"
"20241","A","골목상권","3110819","신대방역 4번","2477965115","737607564","291119880","179949987","341974990","360716013","76742431","83993140","301610446","104250664"
"20241","A","골목상권","3110818","신대방역 3번","309089207","91284410","37215754","24425470","40526433","44758617","10068628","11174592","36227965","13407338"
"20241","A","골목상권","3110817","대방역 4번","397654370","119376769","49045713","32702073","52735114","55204464","12987684","15545173","41782049","18275331"
"20241","A","골목상권","3110816","대방역 6번","1102084880","304048379","130888834","88344201","143431699","172856810","39877898","36733290","140596929","45306840"
"20241","A","골목상권","3110815","공군호텔","1832200208","491164224","228764465","139582837","239509843","268472061","67303189","64466298","250007136","82930155"
"20241","A","골목상권","3110814","서울지방병무청","1703368986","496741672","202931165","122617297","238004750","254497283","59022740","55090991","203503647","70959441"
"20241","A","골목상권","3110813","보라매역 6번","1231817402","355597484","145630334","87861425","172922891","185601192","42699815","38501831","152423701","50578729"
"20241","A","골목상권","3110812","신길6동주민센터","604720460","165374750","72339901","45373771","79054684","95781739","21358043","19516374","80419379","25501819"
"20241","A","골목상권","3110811","보라매역 4번","620109198","174482046","76007401","46020914","84630560","97977596","24641646","19610992","70737656","26000387"
"20241","A","골목상권","3110810","영신초등학교","1585283528","469023487","188701977","119418663","229107829","242293151","52813104","51659631","164144587","68121099"
"20241","A","골목상권","3110809","장훈고등학교","375240099","110667348","44569087","26575592","53540102","57463699","12268571","12089509","42346859","15719332"
"20241","A","골목상권","3110808","신길역 1번","320236388","83723531","40350091","25746426","38568745","52848023","13321383","10601874","40943602","14132713"
"20241","A","골목상권","3110807","신길역 3번","1178886251","256632004","151924102","121394731","111662825","208008268","60762367","40127939","176624667","51749348"
"20241","A","골목상권","3110806","서울시립영등포장애인복지관","","","","","","","","","",""
"20241","A","골목상권","3110805","신길새마을금고신길4동지점","251705385","74384903","29085180","17154679","36525836","37079178","8272775","7618542","31507525","10076767"
"20241","A","골목상권","3110804","신풍역 1번","814442048","241991389","95845487","57563730","118747807","122876138","27759918","26144813","90506705","33006061"
"20241","A","골목상권","3110803","신길2동우편취급국","1414470246","418936559","167872248","101968867","200343041","215337605","45867722","45530902","157908324","60704978"
"20241","A","골목상권","3110802","신길동홍어거리","547137587","150454490","65246400","38299766","74719797","87684259","19385452","16135279","72279150","22932994"
"20241","A","골목상권","3110801","신풍역 6번(신길6동공영주차장)","81313620","25954172","9380594","5608144","12885403","11206680","2578241","2597717","7826281","3276388"
"20241","A","골목상권","3110800","영등포동성당","495631683","129352903","62805570","47338032","57653448","80701262","21843961","17626438","55771022","22539047"
"20241","A","골목상권","3110799","영등포본동주민센터","286772940","84346202","34392388","22540700","40079857","43385593","9711095","9722761","30062199","12532145"
"20241","A","골목상권","3110798","신풍역 2번","216940094","59914858","25747848","15167729","29652755","34621138","6965739","6597236","28958655","9314136"
"20241","A","골목상권","3110797","KT대방빌딩","45863421","14448496","5348239","3112133","7295332","6829041","1520240","1432868","4069908","1807164"
"20241","A","골목상권","3110796","한림대학교한강성심병원","662515929","171381135","84703720","62159243","77258620","110130961","29725066","23616009","73733942","29807233"
"20241","A","골목상권","3110795","도림초등학교","955183276","288316433","110055509","67366157","142468617","141147990","30316958","30279141","106705316","38527155"
"20241","A","골목상권","3110794","영동초등학교","1491679979","313237475","199791361","132361980","147504349","234415329","68846804","54281672","269309955","71931054"
"20241","A","골목상권","3110792","영등포역 2번","2107611346","608340581","253115056","157886714","291338585","329316701","73685433","69231848","235211465","89484963"
"20241","A","골목상권","3110791","신풍역 3번","130159657","30365138","15496046","10575800","15441089","21663094","6173382","3649501","21999819","4795788"
"20241","A","골목상권","3110790","대림1동주민센터","1388611996","409463872","160715784","95715464","201735392","207520718","45499556","42946185","169432813","55582212"
"20241","A","골목상권","3110789","대림성모병원","766250747","215901199","91240788","52761268","107181383","121118039","27366828","23142786","96061982","31476474"
