"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20234","11260","중랑구","CS300002","편의점","25483099019","3364585","17611587771","7871511248","3489862935","3434160944","3409475813","3488557828","3789530251","3992072946","3879438302","3232994496","3779948956","2834757386","3405819445","7337016494","4892562242","16162737468","9270525588","353064650","4802075279","6672113196","5634934274","5105908717","2865166938","2344998","1019587","458806","464060","464578","466396","491158","511561","508026","413110","567255","405421","448864","913682","616253","2164064","1196271","81112","726803","893798","679551","625163","353909"
"20234","11260","중랑구","CS300001","슈퍼마켓","63171458303","6043128","44222052642","18949405661","8727221948","8657814013","8761872239","8484336103","9590808339","10091060599","8858345062","2161169068","7707433375","10339375630","12864663909","22310174820","7788641501","33317351692","28558410786","388731078","5962303613","11083227897","12285769277","16408453460","15747277147","4255605","1787523","846382","854696","849459","827346","877722","918099","869424","283579","811335","885025","1057409","2125567","880213","3437949","2579876","104057","873099","1288120","1190919","1381870","1179753"
"20234","11260","중랑구","CS200037","노래방","6410871262","115793","3644566351","2766304911","584170577","678288722","722245818","719790482","940070752","1422123249","1344181662","2912497705","139510189","22400866","113281481","952771564","2270409457","5212060837","956443603","33096768","459335568","940151176","1236519726","2191400173","1308001042","67533","48260","13202","12177","12598","12132","17424","25280","22980","29883","1029","4165","9590","30508","40618","80200","34609","7240","31962","28462","15102","18977","13063"
"20234","11260","중랑구","CS200034","여관","1419793814","38085","815912712","603881102","135531239","168583985","157252933","152794825","201749730","349300378","254580724","408915864","95636877","82659212","151261682","368465235","312854944","1043547609","307263957","17836563","282232634","289976704","307426981","293105081","160233604","22305","15780","4020","4300","4376","4292","5317","8135","7645","9103","2668","2928","5156","9602","8628","27496","9990","641","10389","9080","6224","6348","4801"
"20234","11260","중랑구","CS200032","가전제품수리","654239614","7982","568415029","85824585","85100445","142657038","111134820","121040232","108482494","80418848","5405737","0","116786881","216379199","231295942","89686837","90755","386111332","237671358","1046693","22347735","88568751","129244332","178857087","203718090","7035","947","1248","1656","1796","1244","1091","889","58","0","1614","2968","2466","908","26","4788","2933","29","222","787","1568","2396","2720"
"20234","11260","중랑구","CS200031","세탁소","1330530938","81353","1063179108","267351830","211558451","188036782","196012192","268182631","199389052","228417346","38934484","4197749","175753601","263783606","369188860","485821829","31785293","576643909","623445647","5703016","152876956","290193511","233580812","311295035","206440225","61888","19465","12985","11698","13429","11616","12160","14572","4893","772","9015","15779","22078","30038","3671","39074","40925","716","12194","20922","16340","20084","9749"
"20234","11260","중랑구","CS200030","피부관리실","628913190","4592","503162809","125750381","71457035","122660588","151041407","97638450","60365329","84184974","41565407","4735459","23824998","134349621","162742734","255799827","47460551","136245724","483003013","727886","67178171","236393459","60522209","171068434","83358578","3235","1357","409","485","976","757","608","872","485","52","273","1221","1480","1388","178","1107","3456","25","936","1506","491","963","641"
"20234","11260","중랑구","CS200029","네일숍","308392131","4797","247371934","61020197","45589066","62686503","58259776","51035303","29801286","38543670","22476527","0","1406058","84430117","74613428","131882039","16060489","27067537","280540717","2510077","94353901","65202976","47500852","54809245","43231203","3979","818","707","852","952","880","588","643","175","0","45","1168","1184","2273","127","427","4361","47","1499","897","616","998","732"
"20234","11260","중랑구","CS200028","미용실","6733923180","189867","4243586286","2490336894","762697430","752779555","792043884","853112608","1082952809","1539831172","950505722","0","189046495","1687561983","2223806998","2524077914","109429790","2861130130","3857965718","72825987","716988345","1399474750","1371855088","1759223492","1398728184","121089","68778","20911","21473","22881","26243","29581","41876","26902","0","8348","50562","62708","67068","1181","99874","89633","2662","23181","37178","37605","48724","40155"
"20234","11260","중랑구","CS200026","자동차미용","791231384","8589","641680884","149550500","100626274","140018268","121093581","127866481","152076280","112156649","37393851","0","115141914","251708714","292672458","118348012","13360286","500671123","182419804","851664","24773869","103238448","193241914","171941073","189043957","6664","1925","1261","1642","1219","1144","1398","1494","431","0","1631","2599","3478","796","85","5194","1850","21","267","1226","1749","2046","1736"
"20234","11260","중랑구","CS200025","자동차수리","10882142667","58396","9592233339","1289909328","1665418055","1452218624","1618593598","1695167257","3160835805","1194629744","95279584","7020908","1469169880","2544148406","4451659771","2400388864","9754838","7555323781","2519898595","82821","342681738","1456252872","1724997867","2688200485","3863006595","49121","9275","9835","9688","9278","9542","10778","8587","688","48","11146","16609","21791","8766","36","42811","12048","17","2360","8333","9758","13649","20738"
"20234","11260","중랑구","CS200024","스포츠클럽","1840057661","8794","1539503502","300554159","274221206","349098191","341311524","346583292","228289289","166911030","133643129","15166169","178809460","257001626","390842726","696694659","301543021","969590868","864000329","3779361","543249331","545864202","319805764","291077155","129815383","6660","2134","1403","1471","1405","1394","987","833","1301","277","928","1385","1395","3352","1457","5169","3613","69","3150","2989","1052","1059","461"
"20234","11260","중랑구","CS200019","PC방","5697532756","1060883","3553401811","2144130945","708220097","752727424","637679362","651822147","802952781","1062218603","1081912342","815085354","359859914","690043683","1000585536","1703314019","1128644250","4611421443","1086111313","665568904","2487309015","1443600390","510260818","331210354","259583275","668165","392718","133911","134249","120925","123162","155918","194557","198161","148551","61131","124794","201257","326162","198988","858219","202664","173308","453300","240834","101590","62002","29849"
"20234","11260","중랑구","CS200017","골프연습장","2835255476","84827","1667316903","1167938573","490380269","339805643","332930468","263790761","240409762","604363150","563575423","82510822","278527803","580755354","710480325","883880624","299100548","2215791072","364728226","3912093","159892857","313795975","754456518","971758430","376703422","47029","37798","13436","10726","7931","7122","7814","19438","18360","1230","7946","20586","20296","26006","8763","68715","9249","7","3518","7654","27157","30286","9340"
"20234","11260","중랑구","CS200016","당구장","1176886614","66085","708758443","468128171","138909195","158375822","121736459","121883830","167853137","230961148","237167023","112556400","20800261","40328686","166546623","524392308","312262336","1003607878","143393224","18165412","103992254","108067102","206001589","447010629","263764110","39702","26383","7953","7318","7360","7563","9508","14054","12329","6154","369","1141","9532","29201","19688","59435","5918","1773","5691","5438","10732","25356","16360"
"20234","11260","중랑구","CS200008","한의원","6234711111","234467","4801936625","1432774486","909798294","1085199764","881622751","943406348","981909468","1267872518","164901968","0","943140445","2061776981","1957082780","1267433051","5277854","2452751327","3759694379","6855131","201309880","902453648","1035243099","1510158500","2556425447","191885","42582","37553","37705","39024","36134","41469","36978","5604","0","41046","75602","66286","51516","17","105073","129355","484","9027","25962","29925","50218","118812"
"20234","11260","중랑구","CS200007","치과의원","19192936090","123843","16565257070","2627679020","2878641298","4207563509","3224910418","3072457659","3181684186","2465741066","161937954","0","2565885549","6915957206","6006772301","3696197402","8123632","9808535530","9321882833","37501148","1004785164","2496460152","3523423886","5209144743","6859103271","106097","17746","20957","22435","20653","19510","22542","16561","1185","0","24816","37470","42641","18884","32","61331","62326","566","10127","20174","22233","28893","41665"
"20234","11260","중랑구","CS200006","일반의원","45841677776","2083958","38414074366","7427603410","7727271484","7536590109","7469880921","7368660752","8311671100","7050227703","377375707","0","11085469502","15138182359","12959456181","6625690485","32879249","19964329784","25831340612","188920415","3269061805","7809952969","9137612156","11356799431","14033323620","1774400","309558","361247","352228","343358","325687","391880","299367","10191","0","548913","585227","663830","285914","74","948982","1134566","16728","154417","359604","427624","459496","665678"
"20234","11260","중랑구","CS200005","스포츠 강습","1973818676","7378","1845421204","128397472","327546426","353129073","396160233","379284446","389301026","113263544","15133928","206609","257349174","301495415","374007354","882928396","157831728","810813965","1137930471","7068841","218719739","461367877","736316249","367640962","157630769","6854","524","1417","1343","1522","1201","1371","428","96","5","599","812","1954","3466","542","3311","3974","17","678","1535","3582","1092","380"
"20234","11260","중랑구","CS200003","예술학원","2250215882","12770","2095538219","154677663","380388656","485484705","441038520","339800351","448825987","131000633","23677030","25163144","42288910","511399703","873284694","747299716","50779715","963723459","1248028713","16087366","79872854","442262744","1371546233","236746707","65236267","12023","747","1866","2310","2621","2087","3139","625","122","124","300","3254","5028","3758","306","5813","6780","47","460","2873","7581","1315","316"
"20234","11260","중랑구","CS200002","외국어학원","585081099","1579","583032981","2048118","56220722","73909654","211472721","86368749","155061135","2048118","0","0","123046318","62650536","212963475","185243102","1177668","249102970","330910714","0","3337080","55611841","489089370","31975395","0","1536","43","245","252","438","180","421","43","0","0","176","109","600","689","5","710","826","0","18","122","1294","101","0"
"20234","11260","중랑구","CS200001","일반교습학원","16903537031","52798","15402833616","1500703415","2116960699","2827491603","2623748744","4959910986","2874721584","833083261","667620154","41967811","753145645","2514649360","6767258799","5957625230","868890186","5109169214","8537135479","26005634","1125294007","979604999","7434732597","3207399376","873268082","48413","4385","7240","9922","8990","12268","9993","2530","1855","120","2681","11265","17980","18410","2342","18349","28128","80","4713","4336","24983","9708","2657"
"20234","11260","중랑구","CS100010","커피-음료","7350916113","1152895","4801741203","2549174910","897410394","951591638","965238635","959005902","1028494634","1257907797","1291267113","21352939","915515279","2052582392","1943122586","1904816285","513526632","3262899936","3861641032","178548216","1460091226","1761506573","1444138759","1434455920","845800278","780120","372775","151184","156537","154689","154608","163102","185676","187099","3035","188023","324000","301358","272074","64405","534472","605382","34822","265499","304344","226787","198973","109427"
"20234","11260","중랑구","CS100009","호프-간이주점","19412770838","455975","12230953147","7181817691","2191814329","2339260886","2418437408","2385891341","2895549183","3900419751","3281397940","4902106939","152304195","750327258","736289898","5262587339","7609155209","13057460828","5965775524","133727660","3347043926","4215425616","3769868681","4292403284","3264767187","296657","159318","54615","56153","58515","57816","69558","85314","74004","85799","8564","37941","30618","136980","156073","290425","160455","4177","83350","103835","85837","97829","75865"
"20234","11260","중랑구","CS100008","분식전문점","6749111621","601135","4937402331","1811709290","946923844","916933681","972189199","1064776382","1036579225","1042260621","769448669","219982822","776916800","1964191081","1343527061","2001966928","442526929","3363409727","2977930986","121063693","778123140","1225261601","1585485580","1655713984","975692720","439705","161430","81064","85333","89382","89211","94715","92250","69180","18722","60735","174328","115937","187681","43732","295682","290975","13858","83649","125471","140059","138527","85101"
"20234","11260","중랑구","CS100007","치킨전문점","2975951787","121558","1883257554","1092694233","305636374","338493453","347754243","383381517","507991967","570480036","522214197","249479079","18614167","131160418","260594185","1277457112","1038646826","1785870463","1124274956","30817352","360295311","520818039","637057153","821767027","539390535","77831","43727","12296","15331","14563","15773","19868","23084","20643","5384","876","6286","14021","60191","34800","70633","49728","1552","15828","23265","25249","31363","23094"
"20234","11260","중랑구","CS100006","패스트푸드점","3967532124","228366","2510125594","1457406530","492329999","564744783","493450245","416579135","543021432","664430871","792975659","49106088","97957919","829981144","729497081","1754738740","506251152","2028408166","1729913596","61248650","614428888","914465800","836093068","901082603","431002755","148166","80200","28934","30022","28736","27923","32551","38235","41965","2925","9740","49708","41701","97745","26547","115479","108364","5623","44637","54264","46687","48122","24509"
"20234","11260","중랑구","CS100005","제과점","6498706498","603641","4424489567","2074216931","792469560","1011907560","857575509","819604592","942932346","1080645898","993571033","31025437","952663645","1341875049","1409044849","2155937840","608159678","2599560534","3395059767","36210565","711827270","1253602708","1392538702","1430980871","1169460178","424359","179282","82055","87222","85390","80773","88919","93682","85600","2426","94090","119859","134716","196041","56509","246038","345665","5357","80834","126413","128234","136141","114726"
"20234","11260","중랑구","CS100004","양식음식점","344266008","14901","218034467","126231541","42022890","41291125","47312831","45078108","42329513","67102706","59128835","45250612","806089","96351301","52776911","100365463","48715632","170059029","167042075","10893507","75792535","89755852","90809540","47764777","22084891","10378","4523","1972","2168","2146","2091","2001","2539","1984","788","57","5254","2946","4773","1083","6662","7993","676","2946","3815","3820","2316","1082"
"20234","11260","중랑구","CS100003","일식음식점","4139905927","92549","2592442209","1547463718","455768214","552431467","482213580","511297499","590731449","806404162","741059556","96100829","6665227","1007893843","760618031","1840900129","427727868","2221899199","1606749759","82108604","720843453","865887554","899510983","748108757","512189609","64305","28244","9342","13706","12937","13430","14890","13640","14604","1514","427","28136","15940","40458","6074","48490","40243","3042","20498","22584","17632","15362","9610"
"20234","11260","중랑구","CS100002","중식음식점","4036972149","204837","2514866998","1522105151","401914692","510676070","487151150","533553650","581571436","736591428","785513723","48313752","50908437","1585446007","712829353","1478361252","161113348","2247049876","1436915312","88191031","403040619","607523823","955053825","915855404","714300487","135204","69633","21014","26879","27176","28524","31611","33961","35672","2162","2866","83925","40920","69399","5565","120037","72402","7308","21525","30337","49457","44760","39058"
"20234","11260","중랑구","CS100001","한식음식점","115340834038","3076601","75081246519","40259587519","13735836709","14280020967","14005225925","15029923509","18030239409","21099035313","19160552206","4199324924","2260169148","22610731314","13725178276","52667253133","19878177243","66763946778","41652142285","533861589","11682899778","19839001841","20505875271","28210994725","27643455846","2138962","937639","398857","421557","410553","427019","480976","491391","446248","102635","101902","879199","438147","1191742","362976","1798285","1168280","20789","322313","515473","537014","771942","799019"
"20234","11230","동대문구","CS300043","전자상거래업","556274897","12422","140023395","416251502","93576520","11712456","3349122","6722567","24662730","173851636","242399866","0","0","48103725","295152387","207612426","5406359","254222513","219826827","6106260","26877968","83921750","213435958","137542550","6164854","1044","11378","76","299","170","270","229","5108","6270","0","0","712","6790","4861","59","7273","4676","391","1273","3172","4844","1930","343"
"20234","11230","동대문구","CS300036","조명용품","22211189244","371562","18504973342","3706215902","3836099523","2793111081","4126647592","3454070384","4295044762","2084631019","1621584883","311950572","9412739088","5581402795","5628547645","1275885452","663692","13306709179","4754524506","87674","255372294","1090511980","2301719430","8958907709","5454634599","291407","80155","58572","44393","64314","59492","64636","50923","29232","2410","124066","106206","105109","33694","77","224839","82096","27","9320","33641","50131","107569","106245"
"20234","11230","동대문구","CS300035","인테리어","1258990341","34496","1097077786","161912555","235349979","219425708","278051594","211699810","152550695","124580039","37332516","0","425277309","299838310","372070663","159925149","1878910","686434110","300795072","180260","44998415","59757868","62368649","440842685","379081307","27840","6656","4936","5762","6306","4867","5969","4605","2051","0","9134","9394","11444","4273","251","17639","12848","53","1380","2022","3656","9602","13773"
"20234","11230","동대문구","CS300033","철물점","2028671612","52356","1757270785","271400827","351413377","362907891","350579914","364858751","327510852","253190848","18209979","0","497866892","784115307","552876279","192191782","1621352","1169828973","389927574","0","98260403","123300409","257429310","549246009","531520423","45803","6553","10021","9301","8926","9581","7974","5669","884","0","12317","17361","16393","6184","101","32214","10963","0","3176","5215","8045","12366","14375"
"20234","11230","동대문구","CS300032","가전제품","4593918287","11706","3389819061","1204099226","576427553","719994274","710908288","445442144","937046802","593451499","610647727","0","610336360","1183919314","2349171357","450491256","0","2169739071","1984931389","12523144","46962011","372579512","644048579","1500067169","1578490043","8780","2926","1476","1950","1855","1655","1844","1688","1238","0","1509","3055","5395","1747","0","5645","5524","26","202","938","1698","2643","5663"
"20234","11230","동대문구","CS300031","가구","3873477158","62938","3681475200","192001958","684383943","652185456","1005448474","608817970","730639357","143319480","48682478","0","1175670679","1491450977","1111145608","95209894","0","1809824725","1330042533","0","125982160","833608669","492169436","575949611","1112157383","62384","554","11669","10012","15532","11656","13515","383","171","0","21207","26378","14865","488","0","35421","16096","0","1808","13577","9503","10368","16261"
"20234","11230","동대문구","CS300029","애완동물","431133375","13936","337294703","93838672","66753490","69052086","69277058","74066274","58145795","82631692","11206980","0","44780341","149571848","162492811","56736935","17551440","243149830","187128499","703270","15905440","39021131","57638333","118918680","198091475","11021","2915","2325","2410","1971","2117","2198","2523","392","0","2113","4486","5261","2030","46","7450","6449","25","713","1511","1658","4006","5986"
"20234","11230","동대문구","CS300028","화초","1201576769","34624","911914867","289661902","94232436","210047189","277302672","136390688","193941882","198148301","91513601","0","101461314","271591639","386966160","412992047","28565609","612385339","431838709","10536846","291552312","183258174","173889808","291744948","93241962","25514","9110","3721","5226","5420","4522","6625","6389","2721","0","2569","8083","11094","11996","882","16341","16845","456","12283","6864","5765","5587","2232"
"20234","11230","동대문구","CS300027","섬유제품","6898756303","120883","6147068134","751688169","1048950369","1330672818","1160192565","971364211","1635888171","637870349","113817820","0","1651297504","1876870222","2676829415","693060015","699147","2470990877","3121700530","1522457","23583205","495673074","1088918562","552825630","3430168479","106992","13891","19349","25970","17387","19412","24874","13112","779","0","32972","36735","37873","13278","25","38315","44561","29","1030","8868","20459","11862","40632"
"20234","11230","동대문구","CS300026","완구","167571463","5189","117877848","49693615","18477132","18043403","16751740","26858190","37747383","29548036","20145579","66576","16350067","37109363","78757162","35288295","0","144281982","23289481","0","4310550","13511310","18700839","48874410","82174354","3546","1643","710","543","640","686","967","878","765","13","712","1293","1925","1246","0","4425","764","0","220","329","603","1274","2763"
"20234","11230","동대문구","CS300025","자전거 및 기타운송장비","368768972","6621","252532432","116236540","32414150","40767447","27418648","61944252","89987935","102289364","13947176","0","156131902","96665420","97337775","18633875","0","267308069","78988182","551713","1833197","50910043","56026876","111318875","125655549","5148","1473","815","1206","897","1071","1159","1053","420","0","1588","2189","2249","595","0","3770","2467","21","62","302","670","1370","3812"
"20234","11230","동대문구","CS300024","운동/경기용품","1506279461","18506","1227358993","278920468","152069982","380848408","212723060","266602129","215115414","114505283","164415185","1781248","105692253","676568559","407725769","307936652","6574980","725074189","582243347","511225","32172688","70416156","121602149","369644013","712971304","14245","4261","2251","2770","2982","3139","3103","2043","2218","57","2965","5972","5925","3362","225","10715","6808","50","963","2794","2174","4866","6676"
"20234","11230","동대문구","CS300022","화장품","3267222973","24278","3027782028","239440945","549133280","652971744","505039484","968364186","352273334","140180446","99260499","1542056","760122615","1664577717","620117618","177442055","43420912","768084555","2461827733","286247","180548191","146638440","772911749","367859034","1761668627","17865","6413","3168","3474","3628","3865","3730","3272","3141","14","2160","7528","9093","5148","335","9373","14800","14","616","1553","2891","4473","14624"
"20234","11230","동대문구","CS300021","문구","5109033905","212507","4753367632","355666273","896502984","1131670974","1011423461","859093028","854677185","301419475","54246798","7238169","1109858635","1428507388","1874639769","684708677","4081267","1129613234","891415799","16693111","128139940","332363803","643098298","388404858","512329024","185824","26683","35341","39030","39591","37645","34217","21393","5290","315","28584","59216","83409","40277","706","83574","82820","3330","21770","26750","43698","31681","39165"
"20234","11230","동대문구","CS300020","서적","5345045619","37026","4923674718","421370901","1070102844","360493514","1127820668","862307743","1502949949","270519087","150851814","3545358","1318220975","2852094674","808943438","356311548","5929626","1748957820","1967364655","9713288","50276171","126745566","408575509","1231728408","1889283532","27913","9113","5466","5383","5004","6425","5635","5401","3712","11","5536","12627","11318","7292","242","13538","20836","886","1902","2735","9939","7466","11449"
"20234","11230","동대문구","CS300019","의료기기","2281555457","21342","2123129242","158426215","127861810","503707883","210431205","633835988","647292356","109173748","49252467","0","364941866","667365605","1096500381","152747605","0","1379827123","872425905","0","15662724","144703795","508251266","199893793","1383741452","18065","3277","2738","3915","3719","4191","3502","1690","1587","0","4209","8150","7222","1761","0","11251","9752","0","317","1436","2457","4923","11867"
"20234","11230","동대문구","CS300018","의약품","123038365162","3497090","113221476900","9816888262","23311146683","17608698391","27074976068","28933661893","16292993865","6755075360","3061812902","24685894","25133399678","50436513672","38201836714","8942301045","299628159","65064828051","57816146610","120095349","3074925840","15222744419","22290586016","32727589670","49445033363","2906711","590379","591807","587174","572844","552943","601943","424043","166336","2696","796355","996636","1055737","614488","31178","1708165","1786473","15720","317489","582720","703162","772904","1102639"
"20234","11230","동대문구","CS300017","시계및귀금속","669253173","3769","534985206","134267967","221133989","95452488","96743795","64687074","56967860","58415822","75852145","0","15769499","131773314","228122850","293587510","0","304487085","355955407","0","33733860","18536749","25237436","180482668","402451779","2867","902","841","415","583","434","594","731","171","0","135","1460","1412","762","0","1471","2183","0","278","310","374","993","1699"
"20234","11230","동대문구","CS300016","안경","2395195195","30694","1666977177","728218018","330211730","375330497","314333044","295194982","351906924","409155374","319062644","0","88789099","591062139","801141686","884821974","29380297","1060539568","1311644928","34905613","491552775","389605871","510527266","570186536","375406435","22499","8195","4465","4628","4458","4312","4636","4568","3627","0","1487","7359","9713","11744","391","11789","18838","969","9526","5311","5294","6146","3380"
"20234","11230","동대문구","CS300015","가방","470104774","13091","363244915","106859859","88689489","39653491","84819243","123328413","26754279","69844408","37015451","0","72809084","107118950","114369565","175807175","0","353828698","116276076","0","7388531","92772895","16890318","192395264","160657766","9002","4089","1769","1627","2329","1947","1330","2388","1701","0","2019","4105","4209","2758","0","7607","5484","0","288","950","1092","3380","7381"
"20234","11230","동대문구","CS300014","신발","726179396","18372","566620673","159558723","114326352","93888602","100205020","135193555","123007144","94689017","64869706","8654266","66642167","206166157","271028134","164337480","9351192","243936795","476859942","634829","26302422","30640334","118389027","165504800","379325325","14214","4158","2718","2930","3212","2567","2787","2847","1311","154","2926","4853","6379","3869","191","6432","11858","10","514","779","4944","3801","8242"
"20234","11230","동대문구","CS300011","일반의류","34497041756","368508","23531817498","10965224258","4968385201","4640289574","4753466555","3631120807","5538555361","5745399242","5219825016","20638958","1005501343","9137202400","14867370337","9118447961","347880757","12671696240","21274340888","74982814","1933048185","3070881984","4473088746","9924469382","14469566020","246593","121915","46598","49597","48673","43376","58349","65407","56508","156","16292","97310","141502","107021","6227","123742","239448","2595","31686","36207","56101","95609","140995"
"20234","11230","동대문구","CS300010","반찬가게","41645190190","480774","36836950139","4808240051","6093125852","7350926898","5559888144","6759406804","11073602441","3712977918","1095262133","2293139372","12947816827","12663041054","10833915588","2903973102","3304247","15226269872","24457876575","1988436","121880611","3030464391","4902924600","9009113177","22617775227","371309","109465","71993","71665","74226","72795","80630","72517","36948","9626","110671","140553","168296","51499","129","179601","284449","500","5129","34887","60289","103031","260201"
"20234","11230","동대문구","CS300009","청과상","564828541426","18141084","406604529654","158224011772","77023318141","78421552404","81107889480","83312899665","86738869964","97471889208","60752122564","10655836063","143617958282","173054308615","192037467906","43628408148","1834562412","245541009203","287940229420","104054613","10214180241","40127134037","71714204747","117435155878","293886509115","11995816","6145268","2289156","2514155","2359781","2268287","2564437","3484570","2660698","88792","2736755","5995469","7104954","2195038","20076","8362397","9439392","12360","389196","1187209","2356220","3795888","10060931"
"20234","11230","동대문구","CS300008","수산물판매","62284332376","1757272","44085811569","18198520807","7500547191","8849856109","8643688553","9468718489","9623001227","11715363309","6483157498","2791872322","17775972551","18743469207","18854152596","4086233808","32631892","22326079042","38016353706","7544498","577134119","3653911253","6608312049","11603677854","37891852980","1225083","532189","204509","246763","248291","251935","273585","325956","206233","29295","381951","586002","617340","142262","422","660523","1077605","458","19046","95243","191750","339465","1092168"
"20234","11230","동대문구","CS300007","육류판매","39360366631","945009","28393082754","10967283877","4301033120","4977427481","4702037493","5976595616","8435989044","6701101656","4266182221","166017279","7597203807","13090967243","11455180726","6849407612","201589964","15460765651","22231949057","6753003","857949028","2416968591","4229771869","11887994425","18293277785","649218","295791","119558","124292","125933","126287","153148","173838","121953","2261","135056","247202","310983","244003","5504","400712","535326","600","28859","84202","134089","240485","447792"
"20234","11230","동대문구","CS300006","미곡판매","36618127475","763384","28283461088","8334666387","6037126667","6479659657","7562724695","4521862350","3682087719","5788436059","2546230328","1888318762","11220515898","10888149890","10823384185","1797505024","253716","14239160482","19901583106","358961","126166703","2018912618","3734002256","6579806983","21681496066","569738","193646","110718","131041","118264","106423","103292","131747","61899","14196","168033","263944","277790","39379","42","310277","442648","120","5727","33042","80754","137095","496191"
"20234","11230","동대문구","CS300004","핸드폰","1363999310","28742","1287680147","76319163","319760261","19211007","62545148","67814566","818349165","74275295","2043868","0","19712972","1151291060","78441391","113961989","591898","393010162","200578763","5758807","39281688","110832740","127354359","226866733","83494600","21723","7019","5444","1638","5873","5397","3371","6597","422","0","1752","11579","8186","7159","66","13446","14389","906","3473","3754","7095","5210","7397"
"20234","11230","동대문구","CS300003","컴퓨터및주변장치판매","659770402","1944","659503890","266512","161245356","101074437","45601007","294205796","57377294","0","266512","0","56455334","112491675","465977017","24846376","0","39077124","220942262","42642","469061","6112117","10644896","20144264","222606406","1933","11","178","313","353","655","434","0","11","0","286","420","978","260","0","958","238","11","21","135","542","162","325"
"20234","11230","동대문구","CS300002","편의점","42124650031","6141612","30036009501","12088640530","5730683048","5935993234","6056686549","5991538469","6321108201","6092874630","5995765900","4735844565","6143038864","5556394502","5959300976","11775439983","7954631141","25951630920","15723865426","687015077","10741789889","10548697791","8255316453","7910573585","3532103541","4457935","1683677","847085","896522","908549","900339","905440","843668","840009","640146","1076473","903529","880854","1580273","1060337","3812925","2296858","148937","1785743","1495106","1092693","1081371","505934"
"20234","11230","동대문구","CS300001","슈퍼마켓","57355323627","4285041","38865746246","18489577381","7664028407","7823880145","7485441446","7353268074","8539128174","10588215486","7901361895","871071823","6585418707","10768281851","13504810845","20075842381","5549898020","27882528484","28139187194","307430476","5260424944","9289493625","12308741990","14154870744","14700753905","3011583","1273458","600260","603682","588508","583719","635414","673950","599508","108427","600110","755462","883718","1460237","477087","2309132","1947462","70009","633315","779166","887042","1005641","881413"
"20234","11230","동대문구","CS200037","노래방","3522060077","192807","2218275289","1303784788","337077386","400925694","448940317","431728158","599603734","759068988","544715800","1046355553","19184490","40971539","116885923","770681583","1527980989","2653265559","692871454","61707472","481116169","480839559","678086416","1011228213","633159182","126111","66696","21972","24337","24218","24818","30766","34810","31886","27951","1501","11113","24510","67004","60728","118210","73752","16776","93981","38456","15374","19916","7462"
"20234","11230","동대문구","CS200034","여관","2358740545","62893","1656228095","702512450","281453864","325691176","337158096","309061812","402863147","355206327","347306123","465284978","148276345","237310488","319203663","764273834","424391237","1505814258","484367920","9110543","472028923","400865967","373423046","431335911","303417786","40992","21901","7611","7730","7939","8186","9526","11034","10867","10949","2892","4947","8892","20119","15094","43764","15924","424","19715","15774","9020","8594","6164"
"20234","11230","동대문구","CS200032","가전제품수리","212726125","5698","138178342","74547783","11237160","15111803","16477934","62490510","32860935","49223210","25324573","0","5602222","86927606","85245084","34951213","0","130329607","63502778","0","8921785","25952384","23207473","71809232","65097886","4366","1332","489","744","480","1380","1273","1158","174","0","242","1700","2673","1083","0","3301","1645","0","506","942","679","1678","1202"
"20234","11230","동대문구","CS200031","세탁소","1166688841","103440","902083050","264605791","186558200","183193773","202990266","148242115","181098696","224276380","40329411","16777783","134841342","235695125","317244435","413843137","48287019","528429522","621616642","9116461","261241439","232534736","232830294","289388728","124934506","74390","29050","17326","14204","16249","12551","14060","18151","10899","4835","11592","19478","25263","32881","9391","50160","52830","1684","32431","21998","13237","25229","8405"
"20234","11230","동대문구","CS200030","피부관리실","266910175","2263","196597082","70313093","40430859","37882618","18512433","63737568","36033604","58451062","11862031","19199937","5665832","61387108","68694680","75526658","36435960","107222769","157129257","225352","19019176","20305804","60893031","117275493","46633167","1702","561","261","575","219","365","282","416","145","222","79","387","542","767","266","1351","897","5","151","192","587","621","692"
