"기준_년분기_코드","행정동_코드","행정동_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20251","11215850","구의1동","4407265000","884920000","86373000","147285000","586479000","68912000","66423000","272076000","219190000","107632000","1967975000"
"20251","11215847","자양4동","8733109000","2619677000","156194000","19758000","1160929000","28907000","122926000","251754000","594745000","564065000","3214154000"
"20251","11215840","자양3동","4693056000","1142693000","318251000","18699000","579740000","243684000","365974000","17189000","313594000","300929000","1392303000"
"20251","11215830","자양2동","3776501000","847945000","32269000","53591000","716951000","657211000","205754000","131945000","173540000","222462000","734833000"
"20251","11215820","자양1동","6753305000","2001718000","188572000","41911000","2185183000","112183000","195113000","95989000","270933000","257196000","1404507000"
"20251","11215810","광장동","5462488000","1720111000","58649000","8878000","488093000","756390000","678921000","45603000","299646000","194126000","1212071000"
"20251","11215780","능동","5744545000","698808000","29659000","349426000","1122871000","1232236000","71030000","169126000","282519000","58459000","1730411000"
"20251","11215770","중곡4동","3630673000","1178832000","95873000","29329000","392504000","312146000","89000000","102474000","246717000","108534000","1075264000"
"20251","11215760","중곡3동","2382641000","600557000","27921000","118849000","397851000","385320000","85939000","83637000","99172000","147965000","435430000"
"20251","11215750","중곡2동","3850986000","899060000","78033000","81305000","736859000","99062000","192305000","105853000","276881000","148745000","1232883000"
"20251","11215740","중곡1동","5182812000","1838614000","69288000","171225000","610728000","777019000","52965000","200084000","259198000","162362000","1041329000"
"20251","11215730","군자동","5890205000","1443766000","38214000","120439000","1286070000","185295000","111711000","223236000","289758000","259797000","1931919000"
"20251","11215710","화양동","19466000000","2108439000","592854000","33763000","3074143000","1019044000","247933000","1765686000","1380400000","701378000","8542360000"
"20251","11200790","용답동","15612427000","842055000","64854000","7511000","2878722000","1869963000","39835000","92405000","272121000","8470929000","1074032000"
"20251","11200720","송정동","824501000","236247000","19671000","23040000","101641000","246727000","6545000","15111000","53421000","12297000","109801000"
"20251","11200690","성수2가3동","17113402000","2730737000","2843173000","155997000","2221091000","1469202000","354387000","410775000","779670000","558092000","5590278000"
"20251","11200670","성수2가1동","7539819000","2253224000","704069000","186948000","623229000","301867000","26218000","218090000","485336000","219838000","2521000000"
"20251","11200660","성수1가2동","16160526000","1958275000","341390000","65212000","802177000","468717000","278367000","127131000","8374191000","428615000","3316451000"
"20251","11200650","성수1가1동","3069821000","662320000","229985000","29012000","279489000","173688000","99688000","79810000","189720000","177428000","1148681000"
"20251","11200645","옥수동","3791155000","1311923000","66788000","7944000","649150000","45745000","280538000","28747000","254094000","218480000","927746000"
"20251","11200620","금호4가동","3065594000","1123935000","51020000","11585000","661524000","68481000","314266000","38991000","171769000","193185000","430838000"
"20251","11200615","금호2?3가동","2661878000","1016405000","121541000","14057000","388903000","6131000","90776000","53355000","159714000","131063000","679933000"
"20251","11200590","금호1가동","1301859000","427842000","8601000","3006000","262581000","4817000","221704000","28713000","81226000","44559000","218810000"
"20251","11200580","응봉동","452770000","206296000","17634000","0","46483000","5288000","40811000","3087000","10793000","20839000","101539000"
"20251","11200570","행당2동","1739514000","520837000","30560000","0","276399000","0","372046000","3751000","195140000","50690000","290091000"
"20251","11200560","행당1동","7711445000","910635000","185148000","193337000","1426502000","142903000","538940000","68389000","539947000","725092000","2980552000"
"20251","11200550","사근동","5408273000","970225000","20959000","5252000","554407000","18980000","44380000","565582000","287278000","438857000","2502353000"
"20251","11200540","마장동","4867973000","2588764000","4382000","23321000","163460000","691647000","73169000","58536000","137344000","359344000","768006000"
"20251","11200535","왕십리도선동","8083563000","1606578000","203550000","55836000","1988218000","427748000","370387000","260361000","484098000","466742000","2220045000"
"20251","11200520","왕십리2동","2099661000","463401000","59492000","163981000","617022000","3708000","109962000","46646000","117948000","106298000","411203000"
"20251","11170700","보광동","1046075000","423456000","8920000","15985000","148394000","16877000","39916000","26687000","25704000","53452000","286684000"
"20251","11170690","서빙고동","1630838000","380601000","20477000","16083000","37024000","102596000","168410000","0","375724000","30565000","499358000"
"20251","11170685","한남동","11860508000","1336901000","1796860000","70357000","900196000","328530000","223336000","394802000","1946257000","729988000","4133281000"
"20251","11170660","이태원2동","1717968000","409152000","95020000","73368000","62168000","63934000","13600000","145855000","80780000","95459000","678632000"
"20251","11170650","이태원1동","8616116000","783368000","337124000","89195000","689291000","23723000","25623000","1234833000","318206000","235481000","4879272000"
"20251","11170640","이촌2동","379321000","178383000","22475000","1558000","1744000","56422000","23265000","0","16721000","5134000","73619000"
"20251","11170630","이촌1동","2768261000","774740000","92435000","29569000","447879000","1234000","241731000","61618000","184816000","185864000","748375000"
"20251","11170625","한강로동","31344211000","3272540000","222713000","4177211000","1768894000","1641976000","204575000","492149000","5214771000","1064108000","13285274000"
"20251","11170590","용문동","1548812000","725967000","33490000","56285000","92617000","5134000","44489000","32288000","46615000","58982000","452945000"
"20251","11170580","효창동","969967000","427864000","5859000","6537000","185115000","11256000","67003000","0","49582000","21793000","194958000"
"20251","11170570","원효로2동","1044663000","256175000","20990000","61191000","33968000","205857000","108385000","30333000","34418000","14551000","278795000"
"20251","11170560","원효로1동","2854134000","460772000","25838000","281267000","356642000","40289000","114472000","70476000","233073000","123224000","1148081000"
"20251","11170555","청파동","3208312000","806645000","26810000","21958000","230985000","87295000","63242000","36478000","230794000","160468000","1543637000"
"20251","11170530","남영동","43688827000","1909906000","106756000","896737000","681571000","151669000","81643000","292181000","13034128000","23253053000","3281183000"
"20251","11170520","용산2가동","136618871000","134886937000","66293000","11960000","31887000","1998000","19416000","61180000","149899000","14621000","1374680000"
"20251","11170510","후암동","2196724000","903810000","47443000","46663000","131454000","52897000","100473000","22061000","81634000","83168000","727121000"
"20251","11140680","중림동","2844592000","537734000","8218000","14864000","443737000","16377000","79838000","40777000","609232000","55048000","1038767000"
"20251","11140670","황학동","4227276000","1193405000","52505000","249635000","631425000","53386000","44757000","96144000","393265000","92620000","1420134000"
"20251","11140665","동화동","1564224000","589149000","68498000","19667000","205220000","9526000","54774000","25142000","126011000","52570000","413667000"
"20251","11140650","신당5동","2718492000","493927000","46094000","49894000","390729000","99365000","22261000","167319000","233706000","49532000","1165665000"
"20251","11140645","청구동","1362525000","303842000","184504000","32506000","92215000","997000","156922000","18193000","94640000","101769000","376937000"
"20251","11140635","약수동","2810737000","1264404000","29296000","2681000","439963000","3081000","85314000","46742000","185279000","86607000","667370000"
"20251","11140625","다산동","3467834000","697809000","39024000","48653000","686984000","20047000","109031000","93866000","189145000","140000000","1443275000"
"20251","11140615","신당동","5107757000","813259000","749399000","118181000","364703000","310331000","33709000","149799000","220172000","155701000","2192503000"
"20251","11140605","을지로동","137486166000","1283581000","116087000","180055000","685752000","1326721000","61782000","642527000","128342258000","40641000","4806762000"
"20251","11140590","광희동","10547836000","1399304000","3241919000","78737000","758841000","84235000","17326000","171686000","1811690000","580945000","2403153000"
"20251","11140580","장충동","2346146000","320842000","75120000","25296000","12239000","323345000","70122000","6885000","73549000","102898000","1335850000"
"20251","11140570","필동","5148307000","809804000","81821000","65585000","429581000","185771000","173685000","314588000","342130000","68014000","2677328000"
"20251","11140550","명동","122815995000","2427428000","1649583000","3347509000","3365352000","30984075000","22350078000","297829000","8795793000","40745286000","8853062000"
"20251","11140540","회현동","466395927000","21919998000","937489000","1080067000","4118812000","371731165000","68960000","71657000","43556341000","19739836000","3171602000"
"20251","11140520","소공동","2234603430000","1322343000","193551000","318707000","1490110000","36408185000","123615000","299487000","2178067500000","12128429000","4251503000"
"20251","11110710","숭인2동","2277129000","546402000","211928000","27972000","287582000","2557000","32781000","77332000","165081000","111212000","814282000"
"20251","11110700","숭인1동","910727000","475416000","3608000","3678000","168861000","9599000","18723000","10022000","8484000","47469000","164867000"
"20251","11110690","창신3동","351495000","229628000","1737000","1527000","3403000","250000","8839000","4012000","42549000","12486000","47064000"
"20251","11110680","창신2동","1187238000","428579000","22621000","17459000","150206000","11128000","2875000","13370000","25057000","19808000","496135000"
"20251","11110670","창신1동","2670133000","456883000","154739000","5999000","638566000","3363000","83347000","88203000","311938000","130258000","796837000"
"20251","11110650","혜화동","10061923000","1731551000","113496000","13859000","1689144000","31277000","263448000","401175000","729246000","477581000","4611146000"
"20251","11110640","이화동","10810127000","996657000","145792000","33739000","3013638000","25774000","3148838000","138847000","339584000","133514000","2833744000"
"20251","11110630","종로5?6가동","10034245000","724319000","415608000","169418000","3918101000","18001000","48029000","276481000","1571911000","27008000","2865369000"
"20251","11110615","종로1?2?3?4가동","109679201000","4341033000","2031173000","616049000","7017482000","4404078000","1533692000","2311850000","11008677000","57286605000","19128562000"
"20251","11110600","가회동","2640448000","563812000","94347000","17409000","25143000","968000","77121000","71866000","222876000","24776000","1542130000"
"20251","11110580","교남동","2511152000","347573000","30253000","7304000","1338691000","18378000","217213000","37049000","39317000","59333000","416041000"
"20251","11110570","무악동","2879424000","263458000","930000","0","2293730000","2643000","56618000","6321000","58727000","53177000","143820000"
"20251","11110560","평창동","2600629000","716553000","58755000","59022000","300012000","154865000","183588000","15373000","134929000","93868000","883664000"
"20251","11110550","부암동","2006364000","199491000","45079000","6568000","78894000","125067000","676976000","837000","230863000","32575000","610014000"
"20251","11110540","삼청동","2971164000","556724000","350161000","40602000","64833000","115000","5160000","53087000","284015000","81458000","1535009000"
"20251","11110530","사직동","49235459000","1539134000","614264000","22723000","1876966000","964662000","239884000","329720000","1530477000","35815159000","6302470000"
"20251","11110515","청운효자동","2682246000","886367000","192955000","61591000","109434000","62858000","94572000","73323000","82519000","81010000","1037617000"
"20244","11740700","둔촌2동","4450126000","753992000","60767000","345424000","534109000","776263000","136903000","25936000","315712000","273707000","1227313000"
"20244","11740690","둔촌1동","22973000","0","3352000","0","0","0","2400000","0","8524000","2126000","6571000"
"20244","11740685","길동","14089412000","3359155000","162919000","447615000","4444252000","132318000","385786000","610122000","738591000","391610000","3417044000"
"20244","11740660","성내3동","7579966000","1607784000","231106000","70066000","1259861000","329745000","298353000","199446000","486903000","312524000","2784178000"
"20244","11740650","성내2동","7687166000","1564046000","733678000","147311000","2083231000","145208000","156755000","188933000","343490000","245891000","2078623000"
"20244","11740640","성내1동","6339866000","939637000","349106000","83657000","1869332000","539379000","191696000","100905000","399654000","291366000","1575134000"
"20244","11740620","천호3동","6112966000","925640000","164891000","88272000","2329921000","24453000","104207000","257436000","374895000","344346000","1498905000"
"20244","11740610","천호2동","67341216000","1801624000","167851000","178919000","2743238000","314020000","272746000","656548000","56786104000","843841000","3576325000"
"20244","11740600","천호1동","3321068000","839863000","114503000","81091000","485761000","36642000","226914000","36801000","285963000","158667000","1054863000"
"20244","11740590","암사3동","1667252000","507301000","26951000","52951000","210936000","9215000","374523000","0","126801000","83157000","275417000"
"20244","11740580","암사2동","2794384000","490362000","24094000","25289000","646117000","140338000","181161000","41995000","248875000","109326000","886827000"
"20244","11740570","암사1동","6369883000","2904512000","118254000","35222000","796765000","437533000","181222000","157638000","178857000","249164000","1310716000"
"20244","11740560","고덕2동","2961667000","846520000","28055000","69372000","839796000","37747000","366503000","18008000","121075000","99274000","535317000"
"20244","11740550","고덕1동","1862143000","910477000","34369000","7600000","193486000","19708000","256648000","25446000","71023000","51741000","291645000"
"20244","11740540","명일2동","7014574000","926593000","39077000","22144000","1982123000","26237000","2045808000","43499000","302526000","224496000","1402071000"
"20244","11740530","명일1동","7447633000","1868195000","127516000","68895000","1701483000","72149000","794486000","176833000","301069000","271633000","2065374000"
"20244","11740520","상일동","3428408000","1243748000","31716000","53815000","353675000","54474000","235821000","59722000","544500000","70804000","780133000"
"20244","11740515","강일동","3493856000","1326015000","15166000","10706000","584840000","236263000","384397000","5150000","177718000","106573000","647028000"
"20244","11710720","잠실7동","384001000","153710000","10691000","36744000","25902000","202000","25571000","0","74929000","5383000","50869000"
"20244","11710710","잠실6동","40616131000","3019045000","418020000","46858000","6610978000","320217000","178666000","18129000","24827310000","842476000","4334432000"
"20244","11710690","잠실4동","1819884000","572178000","26696000","1369000","574846000","1831000","178933000","3986000","78264000","136451000","245330000"
"20244","11710680","잠실3동","9630913000","1046867000","335260000","139663000","1284146000","1645000","323650000","145170000","5409524000","363665000","581323000"
"20244","11710670","잠실2동","3372391000","559454000","147936000","7893000","1361725000","9018000","488512000","0","195360000","181002000","421491000"
"20244","11710650","잠실본동","18366291000","3104089000","150328000","193797000","4406055000","1360211000","873223000","946365000","1177377000","629685000","5525161000"
"20244","11710647","위례동","4452786000","765837000","88315000","6166000","491517000","851809000","691233000","25589000","213393000","201495000","1117432000"
"20244","11710646","장지동","3638377000","1335156000","44136000","39509000","339735000","374553000","411643000","50941000","215754000","90139000","736811000"
"20244","11710642","문정2동","23998555000","3105844000","4922158000","1866365000","5560961000","984935000","245966000","432354000","1111142000","901170000","4867660000"
"20244","11710641","문정1동","3976853000","984096000","150863000","34799000","380584000","100551000","136320000","106903000","736675000","91613000","1254449000"
"20244","11710632","가락2동","6115538000","1687442000","41608000","68376000","1352323000","303215000","496283000","77616000","293208000","317796000","1477671000"
"20244","11710631","가락1동","6812030000","3539898000","62125000","210119000","805090000","4990000","234242000","15930000","207768000","586514000","1145354000"
"20244","11710620","가락본동","9467754000","1354272000","189531000","84002000","2560104000","258885000","160677000","473394000","817406000","288358000","3281125000"
"20244","11710610","삼전동","7485227000","1753667000","99039000","249233000","1296423000","190720000","739196000","117360000","642937000","577051000","1819601000"
"20244","11710600","석촌동","11129964000","2699709000","263613000","184695000","1825347000","934852000","554093000","331970000","595958000","558955000","3180772000"
"20244","11710590","송파2동","3048614000","687263000","26239000","231094000","330776000","686151000","289830000","25447000","146676000","85717000","539421000"
"20244","11710580","송파1동","10371270000","1720984000","179950000","142331000","1839273000","123440000","326186000","257918000","615674000","617797000","4547717000"
"20244","11710570","오금동","6906200000","1641819000","48143000","184916000","1273876000","828645000","706024000","78994000","395360000","114852000","1633571000"
"20244","11710566","오륜동","2376188000","1007044000","71640000","6598000","235287000","25257000","55996000","17178000","296117000","90621000","570450000"
"20244","11710562","방이2동","173236638000","2444625000","145876000","20372000","2339552000","506136000","891992000","1107955000","157073752000","539774000","8166604000"
"20244","11710561","방이1동","5796049000","566751000","90450000","12705000","866636000","292302000","1877368000","114656000","162744000","147915000","1664522000"
"20244","11710550","마천2동","4068368000","1590563000","145323000","71346000","974971000","135756000","53251000","107220000","115434000","70589000","803915000"
"20244","11710540","마천1동","1521767000","644967000","39576000","93628000","338458000","29631000","54105000","42222000","34137000","29255000","215788000"
"20244","11710532","거여2동","3528775000","972179000","39691000","36081000","1005844000","27029000","120929000","75227000","265612000","157761000","828422000"
"20244","11710531","거여1동","1890680000","534506000","15441000","79304000","257465000","74316000","140394000","109412000","84962000","83535000","511345000"
"20244","11710520","풍납2동","5206946000","941621000","17520000","9660000","2987015000","181721000","210239000","41234000","369776000","72083000","376077000"
"20244","11710510","풍납1동","1558201000","480916000","10368000","198128000","79329000","20395000","59932000","35482000","66180000","268073000","339398000"
"20244","11680750","수서동","134033505000","924785000","91721000","35161000","2077861000","20142888000","63546000","77604000","108825590000","147385000","1646964000"
"20244","11680740","일원2동","1277237000","505104000","11170000","9179000","207689000","76244000","74923000","7008000","116873000","36445000","232602000"
"20244","11680730","일원1동","2654606000","515850000","25420000","23721000","648407000","221997000","99674000","88286000","130993000","54515000","845743000"
"20244","11680720","일원본동","4615724000","794160000","14635000","2500000","2835356000","3435000","186376000","0","157784000","117838000","503640000"
"20244","11680700","세곡동","6054844000","1614601000","64376000","60037000","730389000","847767000","716959000","26804000","473948000","386745000","1133218000"
"20244","11680690","개포4동","3612909000","870200000","55998000","201337000","690809000","149725000","161315000","39585000","290859000","335395000","817686000"
"20244","11680670","개포2동","2396015000","732664000","28077000","1813000","463269000","13499000","216755000","65222000","157298000","134616000","582802000"
"20244","11680660","개포1동","356175000","91981000","9326000","3618000","220316000","0","11306000","0","2247000","3578000","13803000"
"20244","11680656","도곡2동","68703591000","1210719000","306252000","93001000","827807000","289662000","570153000","95047000","61931846000","688247000","2690857000"
"20244","11680655","도곡1동","33454150000","928169000","48373000","96152000","10653253000","757562000","599694000","58821000","18143177000","347078000","1821871000"
"20244","11680650","역삼2동","765716524000","1954985000","196515000","114130000","4578586000","561186000","809822000","190624000","191974611000","561759889000","3576176000"
"20244","11680640","역삼1동","1301739294000","7444329000","3095594000","612870000","30618028000","591856000","4122866000","2833780000","1061372954000","171171857000","19875160000"
"20244","11680630","대치4동","189974205000","2249501000","218415000","137712000","2675592000","573031000","7163928000","594469000","808536000","170000372000","5552649000"
"20244","11680610","대치2동","28167781000","2050822000","8155911000","238415000","5685275000","371238000","4769307000","193157000","1898274000","1315628000","3489754000"
"20244","11680600","대치1동","13582843000","1233612000","26838000","292000","2183815000","17471000","7228677000","44407000","1162586000","430193000","1254952000"
"20244","11680590","삼성2동","16946567000","3097361000","1192561000","933995000","2367500000","310173000","4218640000","420095000","1162430000","707782000","2536030000"
"20244","11680580","삼성1동","37759083000","1742143000","8534557000","561659000","4632950000","345128000","402343000","306040000","11176912000","4446391000","5610960000"
"20244","11680565","청담동","31040563000","2225020000","3176814000","496591000","9610336000","702208000","343479000","747891000","1632292000","6103088000","6002844000"
"20244","11680545","압구정동","41960807000","2350144000","3413317000","264113000","12871929000","205502000","1856591000","1048607000","8517263000","2539403000","8893938000"
"20244","11680531","논현2동","27607089000","4388930000","890928000","466694000","7714961000","897734000","730957000","910795000","3322999000","2534533000","5748558000"
"20244","11680521","논현1동","36670256000","2419750000","408035000","412323000","16815455000","224887000","1820216000","1084607000","5464501000","1443202000","6577280000"
"20244","11680510","신사동","38629431000","1876437000","1862095000","118027000","16750559000","341812000","828993000","926369000","7816576000","1406888000","6701675000"
"20244","11650660","내곡동","2863107000","526076000","28817000","90812000","261743000","576049000","119361000","14493000","375273000","63109000","807374000"
"20244","11650652","양재2동","10774617000","2571160000","91867000","101668000","1820254000","729886000","282947000","242532000","885999000","169664000","3878640000"
"20244","11650651","양재1동","11906755000","1741945000","221922000","145963000","2781264000","520073000","988110000","312195000","686883000","801917000","3706483000"
"20244","11650621","방배4동","6435911000","833688000","114072000","69729000","2116585000","143744000","552692000","77974000","468371000","404860000","1654196000"
"20244","11650620","방배3동","4702056000","533568000","39881000","42291000","3117061000","137640000","172223000","7082000","119168000","61667000","471475000"
"20244","11650610","방배2동","80447706000","1238843000","68310000","28228000","888736000","220881000","500988000","457460000","71479819000","208584000","5355857000"
"20244","11650600","방배1동","6589812000","2012601000","89849000","105530000","1546500000","18796000","373364000","115741000","306565000","481814000","1539052000"
"20244","11650590","방배본동","19012960000","887107000","116720000","104140000","959945000","535831000","450043000","51108000","315204000","14408011000","1184851000"
"20244","11650581","반포4동","29781997000","2422840000","1577057000","282854000","12744708000","807785000","2324312000","169063000","1581493000","1085290000","6786595000"
"20244","11650580","반포3동","5009423000","453390000","580542000","117295000","917960000","28543000","901887000","60662000","744252000","92185000","1112707000"
"20244","11650570","반포2동","2079004000","479909000","5809000","90000","251194000","14076000","377840000","0","81378000","179059000","689649000"
"20244","11650560","반포1동","8712455000","1076875000","36099000","60230000","3390893000","753496000","510600000","121074000","889301000","414516000","1459371000"
"20244","11650550","반포본동","522559000","24305000","43982000","0","14902000","8162000","252696000","0","89870000","10970000","77672000"
"20244","11650540","잠원동","9457715000","758041000","125510000","99743000","4442265000","127380000","634115000","471773000","475680000","316948000","2006260000"
"20244","11650531","서초4동","34778366000","1787024000","1419869000","150586000","19078774000","366493000","1392166000","1607859000","1553022000","1047522000","6375051000"
"20244","11650530","서초3동","205838105000","2272677000","190738000","10010714000","4020413000","548017000","738363000","556050000","179037272000","750437000","7713424000"
"20244","11650520","서초2동","186414433000","1437335000","37159000","1642653000","6547998000","113512000","1035095000","254935000","1706151000","169373483000","4266112000"
"20244","11650510","서초1동","10684173000","1487634000","358322000","192284000","3376243000","470133000","728065000","191748000","816091000","491781000","2571872000"
"20244","11620775","난곡동","2844327000","1261169000","33968000","26975000","765855000","49783000","120777000","16763000","80855000","78183000","409999000"
"20244","11620765","미성동","3852472000","1014704000","273148000","72298000","419838000","317117000","221789000","153783000","187645000","372322000","819828000"
"20244","11620745","삼성동","1898758000","1196355000","56817000","16137000","226696000","10580000","24339000","13343000","87297000","63849000","203345000"
"20244","11620735","대학동","7258470000","3203082000","39906000","7975000","744248000","9801000","210483000","214556000","298229000","207818000","2322372000"
"20244","11620725","조원동","6568616000","1720585000","56615000","105112000","1332439000","88637000","59772000","564345000","356291000","458259000","1826561000"
"20244","11620715","난향동","738236000","381235000","9401000","1954000","46009000","0","71643000","38301000","48815000","20123000","120755000"
"20244","11620695","신림동","9221871000","1773740000","176724000","24330000","1955728000","95913000","53266000","759011000","915180000","488527000","2979452000"
"20244","11620685","신사동","3865908000","1407960000","99264000","126836000","692648000","97863000","68339000","202329000","177454000","133897000","859318000"
"20244","11620665","서림동","2307819000","831883000","35344000","18405000","98074000","297819000","222584000","19791000","172802000","28246000","582871000"
"20244","11620655","신원동","2100862000","937552000","41025000","24240000","147564000","62439000","23649000","60526000","112589000","47203000","644075000"
"20244","11620645","서원동","13644431000","1658362000","1010350000","130475000","3785018000","74155000","197803000","892804000","1109561000","499427000","4286476000"
"20244","11620630","남현동","6140566000","1684124000","44396000","5002000","555131000","206066000","95359000","355019000","591324000","284995000","2319150000"
"20244","11620625","인헌동","4203698000","1166502000","79740000","3444000","633239000","502079000","112037000","97147000","193581000","205877000","1210052000"
"20244","11620615","중앙동","6043315000","1884519000","102198000","11453000","1443684000","38902000","525565000","97372000","257975000","231425000","1450222000"
"20244","11620605","은천동","6361375000","2387203000","72027000","475442000","523894000","356055000","274578000","120750000","191358000","223838000","1736230000"
"20244","11620595","청룡동","8898035000","2130478000","305642000","445976000","1985517000","19681000","389839000","278345000","644617000","627149000","2070791000"
"20244","11620585","낙성대동","9246746000","882817000","110636000","3952000","1869308000","238610000","89584000","500250000","495590000","387055000","4668944000"
"20244","11620575","행운동","6474158000","2224134000","209301000","67513000","1420806000","28571000","248389000","211539000","308281000","189875000","1565749000"
"20244","11620565","성현동","1478191000","548727000","29109000","23042000","132618000","71489000","313684000","11146000","157347000","32955000","158074000"
"20244","11620545","청림동","1252409000","725873000","19391000","3141000","73570000","1556000","144228000","21899000","122546000","31206000","108999000"
"20244","11620525","보라매동","14381322000","1118991000","33872000","29237000","466054000","232957000","11105741000","115631000","214887000","112144000","951808000"
"20244","11590680","신대방2동","100380122000","1670987000","21667000","1004068000","4260446000","89766530000","164740000","71875000","225889000","1064504000","2129416000"
"20244","11590670","신대방1동","3185727000","1159138000","59845000","7275000","208140000","191127000","119590000","47175000","282799000","150706000","959932000"
"20244","11590660","대방동","6295429000","1819522000","98513000","10772000","927847000","372711000","612231000","155149000","463439000","318221000","1517024000"
"20244","11590651","사당5동","949506000","293943000","17515000","23015000","59790000","10197000","93478000","27810000","68582000","20180000","334996000"
"20244","11590650","사당4동","2255793000","1242723000","51195000","32250000","194993000","9124000","86441000","18001000","101579000","140286000","379201000"
"20244","11590640","사당3동","2969150000","1123746000","43280000","23417000","354296000","15191000","204357000","66292000","162592000","108575000","867404000"
"20244","11590630","사당2동","9163918000","2660284000","181055000","67117000","1303484000","190052000","349332000","451183000","486881000","327077000","3147453000"
"20244","11590620","사당1동","9677326000","1789022000","173230000","40691000","1585238000","270397000","150202000","306494000","571041000","236010000","4555001000"
"20244","11590605","흑석동","10124093000","1610895000","63063000","24430000","5189950000","199374000","264335000","181123000","297821000","248377000","2044725000"
"20244","11590560","상도4동","2171549000","851462000","62562000","14381000","221525000","14432000","94250000","71369000","124695000","47828000","669045000"
"20244","11590550","상도3동","4916327000","2604208000","172215000","30303000","487451000","129445000","70701000","66265000","235148000","140806000","979785000"
"20244","11590540","상도2동","4579661000","1431923000","149877000","40983000","962545000","97545000","393750000","102713000","179411000","199581000","1021333000"
"20244","11590530","상도1동","8127894000","2460841000","52257000","55470000","959637000","529126000","462707000","234452000","421382000","416360000","2535662000"
"20244","11590520","노량진2동","7663254000","4265869000","19721000","95356000","493098000","7760000","226755000","232042000","93864000","135911000","2092878000"
"20244","11590510","노량진1동","7433665000","2365216000","63936000","75209000","463333000","24343000","748497000","390289000","491104000","260918000","2550820000"
"20244","11560720","대림3동","7219936000","979554000","54630000","96465000","1725376000","1736448000","120575000","250189000","280144000","126334000","1850221000"
"20244","11560710","대림2동","4366501000","1303993000","254679000","13744000","460292000","15280000","19295000","219177000","183383000","280908000","1615750000"
"20244","11560700","대림1동","5201125000","1878551000","43773000","162826000","2069548000","14416000","53435000","58126000","140779000","62207000","717464000"
"20244","11560690","신길7동","3032331000","814283000","11710000","26171000","215004000","186137000","155886000","15135000","1093812000","50036000","464157000"
"20244","11560680","신길6동","4979750000","1202153000","57522000","52359000","1179890000","419793000","360277000","117494000","234835000","160782000","1194645000"
"20244","11560670","신길5동","1907589000","212158000","57577000","81467000","280847000","594991000","90154000","25359000","42352000","107423000","415261000"
"20244","11560660","신길4동","991881000","381450000","4535000","12791000","232000000","2055000","58342000","19066000","31685000","54703000","195254000"
"20244","11560650","신길3동","3529113000","984823000","95214000","133035000","764337000","441478000","155748000","67295000","151682000","67915000","667586000"
"20244","11560630","신길1동","4338382000","1074068000","75342000","54181000","1266317000","529826000","120111000","72976000","185764000","83139000","876658000"
"20244","11560620","양평2동","14140531000","1640256000","88825000","208860000","611413000","806826000","190946000","148902000","8349423000","159930000","1935150000"
"20244","11560610","양평1동","4126310000","594000000","40658000","66295000","421318000","1044322000","106607000","31846000","411189000","169025000","1241050000"
"20244","11560605","문래동","899894204000","2855380000","76105000","277067000","1291453000","490818000","446818000","394953000","888615276000","783188000","4663146000"
"20244","11560585","도림동","2491667000","1148565000","15919000","29772000","117659000","160365000","97581000","52091000","169984000","88819000","610912000"
"20244","11560560","당산2동","8835989000","1834462000","102797000","30200000","1552720000","110122000","449976000","362508000","478612000","604641000","3309951000"
"20244","11560550","당산1동","6554772000","1167130000","52284000","89484000","778024000","277955000","128683000","218864000","345735000","751415000","2745198000"
"20244","11560540","여의동","148583225000","4595261000","708239000","374366000","7576305000","71293424000","799002000","788711000","26379755000","20731173000","15336989000"
"20244","11560535","영등포동","32140031000","3061322000","2626557000","1142824000","5541171000","450979000","302915000","1381479000","6662844000","981597000","9988343000"
"20244","11560515","영등포본동","4081232000","1667339000","79920000","28256000","520382000","265988000","116004000","65000000","208983000","146641000","982719000"
"20244","11545710","시흥5동","1734412000","660770000","14030000","122441000","191320000","15517000","44545000","67188000","103889000","82302000","432410000"
"20244","11545700","시흥4동","1332882000","772700000","26854000","20503000","195629000","21148000","46682000","33296000","34633000","28263000","153174000"
"20244","11545690","시흥3동","1565223000","393685000","15466000","79338000","86675000","554022000","21030000","54784000","27476000","33968000","298779000"
"20244","11545680","시흥2동","754138000","430405000","24719000","5037000","60286000","0","108147000","5171000","31943000","28053000","60377000"
"20244","11545670","시흥1동","10546720000","3914321000","180115000","146414000","1645874000","544047000","295259000","405138000","557332000","271128000","2587092000"
"20244","11545640","독산4동","2052332000","410448000","24022000","13803000","288968000","234859000","43147000","167603000","133131000","120665000","615686000"
"20244","11545630","독산3동","4532693000","1593842000","112543000","155988000","684542000","396952000","148195000","176254000","280598000","117450000","866329000"
"20244","11545620","독산2동","2736449000","970930000","94226000","18271000","210657000","479582000","73346000","45519000","164125000","55820000","623973000"
"20244","11545610","독산1동","9898254000","2613832000","124570000","313973000","2615906000","893670000","343326000","268848000","482656000","342436000","1899037000"
"20244","11545510","가산동","41730629000","3909240000","14289108000","440369000","3994833000","525548000","299369000","480816000","10732029000","967695000","6091622000"
